Base_period_dates, Base_period_tmin, Base_period_tmax, Base_period_prec
2014-06-17, 18.84205, 30.818, NA
2014-06-18, 19.62335, 31.55309, NA
2014-06-19, 20.84412, 28.54584, NA
2014-06-20, 19.59406, 25.94303, NA
2014-06-21, 17.27835, 20.3558, NA
2014-06-22, 17.03685, 23.60649, NA
2014-06-23, 18.23818, 25.43397, NA
2014-06-24, 17.86869, 27.23202, NA
2014-06-25, 20.66955, 28.98961, NA
2014-06-26, 18.55313, 27.38184, NA
2014-06-27, 16.84027, 28.2424, NA
2014-06-28, 19.51552, 26.32329, NA
2014-06-29, 17.1818, 25.93652, NA
2014-06-30, 17.96186, 28.64965, NA
2014-07-01, 21.36133, 30.66208, NA
2014-07-02, 22.40594, 32.27155, NA
2014-07-03, 20.06284, 28.71927, NA
2014-07-04, 14.06409, 24.66584, NA
2014-07-05, 10.41077, 24.73465, NA
2014-07-06, 13.58239, 27.8756, NA
2014-07-07, 19.13504, 30.22404, NA
2014-07-08, 19.86872, 31.09821, NA
2014-07-09, 18.64266, 29.13944, NA
2014-07-10, 18.06034, 28.20982, NA
2014-07-11, 17.86625, 27.24423, NA
2014-07-12, 19.03737, 29.24163, NA
2014-07-13, 21.13496, 28.97699, NA
2014-07-14, 21.60874, 29.34748, NA
2014-07-15, 20.13404, 25.67367, NA
2014-07-16, 14.7554, 24.23307, NA
2014-07-17, 13.30872, 24.20619, NA
2014-07-18, 13.71233, 25.05874, NA
2014-07-19, 16.7504, 24.84521, NA
2014-07-20, 17.02126, 24.68626, NA
2014-07-21, 18.91285, 26.43173, NA
2014-07-22, 21.62543, 27.54592, NA
2014-07-23, 21.03985, 31.45364, NA
2014-07-24, 15.37522, 22.47065, NA
2014-07-25, 13.9923, 25.76633, NA
2014-07-26, 18.79325, 28.08854, NA
2014-07-27, 19.78083, 27.42246, NA
2014-07-28, 17.82514, 24.96224, NA
2014-07-29, 11.38163, 21.27446, NA
2014-07-30, 10.9473, 23.15212, NA
2014-07-31, 13.58675, 27.55528, NA
2014-08-01, 18.10962, 22.44886, NA
2014-08-02, 15.19433, 24.44328, NA
2014-08-03, 17.10996, 25.89952, NA
2014-08-04, 16.44216, 28.44609, NA
2014-08-05, 16.74842, 27.82643, NA
2014-08-06, 16.49755, 25.5149, NA
2014-08-07, 15.3499, 25.40561, NA
2014-08-08, 14.04025, 24.0815, NA
2014-08-09, 16.60566, 25.6895, NA
2014-08-10, 15.45619, 25.56806, NA
2014-08-11, 17.57424, 23.156, NA
2014-08-12, 18.48321, 23.29504, NA
2014-08-13, 14.19314, 24.08191, NA
2014-08-14, 12.36266, 25.56033, NA
2014-08-15, 9.994317, 23.74914, NA
2014-08-16, 10.69178, 25.11003, NA
2014-08-17, 16.50754, 27.72058, NA
2014-08-18, 18.64692, 25.53122, NA
2014-08-19, 20.59997, 26.53191, NA
2014-08-20, 19.90901, 26.53001, NA
2014-08-21, 18.82833, 28.22257, NA
2014-08-22, 19.42521, 25.09409, NA
2014-08-23, 19.1358, 22.79737, NA
2014-08-24, 15.98147, 23.67654, NA
2014-08-25, 13.8775, 24.50014, NA
2014-08-26, 13.58457, 26.52401, NA
2014-08-27, 14.57241, 28.21063, NA
2014-08-28, 14.24973, 27.70755, NA
2014-08-29, 11.50959, 23.50483, NA
2014-08-30, 18.25793, 25.63744, NA
2014-08-31, 21.94283, 29.96144, NA
2014-09-01, 20.84086, 29.6968, NA
2014-09-02, 20.50353, 30.83064, NA
2014-09-03, 20.34564, 27.39772, NA
2014-09-04, 20.87993, 28.49331, NA
2014-09-05, 20.55114, 29.23818, NA
2014-09-06, 20.88848, 30.7373, NA
2014-09-07, 13.81296, 22.66928, NA
2014-09-08, 12.76574, 20.40468, NA
2014-09-09, 15.29206, 21.12331, NA
2014-09-10, 18.68181, 24.91157, NA
2014-09-11, 19.52162, 28.88579, NA
2014-09-12, 13.99895, 21.16131, NA
2014-09-13, 11.34275, 18.74564, NA
2014-09-14, 7.121079, 18.67643, NA
2014-09-15, 8.792582, 20.91162, NA
2014-09-16, 11.67244, 22.88982, NA
2014-09-17, 9.677647, 20.71382, NA
2014-09-18, 12.4612, 22.50643, NA
2014-09-19, 11.32892, 20.71703, NA
2014-09-20, 15.72865, 24.39692, NA
2014-09-21, 14.13124, 27.06021, NA
2014-09-22, 9.09717, 20.58023, NA
2014-09-23, 5.459999, 18.48909, NA
2014-09-24, 7.690053, 16.21807, NA
2014-09-25, 14.41415, 17.44234, NA
2014-09-26, 12.42468, 21.92972, NA
2014-09-27, 10.78054, 23.32431, NA
2014-09-28, 11.71054, 23.98393, NA
2014-09-29, 14.9783, 21.95262, NA
2014-09-30, 13.68373, 20.58636, NA
2014-10-01, 15.65585, 20.61363, NA
2014-10-02, 15.30311, 22.65761, NA
2014-10-03, 16.56149, 19.59353, NA
2014-10-04, 3.315263, 19.2472, NA
2014-10-05, 2.484624, 15.2584, NA
2014-10-06, 4.954572, 20.65277, NA
2014-10-07, 12.07238, 18.62222, NA
2014-10-08, 10.06943, 23.47736, NA
2014-10-09, 7.335557, 19.88989, NA
2014-10-10, 12.07753, 13.78193, NA
2014-10-11, 10.83451, 13.44157, NA
2014-10-12, 8.732223, 12.45639, NA
2014-10-13, 12.48767, 17.00064, NA
2014-10-14, 16.50441, 24.52116, NA
2014-10-15, 12.2045, 21.54054, NA
2014-10-16, 11.03388, 19.44936, NA
2014-10-17, 9.7679, 20.89814, NA
2014-10-18, 8.619264, 18.74751, NA
2014-10-19, 5.688244, 14.5014, NA
2014-10-20, 4.639956, 17.18927, NA
2014-10-21, 9.2495, 18.69416, NA
2014-10-22, 9.597066, 11.74245, NA
2014-10-23, 8.810741, 16.42438, NA
2014-10-24, 6.549529, 19.33222, NA
2014-10-25, 5.895298, 21.12293, NA
2014-10-26, 7.17911, 20.76994, NA
2014-10-27, 5.836729, 21.47322, NA
2014-10-28, 13.36122, 29.61171, NA
2014-10-29, 6.978157, 21.31254, NA
2014-10-30, 3.847536, 13.09301, NA
2014-10-31, 2.721959, 11.05758, NA
2014-11-01, 4.443882, 7.449224, NA
2014-11-02, 0.5870325, 9.02571, NA
2014-11-03, 0.9987983, 15.73435, NA
2014-11-04, 6.865485, 22.89202, NA
2014-11-05, 11.64825, 19.54009, NA
2014-11-06, 8.313664, 17.37521, NA
2014-11-07, 0.940875, 11.72967, NA
2014-11-08, -1.835647, 9.100775, NA
2014-11-09, 3.372005, 14.1586, NA
2014-11-10, 2.602759, 15.96993, NA
2014-11-11, 4.032211, 19.66752, NA
2014-11-12, 3.267864, 15.61727, NA
2014-11-13, 0.9548709, 5.103285, NA
2014-11-14, -4.937021, 2.975788, NA
2014-11-15, -6.356574, 4.62578, NA
2014-11-16, 0.9080928, 5.106133, NA
2014-11-17, 2.007298, 8.006991, NA
2014-11-18, -6.974094, 1.885671, NA
2014-11-19, -10.23682, 0.1413624, NA
2014-11-20, -2.355322, 10.90987, NA
2014-11-21, -5.957017, 1.548036, NA
2014-11-22, -5.979971, 8.56551, NA
2014-11-23, 0.4135037, 12.92097, NA
2014-11-24, 9.352172, 20.12539, NA
2014-11-25, 5.497457, 14.17867, NA
2014-11-26, 0.7299166, 6.321603, NA
2014-11-27, -0.2694935, 7.115311, NA
2014-11-28, -4.40232, 2.036137, NA
2014-11-29, -4.282493, 4.622939, NA
2014-11-30, 0.3467941, 15.2152, NA
2014-12-01, 4.981248, 21.68893, NA
2014-12-02, 1.301864, 4.894599, NA
2014-12-03, 1.227823, 11.30841, NA
2014-12-04, -1.457784, 5.989677, NA
2014-12-05, 2.494554, 4.043601, NA
2014-12-06, 3.84835, 8.674124, NA
2014-12-07, -2.660777, 6.590967, NA
2014-12-08, -4.398045, 0.6977872, NA
2014-12-09, -0.3899656, 1.808724, NA
2014-12-10, 0.5135075, 6.700803, NA
2014-12-11, -1.284825, 4.043866, NA
2014-12-12, -2.291779, 7.099391, NA
2014-12-13, -2.895638, 10.47049, NA
2014-12-14, -1.277502, 13.3405, NA
2014-12-15, 1.510136, 12.90109, NA
2014-12-16, 2.607235, 7.218172, NA
2014-12-17, -1.142127, 11.54888, NA
2014-12-18, -2.264478, 2.866364, NA
2014-12-19, -5.31018, 2.540184, NA
2014-12-20, -5.890851, 1.640377, NA
2014-12-21, -2.390788, 4.909693, NA
2014-12-22, -1.465922, 0.9084996, NA
2014-12-23, 0.3951386, 4.770546, NA
2014-12-24, 4.401305, 11.97826, NA
2014-12-25, -0.1901667, 16.04062, NA
2014-12-26, -2.48204, 10.22791, NA
2014-12-27, 1.102542, 15.07201, NA
2014-12-28, 7.897504, 14.08311, NA
2014-12-29, 1.94784, 7.827945, NA
2014-12-30, -5.263785, 3.391009, NA
2014-12-31, -7.697608, 1.706846, NA
2015-01-01, -5.612092, 6.21957, NA
2015-01-02, -2.712651, 6.308467, NA
2015-01-03, -1.897459, 3.986457, NA
2015-01-04, 3.449354, 19.47941, NA
2015-01-05, -5.502243, 8.809926, NA
2015-01-06, -7.355789, -0.3342381, NA
2015-01-07, -13.71735, -4.656755, NA
2015-01-08, -17.97334, -5.868982, NA
2015-01-09, -7.233706, 3.576585, NA
2015-01-10, -14.84756, -3.118713, NA
2015-01-11, -10.43215, 2.369732, NA
2015-01-12, 0.7491006, 5.280862, NA
2015-01-13, -6.492686, 2.348186, NA
2015-01-14, -6.744199, -1.630192, NA
2015-01-15, -6.222728, 3.049843, NA
2015-01-16, -4.4461, 6.171937, NA
2015-01-17, -6.076807, 3.0829, NA
2015-01-18, 0.2174351, 8.340995, NA
2015-01-19, -1.532561, 8.254726, NA
2015-01-20, -2.91361, 7.126503, NA
2015-01-21, -2.280234, 1.913762, NA
2015-01-22, -2.017448, 6.24285, NA
2015-01-23, -4.836082, 3.005824, NA
2015-01-24, 0.516837, 4.339116, NA
2015-01-25, 2.061437, 5.812435, NA
2015-01-26, -3.363918, 2.888003, NA
2015-01-27, -5.147561, 0.9235257, NA
2015-01-28, -10.49684, 1.804906, NA
2015-01-29, -8.602202, 2.307093, NA
2015-01-30, -7.692723, 3.022326, NA
2015-01-31, -10.14933, 1.261245, NA
2015-02-01, -5.87599, 4.347441, NA
2015-02-02, -6.071555, 8.187361, NA
2015-02-03, -8.185916, 1.411766, NA
2015-02-04, -4.266162, 10.77665, NA
2015-02-05, -10.19125, 2.638222, NA
2015-02-06, -13.18784, 4.086015, NA
2015-02-07, -3.684059, 6.598939, NA
2015-02-08, 0.5493762, 17.36897, NA
2015-02-09, 1.120907, 8.340151, NA
2015-02-10, -1.532968, 2.804199, NA
2015-02-11, -1.453641, 5.671877, NA
2015-02-12, -8.642076, 3.635659, NA
2015-02-13, -14.11497, -3.070557, NA
2015-02-14, -10.81262, 5.61064, NA
2015-02-15, -14.96844, -9.065104, NA
2015-02-16, -15.99571, -9.724501, NA
2015-02-17, -15.55555556, -9.444444444, NA
2015-02-18, NA, NA, NA
2015-02-19, -14.44444444, 0, NA
2015-02-20, -17.22222222, 0, NA
2015-02-21, -17.22222222, -7.222222222, NA
2015-02-22, -12.22222222, 5.555555556, NA
2015-02-23, -12.22222222, 8.888888889, NA
2015-02-24, -16.66666667, 0, NA
2015-02-25, -16.66666667, -2.777777778, NA
2015-02-26, -8.333333333, 4.444444444, NA
2015-02-27, -8.333333333, 4.444444444, NA
2015-02-28, -11.66666667, 1.111111111, NA
2015-03-01, -13.33333333, -1.666666667, NA
2015-03-02, -5.555555556, -1.111111111, NA
2015-03-03, -4.444444444, 7.222222222, NA
2015-03-04, -3.333333333, 7.777777778, NA
2015-03-05, 0, 13.33333333, NA
2015-03-06, -13.88888889, 0, NA
2015-03-07, -15.55555556, -2.777777778, NA
2015-03-08, -12.22222222, 10, NA
2015-03-09, 1.666666667, 14.44444444, NA
2015-03-10, 0, 17.22222222, NA
2015-03-11, 1.666666667, 8.888888889, NA
2015-03-12, 3.888888889, 17.77777778, NA
2015-03-13, 3.333333333, 15, NA
2015-03-14, 3.333333333, 12.22222222, NA
2015-03-15, 5, 16.11111111, NA
2015-03-16, 3.888888889, 16.11111111, NA
2015-03-17, 3.888888889, 25, NA
2015-03-18, -0.555555556, 18.88888889, NA
2015-03-19, -1.111111111, 19.44444444, NA
2015-03-20, -1.111111111, 19.44444444, NA
2015-03-21, 0.555555556, 3.333333333, NA
2015-03-22, 1.111111111, 18.33333333, NA
2015-03-23, -1.111111111, 18.33333333, NA
2015-03-24, -2.777777778, 8.333333333, NA
2015-03-25, 1.111111111, 10, NA
2015-03-26, 0.555555556, 15.55555556, NA
2015-03-27, 5, 23.33333333, NA
2015-03-28, -3.888888889, 9.444444444, NA
2015-03-29, -6.666666667, -2.222222222, NA
2015-03-30, -7.222222222, 9.444444444, NA
2015-03-31, 5.555555556, 15.55555556, NA
2015-04-01, 1.666666667, 20.55555556, NA
2015-04-02, -1.111111111, 16.11111111, NA
2015-04-03, 4.444444444, 22.77777778, NA
2015-04-04, 10, 21.66666667, NA
2015-04-05, 3.888888889, 13.88888889, NA
2015-04-06, 2.777777778, 18.88888889, NA
2015-04-07, 5.555555556, 25, NA
2015-04-08, 10, 22.22222222, NA
2015-04-09, 6.666666667, 10, NA
2015-04-10, 6.666666667, 12.22222222, NA
2015-04-11, 7.222222222, 26.11111111, NA
2015-04-12, 3.333333333, 18.33333333, NA
2015-04-13, 2.777777778, 21.11111111, NA
2015-04-14, 11.11111111, 25.55555556, NA
2015-04-15, 6.666666667, 18.33333333, NA
2015-04-16, 6.666666667, 18.33333333, NA
2015-04-17, 7.222222222, 19.44444444, NA
2015-04-18, 11.66666667, 25.55555556, NA
2015-04-19, 11.11111111, 25.55555556, NA
2015-04-20, 10, 25.55555556, NA
2015-04-21, 10.55555556, 26.11111111, NA
2015-04-22, 8.888888889, 18.88888889, NA
2015-04-23, 4.444444444, 20, NA
2015-04-24, 3.333333333, 20, NA
2015-04-25, 2.222222222, 16.66666667, NA
2015-04-26, 3.333333333, 8.888888889, NA
2015-04-27, 3.333333333, 16.66666667, NA
2015-04-28, 1.111111111, 13.88888889, NA
2015-04-29, 5.555555556, 20.55555556, NA
2015-04-30, 5.555555556, 22.77777778, NA
2015-05-01, 8.888888889, 20, NA
2015-05-02, 10.55555556, 17.77777778, NA
2015-05-03, 8.333333333, 23.33333333, NA
2015-05-04, 7.777777778, 26.11111111, NA
2015-05-05, 12.22222222, 29.44444444, NA
2015-05-06, 13.88888889, 28.33333333, NA
2015-05-07, 13.33333333, 27.77777778, NA
2015-05-08, 15.55555556, 26.11111111, NA
2015-05-09, 15, 27.22222222, NA
2015-05-10, 15, 24.44444444, NA
2015-05-11, 16.11111111, 27.77777778, NA
2015-05-12, 16.11111111, 28.88888889, NA
2015-05-13, 14.44444444, 30, NA
2015-05-14, 7.777777778, 30, NA
2015-05-15, 7.777777778, 19.44444444, NA
2015-05-16, 7.777777778, 23.33333333, NA
2015-05-17, 17.77777778, 27.77777778, NA
2015-05-18, 17.77777778, 28.33333333, NA
2015-05-19, 18.88888889, 30, NA
2015-05-20, 12.22222222, 30, NA
2015-05-21, 11.66666667, 21.11111111, NA
2015-05-22, 7.777777778, 21.66666667, NA
2015-05-23, 7.222222222, 23.33333333, NA
2015-05-24, 6.111111111, 22.22222222, NA
2015-05-25, 10, 26.66666667, NA
2015-05-26, 16.66666667, 28.88888889, NA
2015-05-27, 17.77777778, 29.44444444, NA
2015-05-28, 19.44444444, 27.77777778, NA
2015-05-29, 17.77777778, 29.44444444, NA
2015-05-30, 17.22222222, 29.44444444, NA
2015-05-31, 19.44444444, 28.88888889, NA
2015-06-01, 19.44444444, 28.88888889, NA
2015-06-02, 15, 28.88888889, NA
2015-06-03, 12.77777778, 16.66666667, NA
2015-06-04, 12.77777778, 16.66666667, NA
2015-06-05, 12.77777778, 15.55555556, NA
2015-06-06, 14.44444444, 22.77777778, NA
2015-06-07, 11.66666667, 24.44444444, NA
2015-06-08, 11.66666667, 25, NA
2015-06-09, 17.77777778, 30.55555556, NA
2015-06-10, 13.88888889, 27.22222222, NA
2015-06-11, 13.88888889, 27.77777778, NA
2015-06-12, 20, 31.66666667, NA
2015-06-13, 20, 32.22222222, NA
2015-06-14, 20, 30.55555556, NA
2015-06-15, 20, 31.11111111, NA
2015-06-16, 20, 31.66666667, NA
2015-06-17, 19.44444444, 31.11111111, NA
2015-06-18, 19.44444444, 21.66666667, NA
2015-06-19, 19.44444444, 31.11111111, NA
2015-06-20, 19.44444444, 31.11111111, NA
2015-06-21, 20, 29.44444444, NA
2015-06-22, 21.11111111, 31.66666667, NA
2015-06-23, 20.55555556, 31.11111111, NA
2015-06-24, 18.88888889, 33.88888889, NA
2015-06-25, 16.11111111, 28.33333333, NA
2015-06-26, 16.11111111, 26.66666667, NA
2015-06-27, 18.88888889, 25.55555556, NA
2015-06-28, 16.66666667, 25, NA
2015-06-29, 12.77777778, 22.22222222, NA
2015-06-30, 13.88888889, 26.66666667, NA
2015-07-01, 17.22222222, 28.33333333, NA
2015-07-02, 18.33333333, 28.88888889, NA
2015-07-03, 15.55555556, 22.77777778, NA
2015-07-04, 15.55555556, 23.88888889, NA
2015-07-05, 18.33333333, 26.66666667, NA
2015-07-06, 18.88888889, 25.55555556, NA
2015-07-07, 18.88888889, 27.22222222, NA
2015-07-08, 18.88888889, 30.55555556, NA
2015-07-09, 21.66666667, 30, NA
2015-07-10, 21.11111111, 30, NA
2015-07-11, 19.44444444, 30, NA
2015-07-12, 15.55555556, 30, NA
2015-07-13, 15, 27.22222222, NA
2015-07-14, 15.55555556, 27.22222222, NA
2015-07-15, 20, 30, NA
2015-07-16, 14.44444444, 28.33333333, NA
2015-07-17, 13.88888889, 26.11111111, NA
2015-07-18, 13.88888889, 27.22222222, NA
2015-07-19, 13.88888889, 31.66666667, NA
2015-07-20, 21.11111111, 33.88888889, NA
2015-07-21, 21.66666667, 32.22222222, NA
2015-07-22, 17.77777778, 30, NA
2015-07-23, 16.11111111, 27.77777778, NA
2015-07-24, 15.55555556, 27.77777778, NA
2015-07-25, 15.55555556, 28.88888889, NA
2015-07-26, 17.77777778, 28.88888889, NA
2015-07-27, 19.44444444, 30, NA
2015-07-28, 20.55555556, 29.44444444, NA
2015-07-29, 20.55555556, 30.55555556, NA
2015-07-30, 20.55555556, 30, NA
2015-07-31, 17.22222222, 30, NA
2015-08-01, 16.66666667, 30, NA
2015-08-02, 15, 30, NA
2015-08-03, 15, 30, NA
2015-08-04, 17.77777778, 31.66666667, NA
2015-08-05, 17.77777778, 31.66666667, NA
2015-08-06, 17.22222222, 30.55555556, NA
2015-08-07, 16.66666667, 30.55555556, NA
2015-08-08, 16.66666667, 21.66666667, NA
2015-08-09, 16.66666667, 27.77777778, NA
2015-08-10, 19.44444444, 28.88888889, NA
2015-08-11, 19.44444444, 28.88888889, NA
2015-08-12, 16.66666667, 27.77777778, NA
2015-08-13, 16.11111111, 27.22222222, NA
2015-08-14, 13.33333333, 26.11111111, NA
2015-08-15, NA, NA, NA
2015-08-16, 13.33333333, 30.55555556, NA
2015-08-17, 18.88888889, 32.22222222, NA
2015-08-18, 18.88888889, 32.77777778, NA
2015-08-19, 21.11111111, 27.22222222, NA
2015-08-20, 20.55555556, 29.44444444, NA
2015-08-21, 17.77777778, 29.44444444, NA
2015-08-22, 13.88888889, 27.22222222, NA
2015-08-23, 8.333333333, 26.66666667, NA
2015-08-24, 9.444444444, 27.77777778, NA
2015-08-25, 16.11111111, 31.66666667, NA
2015-08-26, 13.88888889, 28.88888889, NA
2015-08-27, 12.77777778, 31.66666667, NA
2015-08-28, 8.333333333, 26.11111111, NA
2015-08-29, 13.33333333, 26.66666667, NA
2015-08-30, 13.33333333, 29.44444444, NA
2015-08-31, 13.33333333, 30, NA
2015-09-01, 18.88888889, 30.55555556, NA
2015-09-02, 12.77777778, 31.66666667, NA
2015-09-03, 12.22222222, 31.11111111, NA
2015-09-04, 17.77777778, 32.22222222, NA
2015-09-05, NA, NA, NA
2015-09-06, 16.11111111, 32.77777778, NA
2015-09-07, 6.666666667, 28.88888889, NA
2015-09-08, 15.55555556, 31.11111111, NA
2015-09-09, 20.55555556, 32.22222222, NA
2015-09-10, 20.55555556, 31.66666667, NA
2015-09-11, 10.55555556, 21.66666667, NA
2015-09-12, 10.55555556, 28.33333333, NA
2015-09-13, 14.44444444, 21.11111111, NA
2015-09-14, 11.66666667, 19.44444444, NA
2015-09-15, 9.444444444, 25, NA
2015-09-16, 10, 26.66666667, NA
2015-09-17, 12.22222222, 27.77777778, NA
2015-09-18, 12.77777778, 27.22222222, NA
2015-09-19, 13.33333333, 27.77777778, NA
2015-09-20, 15.55555556, 28.88888889, NA
2015-09-21, 12.22222222, 23.88888889, NA
2015-09-22, 12.22222222, 13.88888889, NA
2015-09-23, 10.55555556, 20, NA
2015-09-24, 10, 22.77777778, NA
2015-09-25, 7.222222222, 23.88888889, NA
2015-09-26, 7.222222222, 19.44444444, NA
2015-09-27, 13.33333333, 19.44444444, NA
2015-09-28, 12.77777778, 16.66666667, NA
2015-09-29, 16.66666667, 24.44444444, NA
2015-09-30, 16.66666667, 24.44444444, NA
2015-10-01, 11.66666667, 20.55555556, NA
2015-10-02, 10.55555556, 20.55555556, NA
2015-10-03, 6.666666667, 10.55555556, NA
2015-10-04, 6.666666667, 10, NA
2015-10-05, 8.333333333, 11.11111111, NA
2015-10-06, 6.666666667, 17.77777778, NA
2015-10-07, 5, 22.22222222, NA
2015-10-08, 11.66666667, 24.44444444, NA
2015-10-09, 12.22222222, 23.88888889, NA
2015-10-10, 11.66666667, 26.11111111, NA
2015-10-11, 4.444444444, 26.11111111, NA
2015-10-12, 4.444444444, 21.66666667, NA
2015-10-13, 7.777777778, 23.33333333, NA
2015-10-14, 12.22222222, 25, NA
2015-10-15, 7.222222222, 20, NA
2015-10-16, 6.111111111, 20, NA
2015-10-17, 3.888888889, 18.33333333, NA
2015-10-18, 2.222222222, 12.77777778, NA
2015-10-19, -1.666666667, 10.55555556, NA
2015-10-20, -2.222222222, 14.44444444, NA
2015-10-21, 3.888888889, 22.77777778, NA
2015-10-22, 5, 23.88888889, NA
2015-10-23, 7.222222222, 26.11111111, NA
2015-10-24, 10.55555556, 18.88888889, NA
2015-10-25, 10, 16.66666667, NA
2015-10-26, 4.444444444, 18.88888889, NA
2015-10-27, 2.777777778, 14.44444444, NA
2015-10-28, 2.777777778, 14.44444444, NA
2015-10-29, 2.777777778, 20, NA
2015-10-30, 6.666666667, 18.88888889, NA
2015-10-31, 2.222222222, 18.88888889, NA
2015-11-01, 1.111111111, 18.88888889, NA
2015-11-02, 1.666666667, 20, NA
2015-11-03, 5, 16.66666667, NA
2015-11-04, 4.444444444, 22.22222222, NA
2015-11-05, 7.777777778, 23.33333333, NA
2015-11-06, 7.777777778, 25.55555556, NA
2015-11-07, 14.44444444, 27.22222222, NA
2015-11-08, 6.111111111, 18.33333333, NA
2015-11-09, -0.555555556, 12.77777778, NA
2015-11-10, -0.555555556, 10, NA
2015-11-11, 5.555555556, 11.11111111, NA
2015-11-12, 5, 16.11111111, NA
2015-11-13, 3.333333333, 21.66666667, NA
2015-11-14, 5.555555556, 13.88888889, NA
2015-11-15, 1.111111111, 11.11111111, NA
2015-11-16, 2.222222222, 18.33333333, NA
2015-11-17, 3.333333333, 18.33333333, NA
2015-11-18, 5, 15, NA
2015-11-19, 10, 15.55555556, NA
2015-11-20, 5.555555556, 18.33333333, NA
2015-11-21, -1.666666667, 11.66666667, NA
2015-11-22, -2.222222222, 10.55555556, NA
2015-11-23, -3.333333333, 7.222222222, NA
2015-11-24, -2.777777778, 4.444444444, NA
2015-11-25, -2.777777778, 11.11111111, NA
2015-11-26, -2.222222222, 11.66666667, NA
2015-11-27, 2.222222222, 16.11111111, NA
2015-11-28, 5, 19.44444444, NA
2015-11-29, NA, NA, NA
2015-11-30, 2.777777778, 8.333333333, NA
2015-12-01, 1.111111111, 2.777777778, NA
2015-12-02, 1.666666667, 6.111111111, NA
2015-12-03, 3.333333333, 10.55555556, NA
2015-12-04, 0, 7.222222222, NA
2015-12-05, -2.222222222, 9.444444444, NA
2015-12-06, -2.222222222, 10.55555556, NA
2015-12-07, -3.333333333, 12.22222222, NA
2015-12-08, -0.555555556, 12.77777778, NA
2015-12-09, -8.888888889, 12.22222222, NA
2015-12-10, -6.666666667, 8.888888889, NA
2015-12-11, 2.222222222, 15.55555556, NA
2015-12-12, 6.666666667, 18.33333333, NA
2015-12-13, 7.222222222, 23.33333333, NA
2015-12-14, 11.11111111, 21.11111111, NA
2015-12-15, 13.33333333, 20, NA
2015-12-16, 4.444444444, 15, NA
2015-12-17, 4.444444444, 10.55555556, NA
2015-12-18, 3.333333333, 10.55555556, NA
2015-12-19, -1.666666667, 6.111111111, NA
2015-12-20, -2.222222222, 5, NA
2015-12-21, -3.333333333, 7.777777778, NA
2015-12-22, 2.222222222, 14.44444444, NA
2015-12-23, 8.888888889, 15.55555556, NA
2015-12-24, 8.888888889, 21.11111111, NA
2015-12-25, 13.88888889, 21.66666667, NA
2015-12-26, 11.11111111, 16.11111111, NA
2015-12-27, 7.222222222, 13.88888889, NA
2015-12-28, 5.555555556, 23.33333333, NA
2015-12-29, 2.222222222, 5.555555556, NA
2015-12-30, 2.777777778, 12.77777778, NA
2015-12-31, 4.444444444, 9.444444444, NA
2016-01-01, 2.777777778, 12.77777778, NA
2016-01-02, -0.555555556, 5.555555556, NA
2016-01-03, -1.666666667, 8.333333333, NA
2016-01-04, 0, 11.11111111, NA
2016-01-05, -11.11111111, 1.666666667, NA
2016-01-06, -11.66666667, -1.666666667, NA
2016-01-07, -10.55555556, 4.444444444, NA
2016-01-08, -7.222222222, 7.777777778, NA
2016-01-09, -2.222222222, 2.222222222, NA
2016-01-10, 1.111111111, 8.333333333, NA
2016-01-11, -3.888888889, 13.88888889, NA
2016-01-12, -4.444444444, 2.777777778, NA
2016-01-13, -8.888888889, 5.555555556, NA
2016-01-14, -9.444444444, -1.111111111, NA
2016-01-15, -5, 11.66666667, NA
2016-01-16, 0, 10.55555556, NA
2016-01-17, 1.111111111, 10.55555556, NA
2016-01-18, -10, 1.111111111, NA
2016-01-19, -12.22222222, -7.222222222, NA
2016-01-20, -12.77777778, -5.555555556, NA
2016-01-21, -12.77777778, -3.333333333, NA
2016-01-22, -10, -1.666666667, NA
2016-01-23, -10, -1.666666667, NA
2016-01-24, -7.777777778, 1.111111111, NA
2016-01-25, -13.33333333, 5, NA
2016-01-26, -9.444444444, 5, NA
2016-01-27, -9.444444444, 14.44444444, NA
2016-01-28, -7.777777778, 4.444444444, NA
2016-01-29, -8.333333333, 5.555555556, NA
2016-01-30, -8.333333333, 5.555555556, NA
2016-01-31, -6.111111111, 9.444444444, NA
2016-02-01, 6.111111111, 17.77777778, NA
2016-02-02, -0.555555556, 12.22222222, NA
2016-02-03, -0.555555556, 7.777777778, NA
2016-02-04, 4.444444444, 13.33333333, NA
2016-02-05, 1.111111111, 8.888888889, NA
2016-02-06, -7.777777778, 4.444444444, NA
2016-02-07, NA, NA, NA
2016-02-08, -4.444444444, 6.111111111, NA
2016-02-09, -4.444444444, 7.222222222, NA
2016-02-10, -3.333333333, 3.888888889, NA
2016-02-11, -8.888888889, 1.111111111, NA
2016-02-12, -10.55555556, -3.888888889, NA
2016-02-13, -9.444444444, -1.111111111, NA
2016-02-14, -13.33333333, -7.777777778, NA
2016-02-15, -13.33333333, -4.444444444, NA
2016-02-16, NA, NA, NA
2016-02-17, -1.666666667, 8.888888889, NA
2016-02-18, -2.222222222, 8.333333333, NA
2016-02-19, -6.666666667, 5, NA
2016-02-20, -5, 7.222222222, NA
2016-02-21, 3.888888889, 20, NA
2016-02-22, 1.666666667, 14.44444444, NA
2016-02-23, 1.111111111, 10, NA
2016-02-24, 1.666666667, 3.333333333, NA
