"deltaAICc","WindowOpen","WindowClose","ModelBeta","Std.Error","ModelBetaQ","ModelBetaC","ModelInt","Function","Furthest","Closest","Statistics","Type","K","ModWeight","sample.size","Reference.day","Reference.month","Randomised"
-24.7692141680809,19,3,-2.90803294540333,0.557387513708098,NA,NA,194.27410462641,"lin",19.7142857142857,0,"mean","absolute",0,8.99589324515038e-40,5,"16","06","no"
-24.6457325548517,6,6,-0.652940966675215,0.125445220731,NA,NA,178.139011369364,"lin",19.7142857142857,0,"mean","absolute",0,8.45727789894592e-40,5,"16","06","no"
-24.4688753041346,6,5,-0.915490822612066,0.17648447150825,NA,NA,184.094402770166,"lin",19.7142857142857,0,"mean","absolute",0,7.74152529813774e-40,5,"16","06","no"
-24.4088716162487,18,3,-2.83423043767418,0.547002578192752,NA,NA,195.088128026464,"lin",19.7142857142857,0,"mean","absolute",0,7.51271479540026e-40,5,"16","06","no"
-24.3655974438398,18,18,-1.13202114027493,0.218660973781939,NA,NA,168.346088407595,"lin",19.7142857142857,0,"mean","absolute",0,7.35190751189646e-40,5,"16","06","no"
-24.2264140531552,7,5,-0.855878828405731,0.165767347931376,NA,NA,180.934772464842,"lin",19.7142857142857,0,"mean","absolute",0,6.85767257671371e-40,5,"16","06","no"
-23.0097415562705,17,3,-2.98525204024052,0.592328156342027,NA,NA,198.279258620001,"lin",19.7142857142857,0,"mean","absolute",0,3.73232685620041e-40,5,"16","06","no"
-22.1724462616412,15,11,1.23675561460086,0.249679495874227,NA,NA,158.133971797261,"lin",19.7142857142857,0,"mean","absolute",0,2.45563212758977e-40,5,"16","06","no"
-19.9710919992167,7,6,-0.588417994323549,0.124692878151132,NA,NA,175.275457169849,"lin",19.7142857142857,0,"mean","absolute",0,8.16855621728098e-41,5,"16","06","no"
-18.7359685091087,10,7,-1.35916186050337,0.29659911154249,NA,NA,183.621953983515,"lin",19.7142857142857,0,"mean","absolute",0,4.40495670444708e-41,5,"16","06","no"
-18.0065913869457,16,15,0.819924114933738,0.182202032449316,NA,NA,163.28447193035,"lin",19.7142857142857,0,"mean","absolute",0,3.05885869080181e-41,5,"16","06","no"
-17.8146243874407,12,7,-2.47323017572285,0.552287672756053,NA,NA,194.229942859415,"lin",19.7142857142857,0,"mean","absolute",0,2.77890890313889e-41,5,"16","06","no"
-14.9876796444951,19,4,-2.49258088966214,0.60169718857933,NA,NA,189.144696998632,"lin",19.7142857142857,0,"mean","absolute",0,6.76100191464208e-42,5,"16","06","no"
-14.8202827627074,19,18,-1.10517302216433,0.268122247955974,NA,NA,167.825145644279,"lin",19.7142857142857,0,"mean","absolute",0,6.21815134029667e-42,5,"16","06","no"
-14.4900562458288,13,11,1.02869307052694,0.252081014767412,NA,NA,158.0908592105,"lin",19.7142857142857,0,"mean","absolute",0,5.2717342702947e-42,5,"16","06","no"
-14.3647230571351,8,5,-1.08047098690162,0.265791842576252,NA,NA,184.570409461574,"lin",19.7142857142857,0,"mean","absolute",0,4.95151107472769e-42,5,"16","06","no"
-14.0666175186316,8,8,0.523845696966081,0.130066507348415,NA,NA,157.642671460235,"lin",19.7142857142857,0,"mean","absolute",0,4.26584390273532e-42,5,"16","06","no"
-13.9163259488705,15,4,-3.73042075045374,0.930639691715548,NA,NA,210.078771634078,"lin",19.7142857142857,0,"mean","absolute",0,3.95703197697113e-42,5,"16","06","no"
-13.8136580342789,18,4,-2.33375037112178,0.584113987299488,NA,NA,188.95395053943,"lin",19.7142857142857,0,"mean","absolute",0,3.75902752202354e-42,5,"16","06","no"
-13.0729389557546,7,7,-0.445514790790966,0.114241646893941,NA,NA,171.798584434923,"lin",19.7142857142857,0,"mean","absolute",0,2.59555598720591e-42,5,"16","06","no"
-12.6188345805886,11,7,-1.53180399838229,0.398905498105198,NA,NA,184.935485299628,"lin",19.7142857142857,0,"mean","absolute",0,2.06834456308174e-42,5,"16","06","no"
-12.5149458749256,11,10,-0.567443110279079,0.148303673978522,NA,NA,171.617583390385,"lin",19.7142857142857,0,"mean","absolute",0,1.96364846874805e-42,5,"16","06","no"
-12.2993232544914,16,8,1.03901745515471,0.273609745320025,NA,NA,157.665433524402,"lin",19.7142857142857,0,"mean","absolute",0,1.76295767595564e-42,5,"16","06","no"
-11.7247250176024,12,10,-0.802764643053263,0.215814192406019,NA,NA,173.144567699327,"lin",19.7142857142857,0,"mean","absolute",0,1.32272470271329e-42,5,"16","06","no"
-11.2818520138089,19,16,-0.921748939814088,0.25193338636495,NA,NA,167.616694700136,"lin",19.7142857142857,0,"mean","absolute",0,1.05998766997219e-42,5,"16","06","no"
-10.9868614414045,16,2,-2.35643242759656,0.651394533957822,NA,NA,194.880937994034,"lin",19.7142857142857,0,"mean","absolute",0,9.14627856863387e-43,5,"16","06","no"
-10.9686896327803,18,16,-0.772967995541488,0.213824305092978,NA,NA,167.516191598471,"lin",19.7142857142857,0,"mean","absolute",0,9.06355274531413e-43,5,"16","06","no"
-10.9459056581691,16,7,1.43919391500281,0.398473721447682,NA,NA,153.752871434821,"lin",19.7142857142857,0,"mean","absolute",0,8.96088676258945e-43,5,"16","06","no"
-10.6512306211034,17,4,-2.26097286826912,0.633306583610925,NA,NA,189.51406717866,"lin",19.7142857142857,0,"mean","absolute",0,7.73326901231036e-43,5,"16","06","no"
-10.4268880612299,5,5,-0.737833185138229,0.208540825356955,NA,NA,181.558722691186,"lin",19.7142857142857,0,"mean","absolute",0,6.91270064382822e-43,5,"16","06","no"
-9.99385488542339,12,9,-1.07560807107061,0.309488334345021,NA,NA,176.718782954622,"lin",19.7142857142857,0,"mean","absolute",0,5.56693038818723e-43,5,"16","06","no"
-9.77588318926519,15,14,0.481650395466998,0.139872537702424,NA,NA,164.050823903637,"lin",19.7142857142857,0,"mean","absolute",0,4.99210645857857e-43,5,"16","06","no"
-9.39964113427686,14,8,1.06261156297451,0.313670329251033,NA,NA,156.058046666216,"lin",19.7142857142857,0,"mean","absolute",0,4.13603222774035e-43,5,"16","06","no"
-8.93519415586798,9,5,-1.01793821681832,0.306838577632003,NA,NA,182.729039858599,"lin",19.7142857142857,0,"mean","absolute",0,3.27891783622671e-43,5,"16","06","no"
-8.71497150169489,16,9,0.922094905159151,0.280807468060916,NA,NA,159.564622044295,"lin",19.7142857142857,0,"mean","absolute",0,2.93703953426901e-43,5,"16","06","no"
-8.55616226585153,11,9,-0.713463868515084,0.218910507500134,NA,NA,173.874075548585,"lin",19.7142857142857,0,"mean","absolute",0,2.71284390197923e-43,5,"16","06","no"
-7.9353413472918,8,6,-0.685765375774673,0.216922662355208,NA,NA,176.993354233927,"lin",19.7142857142857,0,"mean","absolute",0,1.98891056825314e-43,5,"16","06","no"
-7.88886749017456,16,10,0.802188702792824,0.254348625033317,NA,NA,161.111609682931,"lin",19.7142857142857,0,"mean","absolute",0,1.94322722136338e-43,5,"16","06","no"
-6.46744754556312,9,8,0.456776103467405,0.156569808369333,NA,NA,159.469159710337,"lin",19.7142857142857,0,"mean","absolute",0,9.54698337681533e-44,5,"16","06","no"
-6.43850912355629,19,15,-0.674467673715612,0.231585898484937,NA,NA,167.636746361881,"lin",19.7142857142857,0,"mean","absolute",0,9.40984062624132e-44,5,"16","06","no"
-6.13272194383262,14,7,1.57752597318795,0.551788598007876,NA,NA,150.549302841505,"lin",19.7142857142857,0,"mean","absolute",0,8.07572321198925e-44,5,"16","06","no"
-5.86924326003646,16,6,1.75431338482576,0.623849698121949,NA,NA,149.492321836773,"lin",19.7142857142857,0,"mean","absolute",0,7.07893225616594e-44,5,"16","06","no"
-5.80443181457122,17,12,0.830760948525853,0.296654353537525,NA,NA,162.618161523967,"lin",19.7142857142857,0,"mean","absolute",0,6.85321141639332e-44,5,"16","06","no"
-5.73081309996996,19,5,-1.48155697257271,0.531566773862601,NA,NA,178.959106697121,"lin",19.7142857142857,0,"mean","absolute",0,6.60553546956238e-44,5,"16","06","no"
-5.60241152508752,17,16,-0.560078900359814,0.20264559278268,NA,NA,167.101572871842,"lin",19.7142857142857,0,"mean","absolute",0,6.1947813358522e-44,5,"16","06","no"
-5.57302730152605,18,15,-0.548283975139882,0.198763685921894,NA,NA,167.518013560918,"lin",19.7142857142857,0,"mean","absolute",0,6.1044322506479e-44,5,"16","06","no"
-5.2167607693118,17,11,0.729210705169895,0.270818658463315,NA,NA,162.479063836972,"lin",19.7142857142857,0,"mean","absolute",0,5.10837750293267e-44,5,"16","06","no"
-4.90975785038427,18,5,-1.36336239249341,0.517488679437467,NA,NA,178.679355194155,"lin",19.7142857142857,0,"mean","absolute",0,4.38145289350503e-44,5,"16","06","no"
