"cur_sp","variable","p-value","est","lat","lon"
"Mt_Pleasant,_VA_QUVE","apr_jun_jul_apr",0.346434733104729,-0.00603554117755908,37.73505,-79.2239666666667
"Mt_Pleasant,_VA_QUVE","jj_apr_jun_jul",0.037457991720989,-0.0246204286949191,37.73505,-79.2239666666667
"Mt_Pleasant,_VA_CAGL","apr_jun_jul_apr",0.518212012073862,0.0209355972077806,37.73505,-79.2239666666667
"Mt_Pleasant,_VA_CAGL","jj_apr_jun_jul",0.917801662636119,0.00600795822363998,37.73505,-79.2239666666667
"MurphyTract_QUAL","apr_jun_jul_apr",0.154206934035719,-0.00989980034288889,39.262113,-80.997378
"MurphyTract_QUAL","jj_apr_jun_jul",0.00134772125926944,-0.0434971681390733,39.262113,-80.997378
"NC_Joy_QURU","apr_jun_jul_apr",0.154923461986638,0.010937208554373,35.358468,-83.930323
"NC_Joy_QURU","jj_apr_jun_jul",0.619956656880951,0.00556082284600816,35.358468,-83.930323
"NC_Joy_LITU","apr_jun_jul_apr",0.413981136525175,-0.00832160770041777,35.358468,-83.930323
"NC_Joy_LITU","jj_apr_jun_jul",0.016219777780029,-0.0362530950855233,35.358468,-83.930323
"NC_Lil_QUAL","apr_jun_jul_apr",0.602110668939491,-0.00361417341384294,35.031278,-83.257678
"NC_Lil_QUAL","jj_apr_jun_jul",0.126423289496148,-0.0162194049775511,35.031278,-83.257678
"NC_Sho_QURU","apr_jun_jul_apr",0.100048092061889,0.0105856053284819,35.59803,-83.422387
"NC_Sho_QURU","jj_apr_jun_jul",0.787057235725497,-0.00264605523209663,35.59803,-83.422387
"NewPort_QUAL","apr_jun_jul_apr",0.405544899539146,-0.00616842778666972,41.557004,-71.26675
"NewPort_QUAL","jj_apr_jun_jul",0.369824488834049,-0.00967058310215745,41.557004,-71.26675
"NorthRoundPondPlot3_ACRU","apr_jun_jul_apr",0.485139475634502,0.00538512360408757,42.84417,-72.44976
"NorthRoundPondPlot3_ACRU","jj_apr_jun_jul",0.0110875914641322,-0.0337379762600461,42.84417,-72.44976
"NorthRoundPondPlot1_ACSA","apr_jun_jul_apr",0.451493261186281,0.00639245156897928,42.84514,-72.4473
"NorthRoundPondPlot1_ACSA","jj_apr_jun_jul",0.482950799757626,-0.0101202704315819,42.84514,-72.4473
"NorthRoundPondPlot1_FAGR","apr_jun_jul_apr",0.837040916113357,0.00119633162066883,42.84514,-72.4473
"NorthRoundPondPlot1_FAGR","jj_apr_jun_jul",0.857519579029626,0.00177378953294038,42.84514,-72.4473
"NorthRoundPondPlot3_QURU","apr_jun_jul_apr",0.952976866677133,-0.000311034606885286,42.84417,-72.44976
"NorthRoundPondPlot3_QURU","jj_apr_jun_jul",0.0187766442369948,-0.0213202194110157,42.84417,-72.44976
"OH_Dav_QURU","apr_jun_jul_apr",0.282145917887258,0.0076850304665645,40.137556,-83.907942
"OH_Dav_QURU","jj_apr_jun_jul",8.45610967768829e-06,-0.0507606979260165,40.137556,-83.907942
"OH_Dav_LITU","apr_jun_jul_apr",0.0930735962908493,0.0157027644503941,40.137556,-83.907942
"OH_Dav_LITU","jj_apr_jun_jul",1.07907291787134e-07,-0.0804895923422295,40.137556,-83.907942
"OH_Gol_CAOV","apr_jun_jul_apr",0.049167792324461,0.0105413611878459,41.553988,-84.36205
"OH_Gol_CAOV","jj_apr_jun_jul",4.4167967317819e-06,-0.0390558535206078,41.553988,-84.36205
"OH_Gol_QUAL","apr_jun_jul_apr",0.740565677814391,0.00182381196831479,41.553988,-84.36205
"OH_Gol_QUAL","jj_apr_jun_jul",3.88194172116560e-10,-0.0573900188917962,41.553988,-84.36205
"OH_Heu_FAGR","apr_jun_jul_apr",0.0456614421744454,0.016460670753316,39.578252,-84.738961
"OH_Heu_FAGR","jj_apr_jun_jul",3.78389057311665e-07,-0.0658286413453456,39.578252,-84.738961
"OH_Heu_LITU","apr_jun_jul_apr",0.0641715194467754,0.0209498326198765,39.578252,-84.738961
"OH_Heu_LITU","jj_apr_jun_jul",7.14905088634814e-07,-0.0881443060726311,39.578252,-84.738961
"OH_Joh_CAOV","apr_jun_jul_apr",0.573276257091729,0.00232134969166494,40.88,-81.75
"OH_Joh_CAOV","jj_apr_jun_jul",2.66198764213583e-06,-0.0346867976317493,40.88,-81.75
"OH_Joh_QUAL","apr_jun_jul_apr",0.0179858313456221,-0.0141096969972912,40.88,-81.75
"OH_Joh_QUAL","jj_apr_jun_jul",6.35886653510585e-05,-0.0418368239676884,40.88,-81.75
"OH_Joh_QURU","apr_jun_jul_apr",0.699678090360702,-0.0020309027675843,40.88,-81.75
"OH_Joh_QURU","jj_apr_jun_jul",0.384993757743804,-0.00781618527727782,40.88,-81.75
"OH_Rid_LITU","apr_jun_jul_apr",0.592436252920254,0.00518788487104545,39.349399,-82.072414
"OH_Rid_LITU","jj_apr_jun_jul",0.00725539856777395,-0.0451811891742997,39.349399,-82.072414
"OH_Rid_QUAL","apr_jun_jul_apr",0.0522326786667955,-0.0119516032130032,39.349399,-82.072414
"OH_Rid_QUAL","jj_apr_jun_jul",0.0080330153820821,-0.0281067385780274,39.349399,-82.072414
"OH_Rid_QUMO","apr_jun_jul_apr",0.0190774607039162,-0.0146674159587998,39.349399,-82.072414
"OH_Rid_QUMO","jj_apr_jun_jul",5.86838397477637e-05,-0.0440327508540038,39.349399,-82.072414
"Otter_Creek,_PA_LITU","apr_jun_jul_apr",0.731173476465206,0.00385101606686577,39.8784666666667,-76.3863666666667
"Otter_Creek,_PA_LITU","jj_apr_jun_jul",0.101374111313539,-0.0326456123560844,39.8784666666667,-76.3863666666667
"Otter_Creek,_PA_QUAL","apr_jun_jul_apr",0.787292686425545,0.00209081602317627,39.8784666666667,-76.3863666666667
"Otter_Creek,_PA_QUAL","jj_apr_jun_jul",0.000288607801401005,-0.0510756985488664,39.8784666666667,-76.3863666666667
"Otter_Creek,_PA_QURU","apr_jun_jul_apr",0.256652095318478,0.0079798397766829,39.8784666666667,-76.3863666666667
"Otter_Creek,_PA_QURU","jj_apr_jun_jul",0.00040879923421344,-0.0451953691901112,39.8784666666667,-76.3863666666667
"Otter_Creek,_PA_QUVE","apr_jun_jul_apr",0.325060110119884,0.00756373719924607,39.8784666666667,-76.3863666666667
"Otter_Creek,_PA_QUVE","jj_apr_jun_jul",0.000357255873116731,-0.049722435464085,39.8784666666667,-76.3863666666667
"PA_Ala_LITU","apr_jun_jul_apr",0.123651256605983,0.0134725527948306,40.69,-77.75
"PA_Ala_LITU","jj_apr_jun_jul",0.0868172560040671,-0.0246648502477407,40.69,-77.75
"PA_Ala_QUAL","apr_jun_jul_apr",0.505282442913159,0.00433500398600142,40.69,-77.75
"PA_Ala_QUAL","jj_apr_jun_jul",0.00205870284554526,-0.0336508516457201,40.69,-77.75
"PA_Ala_QURU","apr_jun_jul_apr",0.658575281561537,-0.00312748278597262,40.69,-77.75
"PA_Ala_QURU","jj_apr_jun_jul",0.000453725538517499,-0.0419427068800842,40.69,-77.75
"Pine_Lake,_Oneonta,_NY_QURU","apr_jun_jul_apr",0.888980851619046,0.000867335051977736,42.4713333333333,-74.9258166666667
"Pine_Lake,_Oneonta,_NY_QURU","jj_apr_jun_jul",0.000556096846692241,-0.0418898325846237,42.4713333333333,-74.9258166666667
"Palmaghatt1_BEAL","apr_jun_jul_apr",0.572768561445471,-0.00344809726086382,41.710008,-74.247273
"Palmaghatt1_BEAL","jj_apr_jun_jul",0.00188258531376096,-0.0323215454991373,41.710008,-74.247273
"Palmaghatt5_QUMO","apr_jun_jul_apr",0.891698006852637,0.00115489612198829,41.705475,-74.251715
"Palmaghatt5_QUMO","jj_apr_jun_jul",0.000267390517415872,-0.0535557045570208,41.705475,-74.251715
"Palmaghatt5_QURU","apr_jun_jul_apr",0.577974509222037,0.00378332543118547,41.705475,-74.251715
"Palmaghatt5_QURU","jj_apr_jun_jul",8.44709875901009e-06,-0.0532498009700555,41.705475,-74.251715
"Potomac_River,_Dranesville,_VA_QUMO","apr_jun_jul_apr",0.855114508995612,-0.00106529322486974,39.0581166666667,-77.3299166666667
"Potomac_River,_Dranesville,_VA_QUMO","jj_apr_jun_jul",0.00460200491681546,-0.0304332542396348,39.0581166666667,-77.3299166666667
"Prospect_Mtn._ADKs,_NY_BELE","apr_jun_jul_apr",0.734918866059239,-0.00255347712919974,43.4175,-73.729
"Prospect_Mtn._ADKs,_NY_BELE","jj_apr_jun_jul",0.00878020430102982,-0.0382677982628261,43.4175,-73.729
"Prospect_Mtn,_ADKs_QURU","apr_jun_jul_apr",0.377468388797034,-0.00472316733561967,43.4182666666667,-73.7550833333333
"Prospect_Mtn,_ADKs_QURU","jj_apr_jun_jul",0.00115043073949877,-0.0339561109541933,43.4182666666667,-73.7550833333333
"Prospect_Mtn,_ADKs,_NY_CAOV","apr_jun_jul_apr",0.22728325677668,-0.00828968239153887,43.4216666666667,-73.57
"Prospect_Mtn,_ADKs,_NY_CAOV","jj_apr_jun_jul",0.00473894460581851,-0.0375268438338374,43.4216666666667,-73.57
"RamsHornSwamp_QUAL","apr_jun_jul_apr",0.491188634881705,0.0053628505716008,42.19942,-73.864775
"RamsHornSwamp_QUAL","jj_apr_jun_jul",0.145130862572737,-0.0211413114639989,42.19942,-73.864775
"Rooster_Hill_QURU","apr_jun_jul_apr",0.758593362909942,-0.0016049186594917,43.23138,-74.52254
"Rooster_Hill_QURU","jj_apr_jun_jul",0.656082661530966,-0.00433279474163933,43.23138,-74.52254
"Schunemunk_QUAL","apr_jun_jul_apr",0.0589109318208324,-0.0129990260532288,41.37607,-74.115522
"Schunemunk_QUAL","jj_apr_jun_jul",0.0346187426322617,-0.0237619927145933,41.37607,-74.115522
"Sheridan_Mountain_QURU","apr_jun_jul_apr",0.776997864750613,0.00165473516736303,44.5284,-71.63805
"Sheridan_Mountain_QURU","jj_apr_jun_jul",0.70582446406321,0.00467298357874145,44.5284,-71.63805
"Singer_Farm_QURU","apr_jun_jul_apr",0.46405819218126,-0.00431053681673904,43.3496333,-78.6612333
"Singer_Farm_QURU","jj_apr_jun_jul",0.11148010182734,-0.0166204121145358,43.3496333,-78.6612333
"Stott_Farm,_Argyle,_NY_CAGL","apr_jun_jul_apr",0.545543635828425,0.00366596943791535,43.188,-73.4988333333333
"Stott_Farm,_Argyle,_NY_CAGL","jj_apr_jun_jul",3.45729800928464e-06,-0.0569848136005777,43.188,-73.4988333333333
"ThreePonds_CATO","apr_jun_jul_apr",0.836797361955447,-0.00177290752073746,36.670247,-89.127605
"ThreePonds_CATO","jj_apr_jun_jul",0.000351729035986756,-0.0435758815567046,36.670247,-89.127605
"TN_Boo_LITU","apr_jun_jul_apr",0.973261990119206,0.000269378056056087,35.621211,-83.086317
"TN_Boo_LITU","jj_apr_jun_jul",0.0895295343384113,-0.021018652937937,35.621211,-83.086317
"TN_Chi_LITU","apr_jun_jul_apr",0.54362911791172,-0.00518811854113108,35.689201,-83.61108
"TN_Chi_LITU","jj_apr_jun_jul",0.00392184648141695,-0.0396434726917947,35.689201,-83.61108
"TN_Chi_QUAL","apr_jun_jul_apr",0.844398869683633,0.0011909821443977,35.689201,-83.61108
"TN_Chi_QUAL","jj_apr_jun_jul",0.00354160780439954,-0.0285047984713276,35.689201,-83.61108
"TN_For_LITU","apr_jun_jul_apr",0.692693234942179,-0.00358621176549639,35.553618,-83.838504
"TN_For_LITU","jj_apr_jun_jul",4.16171463587519e-06,-0.0691932184074319,35.553618,-83.838504
"TN_Gre_QUMO","apr_jun_jul_apr",0.0469124215648549,0.0134022380970355,35.706691,-83.33878
"TN_Gre_QUMO","jj_apr_jun_jul",0.332279963384847,-0.00994327763228378,35.706691,-83.33878
"TN_Por_LITU","apr_jun_jul_apr",0.444362701517773,-0.00677259452227918,35.677073,-83.397134
"TN_Por_LITU","jj_apr_jun_jul",0.0390397695290119,-0.0281970402655337,35.677073,-83.397134
"TN_Rai_LITU","apr_jun_jul_apr",0.473752624427703,0.00675056543832178,35.664957,-83.463175
"TN_Rai_LITU","jj_apr_jun_jul",0.00811333665504771,-0.0387306718311961,35.664957,-83.463175
"TN_Sco_LITU","apr_jun_jul_apr",0.216254769026124,-0.0132874466944975,35.594863,-83.916167
"TN_Sco_LITU","jj_apr_jun_jul",7.5352640284381e-07,-0.0884466522952535,35.594863,-83.916167
"UTTERTOWN_QURU","apr_jun_jul_apr",0.477851826291345,0.00553489813152077,41.1170667,-74.4169833
"UTTERTOWN_QURU","jj_apr_jun_jul",0.001112896521952,-0.0425879105300112,41.1170667,-74.4169833
"Wachusett_Mtn_QURU","apr_jun_jul_apr",0.124598553556736,-0.00981007600190569,42.49,-71.88
"Wachusett_Mtn_QURU","jj_apr_jun_jul",0.416254674552563,-0.00813318258005315,42.49,-71.88
"Warren_Cutler_Boy_Scout_Res.,_Naples,_NY_QURU","apr_jun_jul_apr",0.309658848131036,-0.00624501989328761,42.68245,-77.4299666666667
"Warren_Cutler_Boy_Scout_Res.,_Naples,_NY_QURU","jj_apr_jun_jul",0.00427877362015406,-0.0327215723186701,42.68245,-77.4299666666667
"WhiskeyHollow_QUMO","apr_jun_jul_apr",0.568099707436903,0.0042738822063765,43.119135,-76.386846
"WhiskeyHollow_QUMO","jj_apr_jun_jul",0.00170839740990505,-0.042290555543499,43.119135,-76.386846
"Winooski_CAOV","apr_jun_jul_apr",0.367141236541213,0.00714318528985745,44.555753,-73.113145
"Winooski_CAOV","jj_apr_jun_jul",0.00110561890323678,-0.0484672793761562,44.555753,-73.113145
"Winooski_QUAL","apr_jun_jul_apr",0.215677300474142,0.0122754455698283,44.555753,-73.113145
"Winooski_QUAL","jj_apr_jun_jul",0.00122031898627116,-0.0600099364626763,44.555753,-73.113145
"Winooski_QUMO","apr_jun_jul_apr",0.44592177511986,0.00688678686737024,44.555753,-73.113145
"Winooski_QUMO","jj_apr_jun_jul",0.0457314396623808,-0.0333111740169174,44.555753,-73.113145
"WV_Ced_QUMO","apr_jun_jul_apr",0.035808836151166,-0.0111012675742524,38.65,-79.3667
"WV_Ced_QUMO","jj_apr_jun_jul",0.0131935639727844,-0.0242448518270346,38.65,-79.3667
"Zoar_Lick_QURU","apr_jun_jul_apr",0.433179580795435,-0.00495343337008785,42.4230333,-78.8945
"Zoar_Lick_QURU","jj_apr_jun_jul",0.000496950067529424,-0.0428598649467589,42.4230333,-78.8945
"SCBI_CACO","apr_jun_jul_apr",0.652506812926487,0.00288686256040501,38.8935,-78.1454
"SCBI_CACO","jj_apr_jun_jul",0.000866764713054342,-0.0362881917857151,38.8935,-78.1454
"SCBI_CAGL","apr_jun_jul_apr",0.175611503902197,0.00773703255768598,38.8935,-78.1454
"SCBI_CAGL","jj_apr_jun_jul",0.15006931679416,-0.0136435246802284,38.8935,-78.1454
"SCBI_CAOL","apr_jun_jul_apr",0.0648623166932698,0.0111386957312565,38.8935,-78.1454
"SCBI_CAOL","jj_apr_jun_jul",0.0991392363819185,-0.0164806782973254,38.8935,-78.1454
"SCBI_CATO","apr_jun_jul_apr",0.487194353281678,0.00648848272988097,38.8935,-78.1454
"SCBI_CATO","jj_apr_jun_jul",0.172093887744794,-0.0212151190028343,38.8935,-78.1454
"SCBI_FAGR","apr_jun_jul_apr",0.135521222729737,0.0115501831147077,38.8935,-78.1454
"SCBI_FAGR","jj_apr_jun_jul",0.00224495742072473,-0.040260265780909,38.8935,-78.1454
"SCBI_FRAM","apr_jun_jul_apr",0.402273582314047,-0.00432535268047507,38.8935,-78.1454
"SCBI_FRAM","jj_apr_jun_jul",0.045238954428372,-0.0172774323006788,38.8935,-78.1454
"SCBI_FRNI","apr_jun_jul_apr",0.0825709456619122,-0.0137671813243609,38.8935,-78.1454
"SCBI_FRNI","jj_apr_jun_jul",0.61801362051145,0.00651873544600373,38.8935,-78.1454
"SCBI_JUNI","apr_jun_jul_apr",0.561470027075631,0.00538576969170801,38.8935,-78.1454
"SCBI_JUNI","jj_apr_jun_jul",0.0288801801380633,-0.0343312442639937,38.8935,-78.1454
"SCBI_LITU","apr_jun_jul_apr",0.863617656008635,0.00124970310099699,38.8935,-78.1454
"SCBI_LITU","jj_apr_jun_jul",0.894080033505812,0.0016065158822926,38.8935,-78.1454
"SCBI_QUAL","apr_jun_jul_apr",0.142647474169637,0.0090857523763748,38.8935,-78.1454
"SCBI_QUAL","jj_apr_jun_jul",0.0361455486972117,-0.0216451581983803,38.8935,-78.1454
"SCBI_QUPR","apr_jun_jul_apr",0.911230192870774,0.000800025665552946,38.8935,-78.1454
"SCBI_QUPR","jj_apr_jun_jul",0.496445517464937,-0.00810218319790672,38.8935,-78.1454
"SCBI_QURU","apr_jun_jul_apr",0.25661437306792,0.00595412837658281,38.8935,-78.1454
"SCBI_QURU","jj_apr_jun_jul",0.0313175192428573,-0.0188821173844794,38.8935,-78.1454
"SCBI_QUVE","apr_jun_jul_apr",0.258687831141012,0.00750696549441184,38.8935,-78.1454
"SCBI_QUVE","jj_apr_jun_jul",0.0129106076682878,-0.0277074162946418,38.8935,-78.1454
"HF_ACRU","apr_jun_jul_apr",0.0413122748773987,-0.0171846136768817,42.5388,-72.18
"HF_ACRU","jj_apr_jun_jul",0.00325291587066988,-0.042535452211683,42.5388,-72.18
"HF_FRAM","apr_jun_jul_apr",0.830651648896586,0.00148460886960105,42.5388,-72.18
"HF_FRAM","jj_apr_jun_jul",0.124041938628013,0.0183605769581539,42.5388,-72.18
"HF_QURU","apr_jun_jul_apr",0.218857467446216,-0.0067106340818444,42.5388,-72.18
"HF_QURU","jj_apr_jun_jul",0.27999167461212,-0.0100078180445592,42.5388,-72.18
"IN_Mel_LITU","apr_jun_jul_apr",0.288900777039786,0.0117809569035567,39.505057,-85.669107
"IN_Mel_LITU","jj_apr_jun_jul",1.72696611321786e-08,-0.0973080514466679,39.505057,-85.669107
"IL_Lin_ACSA","apr_jun_jul_apr",0.0895969454713536,0.0133020153806916,39.982858,-89.852411
"IL_Lin_ACSA","jj_apr_jun_jul",9.91401797661705e-05,-0.0450506072541948,39.982858,-89.852411
"HF_BEAL","apr_jun_jul_apr",0.197592563721656,-0.0130606873661042,42.5388,-72.18
"HF_BEAL","jj_apr_jun_jul",0.072543682708558,-0.0327460904590195,42.5388,-72.18
"IN_MMS_ACSA","apr_jun_jul_apr",0.323050608643794,0.00819122644801285,39.3232,-86.4131
"IN_MMS_ACSA","jj_apr_jun_jul",8.74116229345213e-05,-0.0470463089924988,39.3232,-86.4131
"IN_MMS_QUAL","apr_jun_jul_apr",0.26488165986006,0.00902307225038569,39.3232,-86.4131
"IN_MMS_QUAL","jj_apr_jun_jul",9.89718738222709e-05,-0.0455277279714139,39.3232,-86.4131
"MO_Flu_QUAL","apr_jun_jul_apr",0.196039187078231,0.00908126029421785,38.7441,-92.2
"MO_Flu_QUAL","jj_apr_jun_jul",7.31688674296251e-14,-0.0803431425639143,38.7441,-92.2
"MO_Flu_CAOV","apr_jun_jul_apr",0.773249265536668,-0.00190544720021949,38.7441,-92.2
"MO_Flu_CAOV","jj_apr_jun_jul",1.5384667991084e-10,-0.061016082894867,38.7441,-92.2
"IN_Sau_QUPA","apr_jun_jul_apr",0.124429317505713,0.010945471596464,38.37071,-87.717271
"IN_Sau_QUPA","jj_apr_jun_jul",0.000770286447936921,-0.0338076572186263,38.37071,-87.717271
"MI_Flu_QURU","apr_jun_jul_apr",0.455407004225373,0.00552007905536502,45.5598,-84.7138
"MI_Flu_QURU","jj_apr_jun_jul",0.28290054591697,-0.0132776398563086,45.5598,-84.7138
"IN_Mel_ACSA","apr_jun_jul_apr",0.790977157748534,0.00252940198456956,39.505057,-85.669107
"IN_Mel_ACSA","jj_apr_jun_jul",0.0149818795856821,-0.0326787395688508,39.505057,-85.669107
"MI_Flu_ACRU","apr_jun_jul_apr",0.665888984731568,0.0042690145245955,45.5598,-84.7138
"MI_Flu_ACRU","jj_apr_jun_jul",0.0122104343492186,-0.0425720000910178,45.5598,-84.7138
"NorthRoundPondPlot2_FRAM","apr_jun_jul_apr",0.977239575258071,0.00017286963466346,42.84771,-72.4475
"NorthRoundPondPlot2_FRAM","jj_apr_jun_jul",0.69041463707101,-0.004390097131364,42.84771,-72.4475
"HF_TSCA","apr_jun_jul_apr",0.690229045622366,0.0032737848941083,42.5388,-72.18
"HF_TSCA","jj_apr_jun_jul",0.37391966491655,-0.0134013494875428,42.5388,-72.18
"IN_MMS_SAAL","apr_jun_jul_apr",0.38488050050914,-0.00553341972053827,39.3232,-86.4131
"IN_MMS_SAAL","jj_apr_jun_jul",0.00577442283211373,-0.024647622615355,39.3232,-86.4131
"IN_MMS_LITU","apr_jun_jul_apr",0.235216774028648,0.0144645753682788,39.3232,-86.4131
"IN_MMS_LITU","jj_apr_jun_jul",0.00561802364510811,-0.0454417329381569,39.3232,-86.4131
"NorthRoundPondPlot3_BELE","apr_jun_jul_apr",0.320041629704011,0.0142089420215358,42.84417,-72.44976
"NorthRoundPondPlot3_BELE","jj_apr_jun_jul",0.00850386730001665,-0.0724271045852009,42.84417,-72.44976
"SCBI_PIST","apr_jun_jul_apr",0.136312269445532,0.0149207340478243,38.8935,-78.1454
"SCBI_PIST","jj_apr_jun_jul",0.0382712582667987,-0.0325941395160117,38.8935,-78.1454
"IN_Hem_ACSA","apr_jun_jul_apr",0.00202700335857258,0.0268229810101964,38.229087,-87.366519
"IN_Hem_ACSA","jj_apr_jun_jul",2.37868241456095e-06,-0.0659608471924086,38.229087,-87.366519
"MI_Flu_POGR","apr_jun_jul_apr",0.389648579220117,-0.00888995628710058,45.5598,-84.7138
"MI_Flu_POGR","jj_apr_jun_jul",0.810315846354653,0.0041994062145264,45.5598,-84.7138
