"Species","coef","significant","significant2","ci.lower","ci.upper","chg_rad_inc_clim","chg_rad_inc_clim_ci.lower","chg_rad_inc_clim_ci.upper","chg_rad_inc_1SD_clim","variable","month","site"
"CAOV",-0.178691740145864,FALSE,FALSE,-0.382464098576802,0.0290570624851285,-0.0165769790095506,-0.0354806513655249,0.00269558242872328,-0.0321539490058109,"tmx","curr.may","IN_Hem_CAOV"
"CAOV",-0.475569085543578,TRUE,TRUE,-0.59389676497296,-0.361652151895634,-0.0518954494747491,-0.0648077019654109,-0.0394645100925392,-0.0855743198472752,"tmx","curr.jun","IN_Hem_CAOV"
"CAOV",-0.307645531915585,TRUE,TRUE,-0.468963183663975,-0.16768495158249,-0.036928478510712,-0.0562923724015017,-0.0201281978403082,-0.0553580078016172,"tmx","curr.jul","IN_Hem_CAOV"
"CAOV",-0.300539000379093,TRUE,TRUE,-0.491740582488348,-0.116648392208039,-0.0356847044731137,-0.0583871555485289,-0.0138503269058497,-0.054079252261792,"tmx","curr.aug","IN_Hem_CAOV"
"QUAL",0.077807296116974,FALSE,FALSE,-0.0866352806364679,0.240461939437071,0.00451286768919692,-0.0050248958419149,0.0139469300582783,0.0140502754890049,"tmn","curr.jan","IN_Hem_QUAL"
"QUAL",0.113062067050378,FALSE,FALSE,-0.0908567170349893,0.288229452452294,0.0074278829666099,-0.0059690493767957,0.0189359233932256,0.0204165067891056,"tmn","curr.feb","IN_Hem_QUAL"
"QUAL",0.197265963907924,TRUE,FALSE,0.00196356178387954,0.38328621457983,0.0146331926474917,0.00014565704741733,0.0284321780907548,0.035621866789248,"tmn","curr.mar","IN_Hem_QUAL"
"QUAL",0.0144909658966895,FALSE,FALSE,-0.168524558858783,0.212139500137466,0.00175035728031417,-0.0203560059842245,0.025624235206616,0.00261674769733895,"tmn","curr.apr","IN_Hem_QUAL"
"QUAL",-0.04098828513144,FALSE,FALSE,-0.213296086667256,0.125956038997713,-0.00427322966840752,-0.0222371627107328,0.0131315345600362,-0.00740157705843964,"tmn","curr.may","IN_Hem_QUAL"
"QUAL",-0.277036452208875,TRUE,TRUE,-0.43841758268273,-0.111640085806919,-0.0370584163806846,-0.0586459334074209,-0.0149337921115481,-0.0500266513333069,"tmn","curr.jun","IN_Hem_QUAL"
"QUAL",-0.0858575805375584,FALSE,FALSE,-0.255444651410899,0.116794762450578,-0.0131848388547936,-0.0392277134305957,0.0179357502547039,-0.0155039786700537,"tmn","curr.jul","IN_Hem_QUAL"
"QUAL",-0.178235283311104,TRUE,FALSE,-0.348971404973913,-0.0014332008762273,-0.0239160039094232,-0.0468257537485736,-0.000192310058491687,-0.0321853470992874,"tmn","curr.aug","IN_Hem_QUAL"
"QUAL",0.0347605589449677,FALSE,FALSE,-0.170260982735834,0.221298057670555,0.00212967771541745,-0.0104313921220784,0.0135582843369202,0.00627698755389654,"tmx","curr.jan","IN_Hem_QUAL"
"QUAL",0.0363680054367446,FALSE,FALSE,-0.154967425711728,0.21914769376744,0.00232606292027708,-0.00991156865684605,0.0140164773518663,0.00656725681102823,"tmx","curr.feb","IN_Hem_QUAL"
"QUAL",0.0767290028623104,FALSE,FALSE,-0.1303237320769,0.257461610683285,0.00467228371221231,-0.00793584469995399,0.0156776922055682,0.0138555595941975,"tmx","curr.mar","IN_Hem_QUAL"
"QUAL",-0.0383276044826773,FALSE,FALSE,-0.239657005997041,0.153112625032784,-0.00363234824904617,-0.0227125519023356,0.0145106479507755,-0.00692111702488213,"tmx","curr.apr","IN_Hem_QUAL"
"QUAL",-0.223455687683178,TRUE,FALSE,-0.389753405263953,-0.0565129532706972,-0.0208030493126242,-0.0362848643215787,-0.00526118518566955,-0.0403511512186936,"tmx","curr.may","IN_Hem_QUAL"
"QUAL",-0.599557518840693,TRUE,TRUE,-0.705748466572275,-0.471062457671852,-0.065657023691444,-0.0772859022425976,-0.0515856410295951,-0.108266817273171,"tmx","curr.jun","IN_Hem_QUAL"
"QUAL",-0.338033997848176,TRUE,TRUE,-0.492844199905025,-0.159903870433459,-0.0407198209947225,-0.0593683704188637,-0.0192621364178233,-0.0610414579537153,"tmx","curr.jul","IN_Hem_QUAL"
"QUAL",-0.317220236936666,TRUE,TRUE,-0.50074350264919,-0.102941622107563,-0.0377986968911389,-0.0596665964934098,-0.0122661126827883,-0.0572829534256909,"tmx","curr.aug","IN_Hem_QUAL"
"CAOV",-0.0190274506287163,FALSE,FALSE,-0.216805489496349,0.161725075167544,-0.00106331245846594,-0.012115757520209,0.00903769457230707,-0.00339818894648336,"tmn","curr.jan","IN_Hoo_CAOV"
"CAOV",0.0108739319433006,FALSE,FALSE,-0.178061910384671,0.208722329614373,0.000677388299735789,-0.0110923128222713,0.0130022943597215,0.0019420192465915,"tmn","curr.feb","IN_Hoo_CAOV"
"CAOV",0.0128712818455612,FALSE,FALSE,-0.180637631173984,0.217007555033352,0.00094553367881437,-0.013269771106376,0.0159415320325659,0.00229873400005816,"tmn","curr.mar","IN_Hoo_CAOV"
"CAOV",-0.0213378248490494,FALSE,FALSE,-0.216869181072,0.167142550081833,-0.00248461822210545,-0.0252526732652687,0.0194624067148529,-0.00381080797206777,"tmn","curr.apr","IN_Hoo_CAOV"
"CAOV",0.0129710650114663,FALSE,FALSE,-0.1726740101674,0.200597036022771,0.00131065038427915,-0.0174477005227299,0.0202691592491512,0.00231655467703904,"tmn","curr.may","IN_Hoo_CAOV"
"CAOV",-0.294977500543805,TRUE,TRUE,-0.44029295787192,-0.136876353673019,-0.0376121871323365,-0.0561411670178192,-0.0174529210494038,-0.0526812183812182,"tmn","curr.jun","IN_Hoo_CAOV"
"CAOV",-0.0274911338299848,FALSE,FALSE,-0.214447169188618,0.190782587328971,-0.00414525108295881,-0.0323354200599395,0.0287671556810263,-0.00490975217491089,"tmn","curr.jul","IN_Hoo_CAOV"
"CAOV",-0.154511186464811,TRUE,FALSE,-0.305082529431564,-0.00547868920034871,-0.0198172998963369,-0.0391292832396652,-0.000702685866352202,-0.0275947743183385,"tmn","curr.aug","IN_Hoo_CAOV"
"CAOV",0.0195453444161761,FALSE,FALSE,-0.196070280451433,0.195002621947615,0.00117112117447726,-0.0117481714434425,0.0116841993048959,0.00349068168123483,"tmx","curr.jan","IN_Hoo_CAOV"
"CAOV",-0.0654046307641631,FALSE,FALSE,-0.275832065329721,0.1347084377432,-0.00420200206000674,-0.017721174986993,0.00865451155803126,-0.0116808761009829,"tmx","curr.feb","IN_Hoo_CAOV"
"CAOV",-0.0310763778584019,FALSE,FALSE,-0.234954946322644,0.168057911042133,-0.00186152311203566,-0.0140741647839261,0.0100669288741056,-0.00555005532773712,"tmx","curr.mar","IN_Hoo_CAOV"
"CAOV",-0.0290787753982041,FALSE,FALSE,-0.207855126273795,0.150029046442499,-0.00264195384580417,-0.0188846896992464,0.0136308978216315,-0.00519329546893253,"tmx","curr.apr","IN_Hoo_CAOV"
"CAOV",-0.117277981160147,FALSE,FALSE,-0.314856650468483,0.089860888067538,-0.0102931138076279,-0.0276339625247735,0.0078868031201068,-0.0209451464108823,"tmx","curr.may","IN_Hoo_CAOV"
"CAOV",-0.472073608641515,TRUE,TRUE,-0.601080037840449,-0.327733390017074,-0.0512238777816524,-0.0652221387336892,-0.0355617742824289,-0.08430952470275,"tmx","curr.jun","IN_Hoo_CAOV"
"CAOV",-0.269326336217828,TRUE,FALSE,-0.475421669070808,-0.0744135906757886,-0.031115273486848,-0.0549254687174284,-0.00859700264567834,-0.0481000737613809,"tmx","curr.jul","IN_Hoo_CAOV"
"CAOV",-0.279632093613049,TRUE,FALSE,-0.487925608723451,-0.0725496461226932,-0.0331421757657981,-0.0578292572787576,-0.00859863076686756,-0.0499406204299253,"tmx","curr.aug","IN_Hoo_CAOV"
"FRAM",0.051436384435292,FALSE,FALSE,-0.159634817370149,0.228651574493819,0.00280849847167651,-0.00871628411546765,0.0124846955042141,0.00897554466392275,"tmn","curr.jan","IN_Hoo_FRAM"
"FRAM",0.0481500497537834,FALSE,FALSE,-0.184150728540167,0.269457141019911,0.00293069943294034,-0.0112085125242433,0.0164007699769142,0.00840208593352568,"tmn","curr.feb","IN_Hoo_FRAM"
"FRAM",-0.127974743954955,FALSE,FALSE,-0.328419400264172,0.0905175398365691,-0.00918550274353657,-0.0235725988498091,0.00649697811311615,-0.0223313330210212,"tmn","curr.mar","IN_Hoo_FRAM"
"FRAM",-0.053316292644833,FALSE,FALSE,-0.221603228844318,0.114695293332319,-0.00606586754548029,-0.0252121024763462,0.0130490404139396,-0.0093035848301214,"tmn","curr.apr","IN_Hoo_FRAM"
"FRAM",-0.0744905730099332,FALSE,FALSE,-0.239750884596442,0.105708234720487,-0.00735420950575769,-0.0236698170421893,0.0104362266687706,-0.0129984537683234,"tmn","curr.may","IN_Hoo_FRAM"
"FRAM",-0.219086385037653,TRUE,FALSE,-0.378442010326071,-0.0500301000219629,-0.0272947138704363,-0.0471479155887646,-0.00623296269539571,-0.0382301294259246,"tmn","curr.jun","IN_Hoo_FRAM"
"FRAM",-0.0587401438213908,FALSE,FALSE,-0.239416930711477,0.151346362836466,-0.00865399529184555,-0.0352725215904345,0.0222973698431389,-0.0102500358495726,"tmn","curr.jul","IN_Hoo_FRAM"
"FRAM",-0.00337556129702363,FALSE,FALSE,-0.178318744625273,0.166693691896151,-0.000423013290616503,-0.0223462684588342,0.0208894583535423,-0.000589028593667183,"tmn","curr.aug","IN_Hoo_FRAM"
"FRAM",0.0467215987384236,FALSE,FALSE,-0.144848199208261,0.226143731882313,0.00273526658795188,-0.00847998463917121,0.0132393456258965,0.0081528241312169,"tmx","curr.jan","IN_Hoo_FRAM"
"FRAM",-0.0391333523436741,FALSE,FALSE,-0.242771686012577,0.172385462497952,-0.00245650852457796,-0.0152394487182865,0.0108211112204393,-0.00682869054008926,"tmx","curr.feb","IN_Hoo_FRAM"
"FRAM",-0.211770906763814,FALSE,FALSE,-0.393357028676272,0.0070533461268289,-0.0123944652750982,-0.0230222843503304,0.000412816165252247,-0.0369535933181546,"tmx","curr.mar","IN_Hoo_FRAM"
"FRAM",-0.120082924047443,FALSE,FALSE,-0.284740571541611,0.049666035352927,-0.0106599171055598,-0.0252767902955468,0.00440891845384138,-0.0209542264681954,"tmx","curr.apr","IN_Hoo_FRAM"
"FRAM",-0.207571157949694,TRUE,FALSE,-0.378407877201059,-0.0264006376668699,-0.0178000310967366,-0.032449941735457,-0.00226395697786611,-0.0362207456759216,"tmx","curr.may","IN_Hoo_FRAM"
"FRAM",-0.45954335087855,TRUE,TRUE,-0.58291781407026,-0.314560722827446,-0.04872060550826,-0.061800717622743,-0.0333496042451051,-0.0801893818180018,"tmx","curr.jun","IN_Hoo_FRAM"
"FRAM",-0.299923057331859,TRUE,TRUE,-0.473074476064569,-0.112066080450949,-0.0338554127990259,-0.0534008015733426,-0.0126500558116066,-0.0523359646362571,"tmx","curr.jul","IN_Hoo_FRAM"
"FRAM",-0.161927202994361,FALSE,FALSE,-0.327802107728987,0.0204954744657635,-0.0187515544733118,-0.0379602621788051,0.00237342459323847,-0.0282559681971497,"tmx","curr.aug","IN_Hoo_FRAM"
"LITU",0.0413888764339038,FALSE,FALSE,-0.136491729645933,0.213094729356094,0.0027774155639775,-0.00915932702058776,0.014299799098445,0.00887620829997217,"tmn","curr.jan","IN_Hoo_LITU"
"LITU",0.0338785468018784,FALSE,FALSE,-0.164049575679063,0.242333440823452,0.00253426941877425,-0.0122716545440282,0.0181276437804931,0.00726555210538401,"tmn","curr.feb","IN_Hoo_LITU"
"LITU",-0.0519465765153123,FALSE,FALSE,-0.240199073433469,0.139591258526508,-0.004582358494608,-0.0211886583944638,0.0123137506298112,-0.0111403998694358,"tmn","curr.mar","IN_Hoo_LITU"
"LITU",0.105026962403573,FALSE,FALSE,-0.0770812758566022,0.284411152964417,0.0146854498426103,-0.0107779296334103,0.0397679379271072,0.0225239551234547,"tmn","curr.apr","IN_Hoo_LITU"
"LITU",0.0435776359988315,FALSE,FALSE,-0.150895500177285,0.242328942556888,0.00528751751887353,-0.0183089922713561,0.0294031215721294,0.00934560702472084,"tmn","curr.may","IN_Hoo_LITU"
"LITU",-0.131904237036989,FALSE,FALSE,-0.313359180516961,0.0311777784369615,-0.0201964655128525,-0.0479798680058456,0.00477377331550668,-0.028288022881195,"tmn","curr.jun","IN_Hoo_LITU"
"LITU",-0.0723612919781473,FALSE,FALSE,-0.265380813030687,0.156812050243736,-0.0131021157252159,-0.0480512443673615,0.0283932137367346,-0.0155185150164406,"tmn","curr.jul","IN_Hoo_LITU"
"LITU",-0.00158583296950442,FALSE,FALSE,-0.196130722945746,0.185710843006056,-0.000244241200568589,-0.0302069664093467,0.0286021542789458,-0.000340095817502165,"tmn","curr.aug","IN_Hoo_LITU"
"LITU",0.0504796568052305,FALSE,FALSE,-0.10829862683305,0.223330039619785,0.00363205008317353,-0.00779216939041867,0.0160687679020064,0.0108258060454934,"tmx","curr.jan","IN_Hoo_LITU"
"LITU",-0.0557728678250142,FALSE,FALSE,-0.252445668094267,0.141021353812166,-0.00430276540696249,-0.0194756793073921,0.0108795159095954,-0.0119609816684011,"tmx","curr.feb","IN_Hoo_LITU"
"LITU",-0.0933237382025226,FALSE,FALSE,-0.273725452941053,0.0853175944643831,-0.00671285235385748,-0.0196892943475809,0.00613696392640014,-0.0200140958390237,"tmx","curr.mar","IN_Hoo_LITU"
"LITU",0.0397498202608735,FALSE,FALSE,-0.134529065592848,0.22626864026732,0.00433671829175718,-0.0146771647192521,0.0246859820914508,0.00852469829871843,"tmx","curr.apr","IN_Hoo_LITU"
"LITU",-0.0413672238628927,FALSE,FALSE,-0.221807417455983,0.141580713905779,-0.00435977020548618,-0.0233767045423582,0.0149214600477837,-0.00887156471582386,"tmx","curr.may","IN_Hoo_LITU"
"LITU",-0.383567782137074,TRUE,TRUE,-0.511118465486504,-0.240411360269055,-0.0499783347314935,-0.0665980067804625,-0.0313252572200828,-0.0822594818886676,"tmx","curr.jun","IN_Hoo_LITU"
"LITU",-0.27904982727267,TRUE,FALSE,-0.463723802560088,-0.0554709571025062,-0.0387127021914805,-0.0643326019695688,-0.0076955096642557,-0.0598446879054322,"tmx","curr.jul","IN_Hoo_LITU"
"LITU",-0.146140550161955,FALSE,FALSE,-0.337169938653801,0.0512160118825746,-0.0207989623682096,-0.0479865777019471,0.00728914666473427,-0.0313411253475695,"tmx","curr.aug","IN_Hoo_LITU"
"QURU",-0.0167587906874425,FALSE,FALSE,-0.195567083062513,0.15953278884955,-0.000699434239239932,-0.00816206351122319,0.00665815910490604,-0.00223528811465842,"tmn","curr.jan","IN_Hoo_QURU"
"QURU",0.0596501766950878,FALSE,FALSE,-0.128434869366213,0.255642432349342,0.0027751516976018,-0.00597527560689123,0.0118934522816217,0.007956142748636,"tmn","curr.feb","IN_Hoo_QURU"
"QURU",-0.0715630210812937,FALSE,FALSE,-0.259863459703632,0.112858674249187,-0.00392615807834327,-0.0142568746562929,0.00619175922032701,-0.00954507836844861,"tmn","curr.mar","IN_Hoo_QURU"
"QURU",0.14347509114098,FALSE,FALSE,-0.0330723743240916,0.310303223307099,0.0124769933140185,-0.00287606573405095,0.0269848320829206,0.0191367129023979,"tmn","curr.apr","IN_Hoo_QURU"
"QURU",-0.00976659836311713,FALSE,FALSE,-0.163289957374263,0.147740262814448,-0.000737018627619998,-0.0123223804044807,0.0111489509136495,-0.00130266924677783,"tmn","curr.may","IN_Hoo_QURU"
"QURU",-0.211151581983966,TRUE,FALSE,-0.370588928322447,-0.037891680485097,-0.0201074940744179,-0.0352903568624663,-0.00360834019648349,-0.0281634057255541,"tmn","curr.jun","IN_Hoo_QURU"
"QURU",-0.138344085152338,FALSE,FALSE,-0.324893230149288,0.0711878825534256,-0.0155791119514318,-0.0365866599875558,0.00801656240426881,-0.018452339136023,"tmn","curr.jul","IN_Hoo_QURU"
"QURU",0.0540483086990792,FALSE,FALSE,-0.158767098702877,0.247418701188523,0.00517714794249835,-0.0152078904626304,0.0236995985744064,0.00720896539050203,"tmn","curr.aug","IN_Hoo_QURU"
"QURU",-0.0227922321943415,FALSE,FALSE,-0.214553491209829,0.149363194248984,-0.0010199274471348,-0.00960103392671766,0.00668383948124599,-0.00304002876345496,"tmx","curr.jan","IN_Hoo_QURU"
"QURU",-0.0596270084480624,FALSE,FALSE,-0.232520123231829,0.124958783624543,-0.00286097917493246,-0.0111566091882413,0.00599568026268015,-0.00795305256700063,"tmx","curr.feb","IN_Hoo_QURU"
"QURU",-0.0663348380000339,FALSE,FALSE,-0.251797629315943,0.112605547322146,-0.00296758812854106,-0.0112645433090889,0.00503757747084418,-0.00884774311790723,"tmx","curr.mar","IN_Hoo_QURU"
"QURU",0.117270657290156,FALSE,FALSE,-0.0694185991477906,0.279179676108236,0.00795723869046149,-0.00471030329104162,0.0189433518294558,0.0156415645572377,"tmx","curr.apr","IN_Hoo_QURU"
"QURU",-0.072698999252692,FALSE,FALSE,-0.264188748133242,0.123186817679152,-0.00476521652132213,-0.0173168351737017,0.0080745521237977,-0.00969659517848556,"tmx","curr.may","IN_Hoo_QURU"
"QURU",-0.40164246017202,TRUE,TRUE,-0.564400119626173,-0.221561260040123,-0.0325481465204149,-0.045737638848902,-0.0179547957951086,-0.0535710860233729,"tmx","curr.jun","IN_Hoo_QURU"
"QURU",-0.304013998152062,TRUE,FALSE,-0.483394394065081,-0.0826268451026544,-0.0262308457290865,-0.0417080919105709,-0.00712918497221556,-0.0405493981894702,"tmx","curr.jul","IN_Hoo_QURU"
"QURU",-0.166462585024927,FALSE,FALSE,-0.376587562688708,0.101562089767954,-0.0147344710391619,-0.0333337280285202,0.00898978992870138,-0.0222027856771519,"tmx","curr.aug","IN_Hoo_QURU"
"ACSA",-0.052589413070896,FALSE,FALSE,-0.216523003662651,0.128165596067893,-0.00291726919787181,-0.0120110845953766,0.00710967329359044,-0.00929315855637252,"tmn","curr.jan","IN_Lat_ACSA"
"ACSA",0.0930076278344758,FALSE,FALSE,-0.116181431268833,0.285791467181064,0.00563280809972244,-0.00703627995171649,0.0173083490962054,0.0164355253642526,"tmn","curr.feb","IN_Lat_ACSA"
"ACSA",0.0538162831855602,FALSE,FALSE,-0.121709887445434,0.222522344772139,0.0039136203765415,-0.00885096976858537,0.0161822394856452,0.00950996071935309,"tmn","curr.mar","IN_Lat_ACSA"
"ACSA",0.0474658926784797,FALSE,FALSE,-0.13249134535035,0.222175076557134,0.00565749838431481,-0.0157917512967189,0.0264812282194134,0.00838777314525669,"tmn","curr.apr","IN_Lat_ACSA"
"ACSA",-0.103217864877954,FALSE,FALSE,-0.294494141926052,0.0934462426803097,-0.0103058534323423,-0.0294039550901575,0.00933019959292004,-0.0182397925390027,"tmn","curr.may","IN_Lat_ACSA"
"ACSA",-0.247515059111165,TRUE,FALSE,-0.414918384688401,-0.0637917684180045,-0.031586251724372,-0.0529491683895951,-0.00814068793401769,-0.0437387784934787,"tmn","curr.jun","IN_Lat_ACSA"
"ACSA",-0.119792622740206,FALSE,FALSE,-0.309736201619102,0.0772691475276718,-0.0180975881184795,-0.0467931837041536,0.011673383337257,-0.02116874427763,"tmn","curr.jul","IN_Lat_ACSA"
"ACSA",-0.206658609057194,TRUE,FALSE,-0.374100668653809,-0.0221502433815123,-0.0261039406617762,-0.0472542697380063,-0.00279789282194809,-0.0365189704326772,"tmn","curr.aug","IN_Lat_ACSA"
"ACSA",-0.0442977067000131,FALSE,FALSE,-0.218222464273424,0.11869003341344,-0.00265528803500481,-0.0130806658294642,0.00711450431805165,-0.00782791797831891,"tmx","curr.jan","IN_Lat_ACSA"
"ACSA",0.0060983123543928,FALSE,FALSE,-0.185894015447666,0.191507194556076,0.000377878972293053,-0.0115188326590377,0.0118666505846405,0.0010776424441029,"tmx","curr.feb","IN_Lat_ACSA"
"ACSA",0.0308463890123384,FALSE,FALSE,-0.174283350092868,0.222038549677677,0.00185718452390563,-0.0104931679503047,0.0133683899923226,0.00545091430468637,"tmx","curr.mar","IN_Lat_ACSA"
"ACSA",0.0363500116831468,FALSE,FALSE,-0.134437627270708,0.221752065897058,0.00332627835515177,-0.0123019759555083,0.0202918530930089,0.00642346819201192,"tmx","curr.apr","IN_Lat_ACSA"
"ACSA",-0.194714388343713,TRUE,FALSE,-0.355397817800857,-0.00758070960898223,-0.0170299035340385,-0.0310834273976334,-0.000663015992082923,-0.0344082882546304,"tmx","curr.may","IN_Lat_ACSA"
"ACSA",-0.476655684816879,TRUE,TRUE,-0.599702981574168,-0.347850804068242,-0.0521783209743074,-0.0656480047517898,-0.0380783686925218,-0.0842305817299761,"tmx","curr.jun","IN_Lat_ACSA"
"ACSA",-0.29996428091125,TRUE,FALSE,-0.483102460302629,-0.0916297144925916,-0.0342477754166408,-0.0551571824265513,-0.0104616252105085,-0.0530071636281338,"tmx","curr.jul","IN_Lat_ACSA"
"ACSA",-0.335432670118691,TRUE,TRUE,-0.516249455861507,-0.11753215210044,-0.0410259295505312,-0.0631411776294181,-0.0143750630798389,-0.0592748389147839,"tmx","curr.aug","IN_Lat_ACSA"
"LITU",0.0372640473341966,FALSE,FALSE,-0.160074379996949,0.21273727799659,0.00286372875728984,-0.0123016590546763,0.0163487839976879,0.00912260185770747,"tmn","curr.jan","IN_Lat_LITU"
"LITU",-0.0634023860817266,FALSE,FALSE,-0.271674399233613,0.129878436573671,-0.0053195594347886,-0.022793907342396,0.0108970041247421,-0.0155215218536249,"tmn","curr.feb","IN_Lat_LITU"
"LITU",0.0149629480435266,FALSE,FALSE,-0.155277405947503,0.182135048301827,0.00150746014777839,-0.0156436085078525,0.0183494139009244,0.00366307546774156,"tmn","curr.mar","IN_Lat_LITU"
"LITU",0.0799082894779424,FALSE,FALSE,-0.0895561499310428,0.251692438768569,0.013194662772435,-0.0147877423638748,0.0415601043849116,0.0195623278249955,"tmn","curr.apr","IN_Lat_LITU"
"LITU",0.0754296240322615,FALSE,FALSE,-0.110906507323772,0.260293831466598,0.0104336126340485,-0.0153408631006378,0.0360044882020522,0.0184659068874522,"tmn","curr.may","IN_Lat_LITU"
"LITU",-0.0997274354745669,FALSE,FALSE,-0.273907839988688,0.0701542359348625,-0.0176309125524914,-0.048424439586777,0.0124026371787114,-0.024414247866463,"tmn","curr.jun","IN_Lat_LITU"
"LITU",-0.0168667647644084,FALSE,FALSE,-0.183290016800825,0.169345762372881,-0.00353009253372351,-0.0383612820153861,0.0354428498719381,-0.00412914835024117,"tmn","curr.jul","IN_Lat_LITU"
"LITU",-0.00827156184904308,FALSE,FALSE,-0.194024496283087,0.173415022341994,-0.00144745065854928,-0.0339525823592961,0.0303461054722447,-0.00202495893195627,"tmn","curr.aug","IN_Lat_LITU"
"LITU",0.021319714267217,FALSE,FALSE,-0.173261857963308,0.189902964956092,0.00177041650704585,-0.0143878876393457,0.0157697865778715,0.00521927377441433,"tmx","curr.jan","IN_Lat_LITU"
"LITU",-0.15466520988275,FALSE,FALSE,-0.358984057341702,0.0440736428204801,-0.0132769821352813,-0.0308163996272324,0.00378342982761212,-0.0378635503101749,"tmx","curr.feb","IN_Lat_LITU"
"LITU",-0.0789154397410669,FALSE,FALSE,-0.26183829787145,0.124830160692418,-0.0065822804271927,-0.0218397452871546,0.0104119944860604,-0.0193192685358953,"tmx","curr.mar","IN_Lat_LITU"
"LITU",0.0447117289558818,FALSE,FALSE,-0.149280853773373,0.234964370351398,0.00566812179997822,-0.0189243869864018,0.0297865168918214,0.0109458668827937,"tmx","curr.apr","IN_Lat_LITU"
"LITU",-0.0734238363439825,FALSE,FALSE,-0.269448301069014,0.118204340826056,-0.0088964120709378,-0.0326477508869709,0.0143222497886867,-0.0179748705186123,"tmx","curr.may","IN_Lat_LITU"
"LITU",-0.407036986710766,TRUE,TRUE,-0.535592758808087,-0.247614555408723,-0.0617280947730515,-0.0812238731488016,-0.037551316569464,-0.0996466201811554,"tmx","curr.jun","IN_Lat_LITU"
"LITU",-0.314306700419916,TRUE,TRUE,-0.469069454821182,-0.135238030545851,-0.0497141637596073,-0.0741931230242789,-0.0213907167365536,-0.0769453426093456,"tmx","curr.jul","IN_Lat_LITU"
"LITU",-0.309071832553659,TRUE,TRUE,-0.471166998973215,-0.115194937198331,-0.0523692281423459,-0.0798346839260704,-0.0195186662502971,-0.0756637959514296,"tmx","curr.aug","IN_Lat_LITU"
"ACSA",-0.0855157977492839,FALSE,FALSE,-0.266224567113761,0.122047326778822,-0.00479679519211051,-0.0149332024861299,0.00684594011528702,-0.0152148402705377,"tmn","curr.jan","IN_Lil_ACSA"
"ACSA",-0.0254422127635455,FALSE,FALSE,-0.184461624108415,0.127784339694684,-0.00155444981521938,-0.0112701021792113,0.00780727466877179,-0.00452663967962132,"tmn","curr.feb","IN_Lil_ACSA"
"ACSA",-0.00755377715063862,FALSE,FALSE,-0.170468588570458,0.169059032078764,-0.000547091595755087,-0.0123463970788766,0.0122443082172423,-0.00134395650641248,"tmn","curr.mar","IN_Lil_ACSA"
"ACSA",0.035667057351885,FALSE,FALSE,-0.104856125264888,0.16497615326993,0.00429425462835237,-0.0126245038043781,0.0198628555969091,0.00634582842950302,"tmn","curr.apr","IN_Lil_ACSA"
"ACSA",0.0758749344158288,FALSE,FALSE,-0.119690122003518,0.232970933889988,0.00766019777217612,-0.0120837008029304,0.023520329111396,0.0134995525745887,"tmn","curr.may","IN_Lil_ACSA"
"ACSA",-0.143697870204818,FALSE,FALSE,-0.310317091250321,-0.0108960615467628,-0.0184254908243916,-0.0397900449695946,-0.00139713470885633,-0.0255665058378184,"tmn","curr.jun","IN_Lil_ACSA"
"ACSA",0.0380545878933949,FALSE,FALSE,-0.133305315204545,0.229964980285007,0.00577411292374984,-0.0202267318065139,0.0348931321603933,0.00677061422097285,"tmn","curr.jul","IN_Lil_ACSA"
"ACSA",-0.0562304215164959,FALSE,FALSE,-0.193611550234302,0.0880992615872049,-0.00705258635021627,-0.0242833352409794,0.0110496708539128,-0.0100044308096939,"tmn","curr.aug","IN_Lil_ACSA"
"ACSA",-0.115127864985262,FALSE,FALSE,-0.284317344922234,0.0798570785224074,-0.00697774415331298,-0.0172320896550158,0.00484002949964995,-0.0204833740962611,"tmx","curr.jan","IN_Lil_ACSA"
"ACSA",-0.00594351965721302,FALSE,FALSE,-0.197233732909994,0.148400240265211,-0.00037169456449969,-0.0123345611164353,0.00928062257017785,-0.00105746194983083,"tmx","curr.feb","IN_Lil_ACSA"
"ACSA",-0.0383207194038282,FALSE,FALSE,-0.205569525975721,0.145392060048076,-0.00231463256528594,-0.0124167272080561,0.00878191229592796,-0.00681796393329234,"tmx","curr.mar","IN_Lil_ACSA"
"ACSA",0.00656804898512755,FALSE,FALSE,-0.152340326092435,0.139365089266127,0.000607228151506118,-0.0140841420066164,0.0128845576108187,0.001168577255056,"tmx","curr.apr","IN_Lil_ACSA"
"ACSA",-0.011175151179877,FALSE,FALSE,-0.224262867709755,0.169571009110751,-0.000987483616854089,-0.0198168153761422,0.014984011463917,-0.00198826584883683,"tmx","curr.may","IN_Lil_ACSA"
"ACSA",-0.246935615507065,TRUE,FALSE,-0.422999032632803,-0.0969500695471103,-0.0272768436638671,-0.0467250479822416,-0.0107092364331783,-0.0439344079799379,"tmx","curr.jun","IN_Lil_ACSA"
"ACSA",-0.098067791148025,FALSE,FALSE,-0.277464275674786,0.0480844842736423,-0.0113190132624526,-0.0320250082055911,0.00554992530004088,-0.0174480717864103,"tmx","curr.jul","IN_Lil_ACSA"
"ACSA",-0.154406520538465,FALSE,FALSE,-0.361555113680467,0.0298011095384554,-0.0190846873037743,-0.0446883089108489,0.00368342512261496,-0.0274717725677992,"tmx","curr.aug","IN_Lil_ACSA"
