domainID,siteID,horizontalPosition,verticalPosition,date,wssPrecipTotal,precipQF,publicationDate
D02,SCBI,900,000,2019-07-27,0,1,20191024T141214Z
D02,SCBI,900,000,2019-07-28,0,1,20191024T141214Z
D02,SCBI,900,000,2019-07-29,0,1,20191024T141214Z
D02,SCBI,900,000,2019-07-30,0,1,20191024T141214Z
D02,SCBI,900,000,2019-07-31,0,1,20191024T141214Z
D02,SCBI,900,000,2019-08-01,0,1,20191024T141214Z
D02,SCBI,900,000,2019-08-02,0,1,20191024T141214Z
D02,SCBI,900,000,2019-08-03,0,1,20191024T141214Z
D02,SCBI,900,000,2019-08-04,0,1,20191024T141214Z
D02,SCBI,900,000,2019-08-05,0,1,20191024T141214Z
D02,SCBI,900,000,2019-08-06,0,1,20191024T141214Z
D02,SCBI,900,000,2019-08-07,0,1,20191024T141214Z
D02,SCBI,900,000,2019-08-08,0,1,20191024T141214Z
D02,SCBI,900,000,2019-08-09,0,1,20191024T141214Z
D02,SCBI,900,000,2019-08-10,0,1,20191024T141214Z
D02,SCBI,900,000,2019-08-11,0,1,20191024T141214Z
D02,SCBI,900,000,2019-08-12,0,1,20191024T141214Z
D02,SCBI,900,000,2019-08-13,0,1,20191024T141214Z
D02,SCBI,900,000,2019-08-14,0,1,20191024T141214Z
D02,SCBI,900,000,2019-08-15,0,1,20191024T141214Z
D02,SCBI,900,000,2019-08-16,0,1,20191024T141214Z
D02,SCBI,900,000,2019-08-17,0,1,20191024T141214Z
D02,SCBI,900,000,2019-08-18,0,1,20191024T141214Z
D02,SCBI,900,000,2019-08-19,0,1,20191024T141214Z
D02,SCBI,900,000,2019-08-20,0,1,20191024T141214Z
D02,SCBI,900,000,2019-08-21,0,1,20191024T141214Z
D02,SCBI,900,000,2019-08-22,0,1,20191024T141214Z
D02,SCBI,900,000,2019-08-23,0,1,20191024T141214Z
D02,SCBI,900,000,2019-08-24,0,1,20191024T141214Z
D02,SCBI,900,000,2019-08-25,0,1,20191024T141214Z
D02,SCBI,900,000,2019-08-26,0,1,20191024T141214Z
D02,SCBI,900,000,2019-08-27,0,1,20191024T141214Z
D02,SCBI,900,000,2019-08-28,0,1,20191024T141214Z
D02,SCBI,900,000,2019-08-29,0,1,20191024T141214Z
D02,SCBI,900,000,2019-08-30,0,1,20191024T141214Z
D02,SCBI,900,000,2019-08-31,0,1,20191024T141214Z
D02,SCBI,900,000,2019-09-01,0,1,20191025T141447Z
D02,SCBI,900,000,2019-09-02,0,1,20191025T141447Z
D02,SCBI,900,000,2019-09-03,0,1,20191025T141447Z
D02,SCBI,900,000,2019-09-04,0,1,20191025T141447Z
D02,SCBI,900,000,2019-09-05,0,1,20191025T141447Z
D02,SCBI,900,000,2019-09-06,0,1,20191025T141447Z
D02,SCBI,900,000,2019-09-07,0,1,20191025T141447Z
D02,SCBI,900,000,2019-09-08,0,1,20191025T141447Z
D02,SCBI,900,000,2019-09-09,0,1,20191025T141447Z
D02,SCBI,900,000,2019-09-10,0,1,20191025T141447Z
D02,SCBI,900,000,2019-09-11,0,1,20191025T141447Z
D02,SCBI,900,000,2019-09-12,0,1,20191025T141447Z
D02,SCBI,900,000,2019-09-13,0,1,20191025T141447Z
D02,SCBI,900,000,2019-09-14,0,1,20191025T141447Z
D02,SCBI,900,000,2019-09-15,0,1,20191025T141447Z
D02,SCBI,900,000,2019-09-16,0,1,20191025T141447Z
D02,SCBI,900,000,2019-09-17,0,1,20191025T141447Z
D02,SCBI,900,000,2019-09-18,0,1,20191025T141447Z
D02,SCBI,900,000,2019-09-19,0,1,20191025T141447Z
D02,SCBI,900,000,2019-09-20,0,1,20191025T141447Z
D02,SCBI,900,000,2019-09-21,0,1,20191025T141447Z
D02,SCBI,900,000,2019-09-22,0,1,20191025T141447Z
D02,SCBI,900,000,2019-09-23,0,1,20191025T141447Z
D02,SCBI,900,000,2019-09-24,0,1,20191025T141447Z
D02,SCBI,900,000,2019-09-25,0,1,20191025T141447Z
D02,SCBI,900,000,2019-09-26,0,1,20191025T141447Z
D02,SCBI,900,000,2019-09-27,0,1,20191025T141447Z
D02,SCBI,900,000,2019-09-28,0,1,20191025T141447Z
D02,SCBI,900,000,2019-09-29,0,1,20191025T141447Z
D02,SCBI,900,000,2019-09-30,0,1,20191025T141447Z
D02,SCBI,900,000,2019-10-01,0,1,20191105T090451Z
D02,SCBI,900,000,2019-10-02,0,1,20191105T090451Z
D02,SCBI,900,000,2019-10-03,0,1,20191105T090451Z
D02,SCBI,900,000,2019-10-04,0,1,20191105T090451Z
D02,SCBI,900,000,2019-10-05,0,1,20191105T090451Z
D02,SCBI,900,000,2019-10-06,0,1,20191105T090451Z
D02,SCBI,900,000,2019-10-07,0,1,20191105T090451Z
D02,SCBI,900,000,2019-10-08,0,1,20191105T090451Z
D02,SCBI,900,000,2019-10-09,0,1,20191105T090451Z
D02,SCBI,900,000,2019-10-10,0,1,20191105T090451Z
D02,SCBI,900,000,2019-10-11,0,1,20191105T090451Z
D02,SCBI,900,000,2019-10-12,0,1,20191105T090451Z
D02,SCBI,900,000,2019-10-13,0,1,20191105T090451Z
D02,SCBI,900,000,2019-10-14,0,1,20191105T090451Z
D02,SCBI,900,000,2019-10-15,0,1,20191105T090451Z
D02,SCBI,900,000,2019-10-16,0,1,20191105T090451Z
D02,SCBI,900,000,2019-10-17,0,1,20191105T090451Z
D02,SCBI,900,000,2019-10-18,0,1,20191105T090451Z
D02,SCBI,900,000,2019-10-19,0,1,20191105T090451Z
D02,SCBI,900,000,2019-10-20,0,1,20191105T090451Z
D02,SCBI,900,000,2019-10-21,0,1,20191105T090451Z
D02,SCBI,900,000,2019-10-22,10.34,0,20191105T090451Z
D02,SCBI,900,000,2019-10-23,0.43,1,20191105T090451Z
D02,SCBI,900,000,2019-10-24,0,1,20191105T090451Z
D02,SCBI,900,000,2019-10-25,0.1,1,20191105T090451Z
D02,SCBI,900,000,2019-10-26,0.05,1,20191105T090451Z
D02,SCBI,900,000,2019-10-27,14.42,1,20191105T090451Z
D02,SCBI,900,000,2019-10-28,0.08,1,20191105T090451Z
D02,SCBI,900,000,2019-10-29,0.11,1,20191105T090451Z
D02,SCBI,900,000,2019-10-30,2.24,1,20191105T090451Z
D02,SCBI,900,000,2019-10-31,17.88,1,20191105T090451Z
D02,SCBI,900,000,2019-11-01,2.67,1,20191204T122803Z
D02,SCBI,900,000,2019-11-02,0.1,1,20191204T122803Z
D02,SCBI,900,000,2019-11-03,0.21,1,20191204T122803Z
D02,SCBI,900,000,2019-11-04,0.31,1,20191204T122803Z
D02,SCBI,900,000,2019-11-05,0.85,1,20191204T122803Z
D02,SCBI,900,000,2019-11-06,0.26,1,20191204T122803Z
D02,SCBI,900,000,2019-11-07,0.92,1,20191204T122803Z
D02,SCBI,900,000,2019-11-08,0.37,1,20191204T122803Z
D02,SCBI,900,000,2019-11-09,0.28,1,20191204T122803Z
D02,SCBI,900,000,2019-11-10,0.3,1,20191204T122803Z
D02,SCBI,900,000,2019-11-11,0.87,1,20191204T122803Z
D02,SCBI,900,000,2019-11-12,0.97,1,20191204T122803Z
D02,SCBI,900,000,2019-11-13,0.22,1,20191204T122803Z
D02,SCBI,900,000,2019-11-14,0.12,1,20191204T122803Z
D02,SCBI,900,000,2019-11-15,0.75,1,20191204T122803Z
D02,SCBI,900,000,2019-11-16,0.73,1,20191204T122803Z
D02,SCBI,900,000,2019-11-17,0.4,1,20191204T122803Z
D02,SCBI,900,000,2019-11-18,0.16,1,20191204T122803Z
D02,SCBI,900,000,2019-11-19,1.28,1,20191204T122803Z
D02,SCBI,900,000,2019-11-20,0.14,1,20191204T122803Z
D02,SCBI,900,000,2019-11-21,0.32,1,20191204T122803Z
D02,SCBI,900,000,2019-11-22,0.14,1,20191204T122803Z
D02,SCBI,900,000,2019-11-23,0.25,1,20191204T122803Z
D02,SCBI,900,000,2019-11-24,2.05,1,20191204T122803Z
D02,SCBI,900,000,2019-11-25,0.61,1,20191204T122803Z
D02,SCBI,900,000,2019-11-26,0.58,1,20191204T122803Z
D02,SCBI,900,000,2019-11-27,0.17,1,20191204T122803Z
D02,SCBI,900,000,2019-11-28,0.18,1,20191204T122803Z
D02,SCBI,900,000,2019-11-29,0.32,1,20191204T122803Z
D02,SCBI,900,000,2019-11-30,0.14,1,20191204T122803Z
D02,SCBI,900,000,2019-12-01,1.97,1,20200112T090044Z
D02,SCBI,900,000,2019-12-02,0.86,1,20200112T090044Z
D02,SCBI,900,000,2019-12-03,0.13,1,20200112T090044Z
D02,SCBI,900,000,2019-12-04,0.6,1,20200112T090044Z
D02,SCBI,900,000,2019-12-05,0.17,1,20200112T090044Z
D02,SCBI,900,000,2019-12-06,0.23,1,20200112T090044Z
D02,SCBI,900,000,2019-12-07,0.44,1,20200112T090044Z
D02,SCBI,900,000,2019-12-08,0.12,1,20200112T090044Z
D02,SCBI,900,000,2019-12-09,1.2,1,20200112T090044Z
D02,SCBI,900,000,2019-12-10,1.02,1,20200112T090044Z
D02,SCBI,900,000,2019-12-11,1.12,1,20200112T090044Z
D02,SCBI,900,000,2019-12-12,0.78,1,20200112T090044Z
D02,SCBI,900,000,2019-12-13,0.09,1,20200112T090044Z
D02,SCBI,900,000,2019-12-14,1.51,1,20200112T090044Z
D02,SCBI,900,000,2019-12-15,0.18,1,20200112T090044Z
D02,SCBI,900,000,2019-12-16,0.87,1,20200112T090044Z
D02,SCBI,900,000,2019-12-17,0.28,1,20200112T090044Z
D02,SCBI,900,000,2019-12-18,0.3,1,20200112T090044Z
D02,SCBI,900,000,2019-12-19,0.16,1,20200112T090044Z
D02,SCBI,900,000,2019-12-20,0.69,1,20200112T090044Z
D02,SCBI,900,000,2019-12-21,0.15,1,20200112T090044Z
D02,SCBI,900,000,2019-12-22,0.46,1,20200112T090044Z
D02,SCBI,900,000,2019-12-23,0.71,1,20200112T090044Z
D02,SCBI,900,000,2019-12-24,0.33,1,20200112T090044Z
D02,SCBI,900,000,2019-12-25,0.54,1,20200112T090044Z
D02,SCBI,900,000,2019-12-26,0.39,1,20200112T090044Z
D02,SCBI,900,000,2019-12-27,0.35,1,20200112T090044Z
D02,SCBI,900,000,2019-12-28,0.07,1,20200112T090044Z
D02,SCBI,900,000,2019-12-29,1.57,1,20200112T090044Z
D02,SCBI,900,000,2019-12-30,0.63,1,20200112T090044Z
D02,SCBI,900,000,2019-12-31,0.17,1,20200112T090044Z
D02,SCBI,900,000,2020-01-01,0.21,1,20200207T024805Z
D02,SCBI,900,000,2020-01-02,0.55,1,20200207T024805Z
D02,SCBI,900,000,2020-01-03,0.5,1,20200207T024805Z
D02,SCBI,900,000,2020-01-04,1.64,1,20200207T024805Z
D02,SCBI,900,000,2020-01-05,0.55,1,20200207T024805Z
D02,SCBI,900,000,2020-01-06,0.7,1,20200207T024805Z
D02,SCBI,900,000,2020-01-07,1.24,1,20200207T024805Z
D02,SCBI,900,000,2020-01-08,0.56,1,20200207T024805Z
D02,SCBI,900,000,2020-01-09,1.13,1,20200207T024805Z
D02,SCBI,900,000,2020-01-10,0.13,1,20200207T024805Z
D02,SCBI,900,000,2020-01-11,0.06,1,20200207T024805Z
D02,SCBI,900,000,2020-01-12,4.14,1,20200207T024805Z
D02,SCBI,900,000,2020-01-13,0.29,1,20200207T024805Z
D02,SCBI,900,000,2020-01-14,0.65,1,20200207T024805Z
D02,SCBI,900,000,2020-01-15,0.13,1,20200207T024805Z
D02,SCBI,900,000,2020-01-16,0.18,1,20200207T024805Z
D02,SCBI,900,000,2020-01-17,0.44,1,20200207T024805Z
D02,SCBI,900,000,2020-01-18,0.88,1,20200207T024805Z
D02,SCBI,900,000,2020-01-19,0.31,1,20200207T024805Z
D02,SCBI,900,000,2020-01-20,0.19,1,20200207T024805Z
D02,SCBI,900,000,2020-01-21,0.73,1,20200207T024805Z
D02,SCBI,900,000,2020-01-22,0.64,1,20200207T024805Z
D02,SCBI,900,000,2020-01-23,0.7,1,20200207T024805Z
D02,SCBI,900,000,2020-01-24,0.18,1,20200207T024805Z
D02,SCBI,900,000,2020-01-25,40.3,1,20200207T024805Z
D02,SCBI,900,000,2020-01-26,0.27,1,20200207T024805Z
D02,SCBI,900,000,2020-01-27,0.41,1,20200207T024805Z
D02,SCBI,900,000,2020-01-28,0.12,1,20200207T024805Z
D02,SCBI,900,000,2020-01-29,0.16,1,20200207T024805Z
D02,SCBI,900,000,2020-01-30,0.63,1,20200207T024805Z
D02,SCBI,900,000,2020-01-31,0.02,1,20200207T024805Z
D02,SCBI,900,000,2020-02-01,1.13,1,20200304T132048Z
D02,SCBI,900,000,2020-02-02,0.45,1,20200304T132048Z
D02,SCBI,900,000,2020-02-03,1.03,1,20200304T132048Z
D02,SCBI,900,000,2020-02-04,0.28,1,20200304T132048Z
D02,SCBI,900,000,2020-02-05,0.2,1,20200304T132048Z
D02,SCBI,900,000,2020-02-06,2.5,1,20200304T132048Z
D02,SCBI,900,000,2020-02-07,6.62,1,20200304T132048Z
D02,SCBI,900,000,2020-02-08,0.84,1,20200304T132048Z
D02,SCBI,900,000,2020-02-09,0.48,1,20200304T132048Z
D02,SCBI,900,000,2020-02-10,0.57,1,20200304T132048Z
D02,SCBI,900,000,2020-02-11,1.39,1,20200304T132048Z
D02,SCBI,900,000,2020-02-12,0.29,1,20200304T132048Z
D02,SCBI,900,000,2020-02-13,0.51,1,20200304T132048Z
D02,SCBI,900,000,2020-02-14,0.5,1,20200304T132048Z
D02,SCBI,900,000,2020-02-15,0.45,1,20200304T132048Z
D02,SCBI,900,000,2020-02-16,0.12,1,20200304T132048Z
D02,SCBI,900,000,2020-02-17,0.87,1,20200304T132048Z
D02,SCBI,900,000,2020-02-18,0.3,1,20200304T132048Z
D02,SCBI,900,000,2020-02-19,0.39,1,20200304T132048Z
D02,SCBI,900,000,2020-02-20,0.22,1,20200304T132048Z
D02,SCBI,900,000,2020-02-21,0.08,1,20200304T132048Z
D02,SCBI,900,000,2020-02-22,1.3,1,20200304T132048Z
D02,SCBI,900,000,2020-02-23,0.58,1,20200304T132048Z
D02,SCBI,900,000,2020-02-24,1.19,1,20200304T132048Z
D02,SCBI,900,000,2020-02-25,2.81,1,20200304T132048Z
D02,SCBI,900,000,2020-02-26,0.7,1,20200304T132048Z
D02,SCBI,900,000,2020-02-27,4.75,1,20200304T132048Z
D02,SCBI,900,000,2020-02-28,0.1,1,20200304T132048Z
D02,SCBI,900,000,2020-02-29,0.33,1,20200304T132048Z
D02,SCBI,900,000,2020-03-01,0.77,1,20200403T084424Z
D02,SCBI,900,000,2020-03-02,0.38,1,20200403T084424Z
D02,SCBI,900,000,2020-03-03,0.6,1,20200403T084424Z
D02,SCBI,900,000,2020-03-04,0.95,1,20200403T084424Z
D02,SCBI,900,000,2020-03-05,0.14,1,20200403T084424Z
D02,SCBI,900,000,2020-03-06,0.78,1,20200403T084424Z
D02,SCBI,900,000,2020-03-07,0.55,1,20200403T084424Z
D02,SCBI,900,000,2020-03-08,0.45,1,20200403T084424Z
D02,SCBI,900,000,2020-03-09,0.77,1,20200403T084424Z
D02,SCBI,900,000,2020-03-10,0.26,1,20200403T084424Z
D02,SCBI,900,000,2020-03-11,0.34,1,20200403T084424Z
D02,SCBI,900,000,2020-03-12,0.22,1,20200403T084424Z
D02,SCBI,900,000,2020-03-13,5.31,1,20200403T084424Z
D02,SCBI,900,000,2020-03-14,0.33,1,20200403T084424Z
D02,SCBI,900,000,2020-03-15,0.99,1,20200403T084424Z
D02,SCBI,900,000,2020-03-16,0.38,1,20200403T084424Z
D02,SCBI,900,000,2020-03-17,0.59,1,20200403T084424Z
D02,SCBI,900,000,2020-03-18,0.3,1,20200403T084424Z
D02,SCBI,900,000,2020-03-19,1.9,1,20200403T084424Z
D02,SCBI,900,000,2020-03-20,0.59,1,20200403T084424Z
D02,SCBI,900,000,2020-03-21,0.09,1,20200403T084424Z
D02,SCBI,900,000,2020-03-22,0.52,1,20200403T084424Z
D02,SCBI,900,000,2020-03-23,0.32,1,20200403T084424Z
D02,SCBI,900,000,2020-03-24,0.31,1,20200403T084424Z
D02,SCBI,900,000,2020-03-25,2.91,1,20200403T084424Z
D02,SCBI,900,000,2020-03-26,0.2,1,20200403T084424Z
D02,SCBI,900,000,2020-03-27,0.62,1,20200403T084424Z
D02,SCBI,900,000,2020-03-28,4.92,1,20200403T084424Z
D02,SCBI,900,000,2020-03-29,0.36,1,20200403T084424Z
D02,SCBI,900,000,2020-03-30,0.55,1,20200403T084424Z
D02,SCBI,900,000,2020-03-31,0.28,1,20200403T084424Z
D02,SCBI,900,000,2020-04-01,2.77,1,20200506T181427Z
D02,SCBI,900,000,2020-04-02,0.26,1,20200506T181427Z
D02,SCBI,900,000,2020-04-03,0.38,1,20200506T181427Z
D02,SCBI,900,000,2020-04-04,0.26,1,20200506T181427Z
D02,SCBI,900,000,2020-04-05,0.39,1,20200506T181427Z
D02,SCBI,900,000,2020-04-06,0.29,1,20200506T181427Z
D02,SCBI,900,000,2020-04-07,0.5,1,20200506T181427Z
D02,SCBI,900,000,2020-04-08,3.64,1,20200506T181427Z
D02,SCBI,900,000,2020-04-09,1.31,1,20200506T181427Z
D02,SCBI,900,000,2020-04-10,0.19,1,20200506T181427Z
D02,SCBI,900,000,2020-04-11,0.76,1,20200506T181427Z
D02,SCBI,900,000,2020-04-12,0.29,1,20200506T181427Z
D02,SCBI,900,000,2020-04-13,21.31,1,20200506T181427Z
D02,SCBI,900,000,2020-04-14,0.38,1,20200506T181427Z
D02,SCBI,900,000,2020-04-15,2.32,1,20200506T181427Z
D02,SCBI,900,000,2020-04-16,0.62,1,20200506T181427Z
D02,SCBI,900,000,2020-04-17,0.11,1,20200506T181427Z
D02,SCBI,900,000,2020-04-18,0.47,1,20200506T181427Z
D02,SCBI,900,000,2020-04-19,0.08,1,20200506T181427Z
D02,SCBI,900,000,2020-04-20,0.47,1,20200506T181427Z
D02,SCBI,900,000,2020-04-21,0.7,1,20200506T181427Z
D02,SCBI,900,000,2020-04-22,0.96,1,20200506T181427Z
D02,SCBI,900,000,2020-04-23,1.09,1,20200506T181427Z
D02,SCBI,900,000,2020-04-24,4.83,1,20200506T181427Z
D02,SCBI,900,000,2020-04-25,0.12,1,20200506T181427Z
D02,SCBI,900,000,2020-04-26,8.15,1,20200506T181427Z
D02,SCBI,900,000,2020-04-27,2.19,1,20200506T181427Z
D02,SCBI,900,000,2020-04-28,0.21,1,20200506T181427Z
D02,SCBI,900,000,2020-04-29,0.18,1,20200506T181427Z
D02,SCBI,900,000,2020-04-30,28.15,1,20200506T181427Z
D02,SCBI,900,000,2020-05-01,1.74,1,20200602T170625Z
D02,SCBI,900,000,2020-05-02,0.15,1,20200602T170625Z
D02,SCBI,900,000,2020-05-03,0.54,1,20200602T170625Z
D02,SCBI,900,000,2020-05-04,10.02,1,20200602T170625Z
D02,SCBI,900,000,2020-05-05,0.71,1,20200602T170625Z
D02,SCBI,900,000,2020-05-06,1.58,1,20200602T170625Z
D02,SCBI,900,000,2020-05-07,0,1,20200602T170625Z
D02,SCBI,900,000,2020-05-08,0.3,1,20200602T170625Z
D02,SCBI,900,000,2020-05-09,1.01,1,20200602T170625Z
D02,SCBI,900,000,2020-05-10,0.63,1,20200602T170625Z
D02,SCBI,900,000,2020-05-11,0.22,1,20200602T170625Z
D02,SCBI,900,000,2020-05-12,0.07,1,20200602T170625Z
D02,SCBI,900,000,2020-05-13,0.24,1,20200602T170625Z
D02,SCBI,900,000,2020-05-14,0.18,1,20200602T170625Z
D02,SCBI,900,000,2020-05-15,0.16,1,20200602T170625Z
D02,SCBI,900,000,2020-05-16,0.57,1,20200602T170625Z
D02,SCBI,900,000,2020-05-17,0.23,1,20200602T170625Z
D02,SCBI,900,000,2020-05-18,0.08,1,20200602T170625Z
D02,SCBI,900,000,2020-05-19,0.7,1,20200602T170625Z
D02,SCBI,900,000,2020-05-20,0.78,1,20200602T170625Z
D02,SCBI,900,000,2020-05-21,0.05,1,20200602T170625Z
D02,SCBI,900,000,2020-05-22,21.87,1,20200602T170625Z
D02,SCBI,900,000,2020-05-23,12.41,1,20200602T170625Z
D02,SCBI,900,000,2020-05-24,1.4,1,20200602T170625Z
D02,SCBI,900,000,2020-05-25,0.85,1,20200602T170625Z
D02,SCBI,900,000,2020-05-26,0.13,1,20200602T170625Z
D02,SCBI,900,000,2020-05-27,0.71,1,20200602T170625Z
D02,SCBI,900,000,2020-05-28,10.4,1,20200602T170625Z
D02,SCBI,900,000,2020-05-29,1.03,1,20200602T170625Z
D02,SCBI,900,000,2020-05-30,0.2,1,20200602T170625Z
D02,SCBI,900,000,2020-05-31,1.08,1,20200602T170625Z
