domainID,siteID,horizontalPosition,verticalPosition,date,wssTempTripleMean,wssTempTripleMinimum,wssTempTripleMaximum,wssTempTripleVariance,wssTempTripleStdErMean,wssTempTripleNumPts,tempTripleQF,publicationDate
D02,SCBI,000,060,2016-06-18,NA,NA,NA,0,NA,0,1,20200625T005018Z
D02,SCBI,000,060,2016-06-19,NA,NA,NA,0,NA,0,1,20200625T005018Z
D02,SCBI,000,060,2016-06-20,NA,NA,NA,0,NA,0,1,20200625T005018Z
D02,SCBI,000,060,2016-06-21,NA,NA,NA,0,NA,0,1,20200625T005018Z
D02,SCBI,000,060,2016-06-22,NA,NA,NA,0,NA,0,1,20200625T005018Z
D02,SCBI,000,060,2016-06-23,NA,NA,NA,0,NA,0,1,20200625T005018Z
D02,SCBI,000,060,2016-06-24,NA,NA,NA,0,NA,0,1,20200625T005018Z
D02,SCBI,000,060,2016-06-25,NA,NA,NA,0,NA,0,1,20200625T005018Z
D02,SCBI,000,060,2016-06-26,NA,NA,NA,0,NA,0,1,20200625T005018Z
D02,SCBI,000,060,2016-06-27,NA,NA,NA,0,NA,0,1,20200625T005018Z
D02,SCBI,000,060,2016-06-28,NA,NA,NA,0,NA,0,1,20200625T005018Z
D02,SCBI,000,060,2016-06-29,NA,NA,NA,0,NA,0,1,20200625T005018Z
D02,SCBI,000,060,2016-06-30,NA,NA,NA,0,NA,0,1,20200625T005018Z
D02,SCBI,000,060,2016-07-01,NA,NA,NA,0,NA,0,1,20200625T004956Z
D02,SCBI,000,060,2016-07-02,NA,NA,NA,0,NA,0,1,20200625T004956Z
D02,SCBI,000,060,2016-07-03,NA,NA,NA,0,NA,0,1,20200625T004956Z
D02,SCBI,000,060,2016-07-04,NA,NA,NA,0,NA,0,1,20200625T004956Z
D02,SCBI,000,060,2016-07-05,NA,NA,NA,0,NA,0,1,20200625T004956Z
D02,SCBI,000,060,2016-07-06,NA,NA,NA,0,NA,0,1,20200625T004956Z
D02,SCBI,000,060,2016-07-07,NA,NA,NA,0,NA,0,1,20200625T004956Z
D02,SCBI,000,060,2016-07-08,NA,NA,NA,0,NA,0,1,20200625T004956Z
D02,SCBI,000,060,2016-07-09,NA,NA,NA,0,NA,0,1,20200625T004956Z
D02,SCBI,000,060,2016-07-10,NA,NA,NA,0,NA,0,1,20200625T004956Z
D02,SCBI,000,060,2016-07-11,NA,NA,NA,0,NA,0,1,20200625T004956Z
D02,SCBI,000,060,2016-07-12,NA,NA,NA,0,NA,0,1,20200625T004956Z
D02,SCBI,000,060,2016-07-13,NA,NA,NA,0,NA,0,1,20200625T004956Z
D02,SCBI,000,060,2016-07-14,NA,NA,NA,0,NA,0,1,20200625T004956Z
D02,SCBI,000,060,2016-07-15,NA,NA,NA,0,NA,0,1,20200625T004956Z
D02,SCBI,000,060,2016-07-16,NA,NA,NA,0,NA,0,1,20200625T004956Z
D02,SCBI,000,060,2016-07-17,NA,NA,NA,0,NA,0,1,20200625T004956Z
D02,SCBI,000,060,2016-07-18,NA,NA,NA,0,NA,0,1,20200625T004956Z
D02,SCBI,000,060,2016-07-19,NA,NA,NA,0,NA,0,1,20200625T004956Z
D02,SCBI,000,060,2016-07-20,NA,NA,NA,0,NA,0,1,20200625T004956Z
D02,SCBI,000,060,2016-07-21,NA,NA,NA,0,NA,0,1,20200625T004956Z
D02,SCBI,000,060,2016-07-22,NA,NA,NA,0,NA,0,1,20200625T004956Z
D02,SCBI,000,060,2016-07-23,NA,NA,NA,0,NA,0,1,20200625T004956Z
D02,SCBI,000,060,2016-07-24,NA,NA,NA,0,NA,0,1,20200625T004956Z
D02,SCBI,000,060,2016-07-25,NA,NA,NA,0,NA,0,1,20200625T004956Z
D02,SCBI,000,060,2016-07-26,NA,NA,NA,0,NA,0,1,20200625T004956Z
D02,SCBI,000,060,2016-07-27,NA,NA,NA,0,NA,0,1,20200625T004956Z
D02,SCBI,000,060,2016-07-28,NA,NA,NA,0,NA,0,1,20200625T004956Z
D02,SCBI,000,060,2016-07-29,NA,NA,NA,0,NA,0,1,20200625T004956Z
D02,SCBI,000,060,2016-07-30,NA,NA,NA,0,NA,0,1,20200625T004956Z
D02,SCBI,000,060,2016-07-31,NA,NA,NA,0,NA,0,1,20200625T004956Z
D02,SCBI,000,060,2016-08-01,NA,NA,NA,0,NA,0,1,20200625T005009Z
D02,SCBI,000,060,2016-08-02,NA,NA,NA,0,NA,0,1,20200625T005009Z
D02,SCBI,000,060,2016-08-03,NA,NA,NA,0,NA,0,1,20200625T005009Z
D02,SCBI,000,060,2016-08-04,NA,NA,NA,0,NA,0,1,20200625T005009Z
D02,SCBI,000,060,2016-08-05,NA,NA,NA,0,NA,0,1,20200625T005009Z
D02,SCBI,000,060,2016-08-06,NA,NA,NA,0,NA,0,1,20200625T005009Z
D02,SCBI,000,060,2016-08-07,NA,NA,NA,0,NA,0,1,20200625T005009Z
D02,SCBI,000,060,2016-08-08,NA,NA,NA,0,NA,0,1,20200625T005009Z
D02,SCBI,000,060,2016-08-09,NA,NA,NA,0,NA,0,1,20200625T005009Z
D02,SCBI,000,060,2016-08-10,NA,NA,NA,0,NA,0,1,20200625T005009Z
D02,SCBI,000,060,2016-08-11,NA,NA,NA,0,NA,0,1,20200625T005009Z
D02,SCBI,000,060,2016-08-12,NA,NA,NA,0,NA,0,1,20200625T005009Z
D02,SCBI,000,060,2016-08-13,NA,NA,NA,0,NA,0,1,20200625T005009Z
D02,SCBI,000,060,2016-08-14,NA,NA,NA,0,NA,0,1,20200625T005009Z
D02,SCBI,000,060,2016-08-15,NA,NA,NA,0,NA,0,1,20200625T005009Z
D02,SCBI,000,060,2016-08-16,NA,NA,NA,0,NA,0,1,20200625T005009Z
D02,SCBI,000,060,2016-08-17,NA,NA,NA,0,NA,0,1,20200625T005009Z
D02,SCBI,000,060,2016-08-18,NA,NA,NA,0,NA,0,1,20200625T005009Z
D02,SCBI,000,060,2016-08-19,NA,NA,NA,0,NA,0,1,20200625T005009Z
D02,SCBI,000,060,2016-08-20,NA,NA,NA,0,NA,0,1,20200625T005009Z
D02,SCBI,000,060,2016-08-21,NA,NA,NA,0,NA,0,1,20200625T005009Z
D02,SCBI,000,060,2016-08-22,NA,NA,NA,0,NA,0,1,20200625T005009Z
D02,SCBI,000,060,2016-08-23,NA,NA,NA,0,NA,0,1,20200625T005009Z
D02,SCBI,000,060,2016-08-24,NA,NA,NA,0,NA,0,1,20200625T005009Z
D02,SCBI,000,060,2016-08-25,NA,NA,NA,0,NA,0,1,20200625T005009Z
D02,SCBI,000,060,2016-08-26,NA,NA,NA,0,NA,0,1,20200625T005009Z
D02,SCBI,000,060,2016-08-27,NA,NA,NA,0,NA,0,1,20200625T005009Z
D02,SCBI,000,060,2016-08-28,NA,NA,NA,0,NA,0,1,20200625T005009Z
D02,SCBI,000,060,2016-08-29,NA,NA,NA,0,NA,0,1,20200625T005009Z
D02,SCBI,000,060,2016-08-30,NA,NA,NA,0,NA,0,1,20200625T005009Z
D02,SCBI,000,060,2016-08-31,NA,NA,NA,0,NA,0,1,20200625T005009Z
D02,SCBI,000,060,2016-09-01,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2016-09-02,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2016-09-03,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2016-09-04,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2016-09-05,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2016-09-06,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2016-09-07,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2016-09-08,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2016-09-09,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2016-09-10,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2016-09-11,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2016-09-12,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2016-09-13,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2016-09-14,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2016-09-15,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2016-09-16,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2016-09-17,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2016-09-18,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2016-09-19,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2016-09-20,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2016-09-21,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2016-09-22,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2016-09-23,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2016-09-24,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2016-09-25,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2016-09-26,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2016-09-27,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2016-09-28,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2016-09-29,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2016-09-30,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2016-10-01,NA,NA,NA,0,NA,0,1,20200625T005002Z
D02,SCBI,000,060,2016-10-02,NA,NA,NA,0,NA,0,1,20200625T005002Z
D02,SCBI,000,060,2016-10-03,NA,NA,NA,0,NA,0,1,20200625T005002Z
D02,SCBI,000,060,2016-10-04,NA,NA,NA,0,NA,0,1,20200625T005002Z
D02,SCBI,000,060,2016-10-05,NA,NA,NA,0,NA,0,1,20200625T005002Z
D02,SCBI,000,060,2016-10-06,NA,NA,NA,0,NA,0,1,20200625T005002Z
D02,SCBI,000,060,2016-10-07,NA,NA,NA,0,NA,0,1,20200625T005002Z
D02,SCBI,000,060,2016-10-08,NA,NA,NA,0,NA,0,1,20200625T005002Z
D02,SCBI,000,060,2016-10-09,NA,NA,NA,0,NA,0,1,20200625T005002Z
D02,SCBI,000,060,2016-10-10,NA,NA,NA,0,NA,0,1,20200625T005002Z
D02,SCBI,000,060,2016-10-11,NA,NA,NA,0,NA,0,1,20200625T005002Z
D02,SCBI,000,060,2016-10-12,NA,NA,NA,0,NA,0,1,20200625T005002Z
D02,SCBI,000,060,2016-10-13,NA,NA,NA,0,NA,0,1,20200625T005002Z
D02,SCBI,000,060,2016-10-14,NA,NA,NA,0,NA,0,1,20200625T005002Z
D02,SCBI,000,060,2016-10-15,NA,NA,NA,0,NA,0,1,20200625T005002Z
D02,SCBI,000,060,2016-10-16,NA,NA,NA,0,NA,0,1,20200625T005002Z
D02,SCBI,000,060,2016-10-17,NA,NA,NA,0,NA,0,1,20200625T005002Z
D02,SCBI,000,060,2016-10-18,NA,NA,NA,0,NA,0,1,20200625T005002Z
D02,SCBI,000,060,2016-10-19,NA,NA,NA,0,NA,0,1,20200625T005002Z
D02,SCBI,000,060,2016-10-20,NA,NA,NA,0,NA,0,1,20200625T005002Z
D02,SCBI,000,060,2016-10-21,NA,NA,NA,0,NA,0,1,20200625T005002Z
D02,SCBI,000,060,2016-10-22,NA,NA,NA,0,NA,0,1,20200625T005002Z
D02,SCBI,000,060,2016-10-23,NA,NA,NA,0,NA,0,1,20200625T005002Z
D02,SCBI,000,060,2016-10-24,NA,NA,NA,0,NA,0,1,20200625T005002Z
D02,SCBI,000,060,2016-10-25,NA,NA,NA,0,NA,0,1,20200625T005002Z
D02,SCBI,000,060,2016-10-26,NA,NA,NA,0,NA,0,1,20200625T005002Z
D02,SCBI,000,060,2016-10-27,14.3225,14.2075,14.4675,0.0049,0.0024,870,1,20200625T005002Z
D02,SCBI,000,060,2016-10-28,NA,NA,NA,0,NA,0,1,20200625T005002Z
D02,SCBI,000,060,2016-10-29,NA,NA,NA,0,NA,0,1,20200625T005002Z
D02,SCBI,000,060,2016-10-30,NA,NA,NA,0,NA,0,1,20200625T005002Z
D02,SCBI,000,060,2016-10-31,NA,NA,NA,0,NA,0,1,20200625T005002Z
D02,SCBI,000,060,2016-11-01,NA,NA,NA,0,NA,0,1,20200625T005014Z
D02,SCBI,000,060,2016-11-02,NA,NA,NA,0,NA,0,1,20200625T005014Z
D02,SCBI,000,060,2016-11-03,NA,NA,NA,0,NA,0,1,20200625T005014Z
D02,SCBI,000,060,2016-11-04,NA,NA,NA,0,NA,0,1,20200625T005014Z
D02,SCBI,000,060,2016-11-05,NA,NA,NA,0,NA,0,1,20200625T005014Z
D02,SCBI,000,060,2016-11-06,NA,NA,NA,0,NA,0,1,20200625T005014Z
D02,SCBI,000,060,2016-11-07,NA,NA,NA,0,NA,0,1,20200625T005014Z
D02,SCBI,000,060,2016-11-08,NA,NA,NA,0,NA,0,1,20200625T005014Z
D02,SCBI,000,060,2016-11-09,NA,NA,NA,0,NA,0,1,20200625T005014Z
D02,SCBI,000,060,2016-11-10,NA,NA,NA,0,NA,0,1,20200625T005014Z
D02,SCBI,000,060,2016-11-11,NA,NA,NA,0,NA,0,1,20200625T005014Z
D02,SCBI,000,060,2016-11-12,NA,NA,NA,0,NA,0,1,20200625T005014Z
D02,SCBI,000,060,2016-11-13,NA,NA,NA,0,NA,0,1,20200625T005014Z
D02,SCBI,000,060,2016-11-14,NA,NA,NA,0,NA,0,1,20200625T005014Z
D02,SCBI,000,060,2016-11-15,NA,NA,NA,0,NA,0,1,20200625T005014Z
D02,SCBI,000,060,2016-11-16,NA,NA,NA,0,NA,0,1,20200625T005014Z
D02,SCBI,000,060,2016-11-17,NA,NA,NA,0,NA,0,1,20200625T005014Z
D02,SCBI,000,060,2016-11-18,NA,NA,NA,0,NA,0,1,20200625T005014Z
D02,SCBI,000,060,2016-11-19,NA,NA,NA,0,NA,0,1,20200625T005014Z
D02,SCBI,000,060,2016-11-20,NA,NA,NA,0,NA,0,1,20200625T005014Z
D02,SCBI,000,060,2016-11-21,NA,NA,NA,0,NA,0,1,20200625T005014Z
D02,SCBI,000,060,2016-11-22,NA,NA,NA,0,NA,0,1,20200625T005014Z
D02,SCBI,000,060,2016-11-23,NA,NA,NA,0,NA,0,1,20200625T005014Z
D02,SCBI,000,060,2016-11-24,NA,NA,NA,0,NA,0,1,20200625T005014Z
D02,SCBI,000,060,2016-11-25,NA,NA,NA,0,NA,0,1,20200625T005014Z
D02,SCBI,000,060,2016-11-26,NA,NA,NA,0,NA,0,1,20200625T005014Z
D02,SCBI,000,060,2016-11-27,NA,NA,NA,0,NA,0,1,20200625T005014Z
D02,SCBI,000,060,2016-11-28,NA,NA,NA,0,NA,0,1,20200625T005014Z
D02,SCBI,000,060,2016-11-29,NA,NA,NA,0,NA,0,1,20200625T005014Z
D02,SCBI,000,060,2016-11-30,NA,NA,NA,0,NA,0,1,20200625T005014Z
D02,SCBI,000,060,2017-01-01,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2017-01-02,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2017-01-03,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2017-01-04,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2017-01-05,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2017-01-06,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2017-01-07,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2017-01-08,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2017-01-09,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2017-01-10,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2017-01-11,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2017-01-12,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2017-01-13,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2017-01-14,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2017-01-15,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2017-01-16,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2017-01-17,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2017-01-18,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2017-01-19,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2017-01-20,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2017-01-21,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2017-01-22,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2017-01-23,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2017-01-24,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2017-01-25,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2017-01-26,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2017-01-27,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2017-01-28,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2017-01-29,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2017-01-30,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2017-01-31,NA,NA,NA,0,NA,0,1,20200625T005017Z
D02,SCBI,000,060,2017-02-01,NA,NA,NA,0,NA,0,1,20200625T005021Z
D02,SCBI,000,060,2017-02-02,NA,NA,NA,0,NA,0,1,20200625T005021Z
D02,SCBI,000,060,2017-02-03,NA,NA,NA,0,NA,0,1,20200625T005021Z
D02,SCBI,000,060,2017-02-04,NA,NA,NA,0,NA,0,1,20200625T005021Z
D02,SCBI,000,060,2017-02-05,NA,NA,NA,0,NA,0,1,20200625T005021Z
D02,SCBI,000,060,2017-02-06,NA,NA,NA,0,NA,0,1,20200625T005021Z
D02,SCBI,000,060,2017-02-07,NA,NA,NA,0,NA,0,1,20200625T005021Z
D02,SCBI,000,060,2017-02-08,NA,NA,NA,0,NA,0,1,20200625T005021Z
D02,SCBI,000,060,2017-02-09,NA,NA,NA,0,NA,0,1,20200625T005021Z
D02,SCBI,000,060,2017-02-10,NA,NA,NA,0,NA,0,1,20200625T005021Z
D02,SCBI,000,060,2017-02-11,NA,NA,NA,0,NA,0,1,20200625T005021Z
D02,SCBI,000,060,2017-02-12,NA,NA,NA,0,NA,0,1,20200625T005021Z
D02,SCBI,000,060,2017-02-13,NA,NA,NA,0,NA,0,1,20200625T005021Z
D02,SCBI,000,060,2017-02-14,NA,NA,NA,0,NA,0,1,20200625T005021Z
D02,SCBI,000,060,2017-02-15,NA,NA,NA,0,NA,0,1,20200625T005021Z
D02,SCBI,000,060,2017-02-16,NA,NA,NA,0,NA,0,1,20200625T005021Z
D02,SCBI,000,060,2017-02-17,NA,NA,NA,0,NA,0,1,20200625T005021Z
D02,SCBI,000,060,2017-02-18,NA,NA,NA,0,NA,0,1,20200625T005021Z
D02,SCBI,000,060,2017-02-19,NA,NA,NA,0,NA,0,1,20200625T005021Z
D02,SCBI,000,060,2017-02-20,NA,NA,NA,0,NA,0,1,20200625T005021Z
D02,SCBI,000,060,2017-02-21,NA,NA,NA,0,NA,0,1,20200625T005021Z
D02,SCBI,000,060,2017-02-22,NA,NA,NA,0,NA,0,1,20200625T005021Z
D02,SCBI,000,060,2017-02-23,NA,NA,NA,0,NA,0,1,20200625T005021Z
D02,SCBI,000,060,2017-02-24,NA,NA,NA,0,NA,0,1,20200625T005021Z
D02,SCBI,000,060,2017-02-25,NA,NA,NA,0,NA,0,1,20200625T005021Z
D02,SCBI,000,060,2017-02-26,NA,NA,NA,0,NA,0,1,20200625T005021Z
D02,SCBI,000,060,2017-02-27,NA,NA,NA,0,NA,0,1,20200625T005021Z
D02,SCBI,000,060,2017-02-28,NA,NA,NA,0,NA,0,1,20200625T005021Z
D02,SCBI,000,060,2017-03-01,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-03-02,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-03-03,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-03-04,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-03-05,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-03-06,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-03-07,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-03-08,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-03-09,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-03-10,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-03-11,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-03-12,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-03-13,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-03-14,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-03-15,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-03-16,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-03-17,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-03-18,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-03-19,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-03-20,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-03-21,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-03-22,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-03-23,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-03-24,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-03-25,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-03-26,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-03-27,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-03-28,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-03-29,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-03-30,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-03-31,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-04-01,NA,NA,NA,0,NA,0,1,20200625T005003Z
D02,SCBI,000,060,2017-04-02,NA,NA,NA,0,NA,0,1,20200625T005003Z
D02,SCBI,000,060,2017-04-03,NA,NA,NA,0,NA,0,1,20200625T005003Z
D02,SCBI,000,060,2017-04-04,NA,NA,NA,0,NA,0,1,20200625T005003Z
D02,SCBI,000,060,2017-04-05,NA,NA,NA,0,NA,0,1,20200625T005003Z
D02,SCBI,000,060,2017-04-06,NA,NA,NA,0,NA,0,1,20200625T005003Z
D02,SCBI,000,060,2017-04-07,NA,NA,NA,0,NA,0,1,20200625T005003Z
D02,SCBI,000,060,2017-04-08,NA,NA,NA,0,NA,0,1,20200625T005003Z
D02,SCBI,000,060,2017-04-09,NA,NA,NA,0,NA,0,1,20200625T005003Z
D02,SCBI,000,060,2017-04-10,NA,NA,NA,0,NA,0,1,20200625T005003Z
D02,SCBI,000,060,2017-04-11,NA,NA,NA,0,NA,0,1,20200625T005003Z
D02,SCBI,000,060,2017-04-12,NA,NA,NA,0,NA,0,1,20200625T005003Z
D02,SCBI,000,060,2017-04-13,NA,NA,NA,0,NA,0,1,20200625T005003Z
D02,SCBI,000,060,2017-04-14,NA,NA,NA,0,NA,0,1,20200625T005003Z
D02,SCBI,000,060,2017-04-15,NA,NA,NA,0,NA,0,1,20200625T005003Z
D02,SCBI,000,060,2017-04-16,NA,NA,NA,0,NA,0,1,20200625T005003Z
D02,SCBI,000,060,2017-04-17,NA,NA,NA,0,NA,0,1,20200625T005003Z
D02,SCBI,000,060,2017-04-18,NA,NA,NA,0,NA,0,1,20200625T005003Z
D02,SCBI,000,060,2017-04-19,NA,NA,NA,0,NA,0,1,20200625T005003Z
D02,SCBI,000,060,2017-04-20,NA,NA,NA,0,NA,0,1,20200625T005003Z
D02,SCBI,000,060,2017-04-21,NA,NA,NA,0,NA,0,1,20200625T005003Z
D02,SCBI,000,060,2017-04-22,NA,NA,NA,0,NA,0,1,20200625T005003Z
D02,SCBI,000,060,2017-04-23,NA,NA,NA,0,NA,0,1,20200625T005003Z
D02,SCBI,000,060,2017-04-24,NA,NA,NA,0,NA,0,1,20200625T005003Z
D02,SCBI,000,060,2017-04-25,NA,NA,NA,0,NA,0,1,20200625T005003Z
D02,SCBI,000,060,2017-04-26,NA,NA,NA,0,NA,0,1,20200625T005003Z
D02,SCBI,000,060,2017-04-27,NA,NA,NA,0,NA,0,1,20200625T005003Z
D02,SCBI,000,060,2017-04-28,NA,NA,NA,0,NA,0,1,20200625T005003Z
D02,SCBI,000,060,2017-04-29,NA,NA,NA,0,NA,0,1,20200625T005003Z
D02,SCBI,000,060,2017-04-30,NA,NA,NA,0,NA,0,1,20200625T005003Z
D02,SCBI,000,060,2017-05-01,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-05-02,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-05-03,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-05-04,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-05-05,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-05-06,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-05-07,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-05-08,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-05-09,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-05-10,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-05-11,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-05-12,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-05-13,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-05-14,NA,NA,NA,0,NA,0,1,20200625T005028Z
D02,SCBI,000,060,2017-05-15,NA,NA,NA,0,NA,0,1,20200625T005028Z
