"X1","tag","year","L","K","doy_ip","r","theta","a","b","ML_value","tag_year"
229,82365,2012,429.340218283127,432.203846404434,185.383865537813,0.0185730210664202,2.82738870592018,430.10429639602,432.094410792679,125.820140910354,"823652012"
230,82365,2013,431.904638227,433.844654979858,181.144331105192,0.0437012950924764,2.22998246314795,431.98119028366,433.806197443029,76.905585840137,"823652013"
231,82365,2014,437.752149504923,439.9296179671,168.949863977464,0.0292867273034834,2.38712290019505,438.103813033446,439.872878587849,61.0077592192799,"823652014"
233,82365,2016,441.361462723777,442.775832351734,205.224564518297,0.0371453106163096,6.78763805385565,441.515089256293,442.759098421245,40.0761170254823,"823652016"
235,82365,2018,443.705081909144,444.904660231346,165.362612842678,0.0498480762826887,2.95013786062491,443.799180906261,444.9026268063,29.6129392771184,"823652018"
236,82365,2019,444.694754260086,445.540407207494,149.915583279326,0.0998590560374814,5.98889952800891,444.728255194712,445.540407191378,21.388563656698,"823652019"
237,122189,2011,629.046004864821,630.243137076821,191.17544856342,0.0592588571503896,2.86119662117164,629.099878343517,630.243100782306,47.0399702320678,"1221892011"
238,122189,2012,629.578827428556,632.931366939016,161.515232570603,0.0208707356414855,1.91722581780039,630.382167026344,632.884253540244,187.363100273618,"1221892012"
239,122189,2013,632.985134014286,635.329329546486,180.061859511352,0.0497759453180446,2.99955155018673,633.053826893479,635.327523973419,116.470988996068,"1221892013"
240,122189,2014,664.445493441435,667.980480866713,171.560247845611,0.0259791528873345,1.99382249242423,665.0999756,667.918552310691,135.127542487535,"1221892014"
241,122189,2015,666.822035482398,670.712230085456,169.014747744711,0.0276325554458844,2.947453440901,667.694728504748,670.682494419017,173.740162784886,"1221892015"
242,122189,2016,669.712152962952,673.486413259667,182.288003423164,0.0216403174382131,4.15191803223328,671.187332760276,673.43566274022,237.449253563968,"1221892016"
244,122189,2018,675.865475280573,678.766145596349,164.654352687735,0.0437958732872105,1.39711132912532,676.023980271728,678.762878074156,141.240126263324,"1221892018"
245,122189,2019,678.212909229677,681.168888309272,167.827823205205,0.0363207187134719,2.77086449827679,678.647495920392,681.124567539045,153.16003418945,"1221892019"
246,102364,2011,609.599147778838,612.973996823957,171.835557133436,0.0330158263033163,1.97523793455078,610,612.969079676989,259.967914036933,"1023642011"
247,102364,2012,611.845321909511,616.804804270125,223.306406025885,0.0194042927779784,5.71878534943969,613.052554940146,616.606479040676,375.799804092401,"1023642012"
248,102364,2013,616.51775463438,619.46826939747,162.433641433737,0.0678702698605807,2.10424164746886,616.53776699803,619.460042184293,230.843606645801,"1023642013"
249,102364,2014,629.62398374307,634.119992934581,188.766028535326,0.0246139380803965,2.77557183564986,630.499912999975,634.017567242433,202.893828162579,"1023642014"
251,102364,2016,637.395080986215,641.931377666173,185.785161133406,0.031138701185865,2.83156149753414,638.063831200544,641.871052556916,346.502219372032,"1023642016"
253,102364,2018,644.618548884254,648.43330098025,175.178980274305,0.0325862625608892,2.27414474019707,644.978235448864,648.413974770543,207.230631077945,"1023642018"
254,102364,2019,647.703617298826,650.16912682062,170.666691743826,0.0606186385428402,15.5835813736291,648.017644139982,650.169092850479,134.300093308623,"1023642019"
255,172499,2011,1017.43241828613,1020.4403364314,187.577582073263,0.032848034853447,2.54406149560528,1017.5,1020.43446042691,200.901721915822,"1724992011"
256,172499,2012,1019.43725354343,1025.20199746823,192.520397444897,0.0188937754583484,2.00965711641564,1020.52427967631,1025.01053508745,428.191863181926,"1724992012"
257,172499,2013,1024.96176846311,1028.83665690116,173.865962958797,0.0426697046112063,1.24773378599598,1025.14259220829,1028.82358946082,284.203811274456,"1724992013"
258,172499,2014,1031.28489218897,1035.78404475811,174.800460174753,0.0277629139605244,1.73550795504404,1031.900024,1035.70525578584,220.106397556697,"1724992014"
259,172499,2015,1032.1830136805,1040.51043518138,169.267555550345,0.0094532255754223,1.63628766562586,1035.8579008662,1039.31388687945,264.420022146472,"1724992015"
260,172499,2016,1038.74013218897,1043.43519215461,222.289746585264,0.0208600940126096,3.04029771009432,1039.5955108138,1043.14866890097,237.38596764815,"1724992016"
261,172499,2017,1042.61193459107,1047.77196794814,253.108390540859,0.0171324872416636,3.11003096430338,1043.67302254617,1047.15172470134,108.70214820696,"1724992017"
262,172499,2018,1046.88441405415,1051.18197322334,177.940422305756,0.0368515073118424,1.35690575121497,1047.06573527686,1051.08265810384,274.047145919995,"1724992018"
264,62224,2012,1029.3983987538,1033.34232512319,210.582728671407,0.0429219986875174,2.37386547926124,1029.49845744501,1033.3340273242,303.287946343998,"622242012"
265,62224,2013,1033.49079917967,1036.55486101252,195.740646291536,0.0446825046398408,1.57920138120291,1033.5157100868,1036.51413192559,186.131172125608,"622242013"
266,62224,2014,1040.4447794058,1043.76025437402,189.841763203956,0.072777622115158,2.55381521622976,1040.56031431754,1043.75982628148,220.550602918814,"622242014"
267,62224,2015,1043.71341662599,1047.96496010627,185.500012277369,0.0331552961606163,0.951299325767132,1044.04946108653,1047.8842720812,202.373305527011,"622242015"
268,62224,2016,1049.40221310374,1053.25205904589,214.507659827719,0.025177125974214,1.75426702521922,1049.80504271825,1053.08485318405,146.748991697454,"622242016"
269,62224,2018,1054.92490178649,1058.78293658957,180.021432913116,0.0724954393821191,1.00583676491143,1055.02651051687,1058.71296461038,214.702104030301,"622242018"
270,62224,2019,1059.98932246286,1063.21081259573,189.200690058112,0.102545042700819,4.24389315637019,1060.13351518119,1063.21080942962,232.476248992914,"622242019"
271,110901,2011,507.820841778088,510.741091192523,176.245474918658,0.0737192079585975,2.5336051870354,508.000660368437,510.741087797846,263.555530904233,"1109012011"
272,110901,2012,510.573897491658,514.219657283631,146.978838183061,0.0717318805033289,0.414402399516592,510.632537695886,514.219644157436,369.871227601829,"1109012012"
273,110901,2013,514.568276183304,518.534846214552,180.869361497966,0.087047745286443,2.36942061675827,514.621043108953,518.534802108069,404.009125275285,"1109012013"
274,110901,2014,523.876696965798,528.615106576492,174.349738636857,0.04688350932139,0.707048829306029,523.997633872014,528.486633716908,367.230180139997,"1109012014"
275,110901,2015,527.265218691937,533.452531785786,172.917934590373,0.0489164888049017,2.82834813320242,527.522354146659,533.4492769891,579.794289964358,"1109012015"
276,110901,2016,533.168288141706,537.760844170374,184.151887804913,0.0680540463268721,2.3444684589161,533.196705641889,537.758995894834,478.728502630166,"1109012016"
277,110901,2017,537.294975815416,541.71573256206,186.510976623132,0.0623247305452677,3.71949271873008,537.424999119043,541.69822207454,276.150455934987,"1109012017"
278,110901,2018,541.53878126014,545.749514733726,177.68291288318,0.0657302919991922,2.16591607538201,541.545515097415,545.749230005528,357.033306162036,"1109012018"
279,110901,2019,545.514732580329,549.62468803683,174.215746071752,0.0701991424097435,2.4277902435859,545.532383308986,549.623890599471,417.148663740409,"1109012019"
280,100960,2011,513.107197529201,521.787148512164,187.054953767044,0.0277078934671387,2.06953530637261,514.008078057565,521.720063233245,1433.97928157296,"1009602011"
281,100960,2012,519.493890545487,531.800634242057,114.368868092549,0.0259292643068853,0.577155837610843,521.612526352444,531.659031115159,2839.18434827589,"1009602012"
282,100960,2013,530.84723984832,540.397730659623,178.906994849931,0.0346563358448736,2.22301510151383,531.698547827223,540.337797156829,1530.15705634269,"1009602013"
283,100960,2014,562.879993711638,570.722241882617,176.70055838484,0.0335744876327503,1.50397188984285,563.5,570.640061124569,769.621992244257,"1009602014"
284,100960,2015,570.411783687998,578.617859718903,178.410935718358,0.0339470684560586,1.98522988223587,570.886279243932,578.531562634574,778.645825797957,"1009602015"
285,100960,2016,580.209396195652,586.611733594783,182.000043409214,0.0589349875142238,2.24986131485626,580.304114348079,586.609137798618,879.046613250834,"1009602016"
286,100960,2017,588.004757930686,592.969084264262,191.649530282533,0.0287598481100693,1.51628598870012,588.602023365773,592.857638246201,196.294080392594,"1009602017"
287,100960,2018,592.364183052059,598.774702589655,178.399605706683,0.0305698775378279,1.63228981759381,592.875892130732,598.709251596574,529.870220422769,"1009602018"
288,100960,2019,597.253835742744,605.089836906461,258.512020142766,0.0270696702494213,19.1660964657306,598.638793721844,604.989682339574,809.561879972364,"1009602019"
289,70126,2011,788.981756554933,793.202591855976,183.395304090288,0.0342107908112498,2.97289873328105,789.4,793.155532427424,419.496682894156,"701262011"
290,70126,2012,792.373514185909,800.958592783418,192.058893191345,0.0249656577932932,2.2207538351019,793.289784106492,800.839510855114,1212.43032020262,"701262012"
291,70126,2013,800.106456868329,807.207387320902,177.23253867411,0.0340387267172525,2.33508540959322,800.772826540874,807.164141597529,843.363194174895,"701262013"
292,70126,2014,820.668798297171,826.64681096315,160.399917992489,0.0452524732946444,1.82884326199018,821,826.640917025024,576.223552833381,"701262014"
293,70126,2015,826.006565169186,832.936066958361,175.614451960636,0.0365856777966409,2.46217640505816,826.4319323956,832.869731389909,605.427253786553,"701262015"
294,70126,2016,832.443341275837,838.876244203701,195.59724592767,0.0327518717676027,4.33863209000705,833.360220236558,838.803097217529,715.282072643941,"701262016"
295,70126,2017,838.196118485064,845.257952146632,185.185477306238,0.0310537143893988,2.86573390553683,839.656797580675,845.220694619594,500.661483791372,"701262017"
296,70126,2018,844.770829356578,850.508699358532,162.254162232077,0.0434538240537851,2.20571727743167,845.145064513828,850.504818390192,564.996474095303,"701262018"
297,70126,2019,849.878080836146,855.573450658762,161.318719022899,0.053362096188163,3.85923486369295,850.445171739615,855.572921833809,657.927732842697,"701262019"
298,200551,2011,559.902799877186,562.375997925844,168.992093370521,0.103907036662706,3.44069037178631,559.999909387153,562.292015977748,217.869416325121,"2005512011"
299,200551,2012,561.827802444436,564.65256407419,167.509257845577,0.0710574558892042,3.10379211585428,561.908461616038,564.652134773441,230.148478401732,"2005512012"
300,200551,2013,564.324814298574,566.832199898469,182.215872516502,0.0771620641449128,2.84091255930721,564.352366132787,566.815692599014,159.021371951934,"2005512013"
301,200551,2014,575.972680498769,578.712859508546,174.136715265712,0.0688486066615269,1.0972396023147,575.996308399759,578.702632447173,152.054613218454,"2005512014"
302,200551,2015,578.410549549264,581.346272466334,178.012823842026,0.082632520828257,4.32441310300225,578.467475825188,581.330169868129,168.331105572735,"2005512015"
303,200551,2016,580.901101739152,583.814877230462,187.121509234941,0.0622970455679407,2.2286866578027,580.924583456418,583.81213634323,192.270291044529,"2005512016"
304,200551,2017,583.235164190034,586.438320144845,190.274222323924,0.0502113708334065,3.97891756739395,583.427614518195,586.399734379401,132.92869921114,"2005512017"
305,200551,2018,587.834495743305,592.177641539545,179.580130527202,0.040923144031977,1.34376644052181,587.891972209066,592.101948882299,305.084611436749,"2005512018"
307,202215,2011,534.793384696636,536.620401789894,158.648956065416,0.0375357569508385,1.35119722344142,535,536.614543598209,88.3912678411165,"2022152011"
308,202215,2012,536.089995747409,538.988571795035,188.571241285603,0.0317474566219403,2.96639247343082,536.337321977253,538.978947321604,162.815661888897,"2022152012"
309,202215,2013,538.88466488515,541.57730880309,155.082620850769,0.0584113399995799,0.933555658357928,538.970714617814,541.487683719766,161.387368414168,"2022152013"
310,202215,2014,549.400852378636,552.431743285177,172.636612273599,0.0324090876278489,3.23625887138014,549.9000244,552.373743164008,126.625599278251,"2022152014"
311,202215,2015,551.021323251282,554.444540952187,165.414826151631,0.0283426123541722,3.10266624568997,551.900922462204,554.424140723122,140.139481923946,"2022152015"
314,202215,2018,557.639537828708,560.734550963624,180.545994990543,0.0368359080882872,2.44967124851737,557.79477768559,560.69040227311,148.470820553261,"2022152018"
315,202215,2019,560.100946763485,561.862515113963,175.346778183282,0.059064147062078,6.06757330347637,560.22403588172,561.853438110765,63.5673725247784,"2022152019"
316,32126,2011,956.563202321938,961.592201116211,195.523443419725,0.0302003367306768,2.01179002195398,956.606217033076,961.568055693605,514.017933298701,"321262011"
317,32126,2012,961.967678139638,970.347083716656,210.206564064949,0.0496827465503703,1.47019290512735,961.982553640173,970.334946321376,1733.56338921081,"321262012"
318,32126,2013,969.959299179668,978.629606128275,196.025886977579,0.0495133878453817,0.831728578388072,970.075997137711,978.575091781701,1557.60200243525,"321262013"
319,32126,2014,994.97859967207,1001.33695046529,200.91492975426,0.0559819930451707,1.07807342140202,995.00925392996,1001.31403622169,745.739949252446,"321262014"
320,32126,2015,1001.29561951969,1007.34010735319,193.983100121901,0.0517364170121128,1.69589054378844,1001.40616372049,1007.32928569998,565.302361842679,"321262015"
321,32126,2016,1007.68418753351,1018.61825275639,224.98807433334,0.0291736559918866,1.51887427624956,1008.067201029,1018.12097644446,1481.34486310909,"321262016"
322,32126,2017,1018.44465425274,1025.04622274747,206.2247543953,0.0371183928671468,2.39714311310404,1018.8333186905,1025.00304585175,426.053690378779,"321262017"
323,32126,2018,1024.8447469376,1032.24188777805,207.734339623467,0.0503747468681547,1.67355327583691,1024.96427840126,1032.21882038154,981.202939010568,"321262018"
324,32126,2019,1032.45259111931,1037.15734188555,195.182793320119,0.0648889171654635,2.05491583066016,1032.47367613733,1036.99106464715,454.288837386789,"321262019"
325,52190,2011,931.78860177255,940.387092365339,179.931914617748,0.029652727161632,1.90307393996539,932.1,940.357156594467,1523.45510584374,"521902011"
326,52190,2012,940.340726808005,944.506891967237,196.973021743063,0.0372451182843129,1.80530306017732,940.548562673443,944.492919659107,370.936975507276,"521902012"
327,52190,2013,944.068139822259,950.345606263244,179.014347865071,0.0415286209973368,2.25548177164462,944.491909230514,950.328808359161,748.101246813737,"521902013"
328,52190,2014,963.221065858935,978.463358191157,157.348206864223,0.0135113937428285,1.25106991323533,968.499689942313,976.875137816637,1172.22061169764,"521902014"
329,52190,2015,976.290795724571,983.554308546205,162.622953398717,0.0452065190077628,1.44687350360103,976.701667411896,983.546628859228,746.856429205076,"521902015"
330,52190,2016,982.093015117695,990.613839362831,192.228466660888,0.0254550690929438,3.07474066807402,983.916692436514,990.412968799672,1063.32340456108,"521902016"
333,52190,2019,1004.48173254702,1009.53127095375,157.548064803976,0.0700628354330293,2.8516321381353,1004.62514315052,1009.53123027552,570.674055997078,"521902019"
334,100771,2011,876.355848288442,884.670960502591,178.330540718886,0.0311843832121888,2.06316684095096,876.5,884.651331610973,1517.05019863688,"1007712011"
335,100771,2012,883.616169269622,895.157266057437,182.718111055918,0.0261699658196926,2.23008912369336,884.971509594584,894.920020031762,2323.70159578655,"1007712012"
336,100771,2013,895.132932528613,903.294732905248,179.417604776628,0.0388042572963901,1.83459934385889,895.508106773272,903.256679072705,1195.28642668399,"1007712013"
337,100771,2014,920.151710347443,931.576344653823,183.012176850369,0.0291034325434929,1.31536209117994,921.099792775014,930.781634512132,1385.2601952066,"1007712014"
338,100771,2015,928.854767480763,941.369636380569,169.804606667005,0.0329588175732876,2.048275082944,930.004726883115,941.301373501758,1804.393575583,"1007712015"
339,100771,2016,940.217270422757,949.678185631866,192.249745744585,0.0265083219700546,2.0523141922342,941.552481614842,949.420424725403,1206.63672508188,"1007712016"
340,100771,2017,950.120533685883,955.958430593979,165.999656327342,0.0518488845739786,1.58850353284273,950.545543712822,955.920088737216,447.370384676809,"1007712017"
341,100771,2018,956.08911120883,964.584402986123,177.803021571602,0.0316888523432678,1.63167567660597,956.595761151097,964.51096586047,964.886529036724,"1007712018"
342,100771,2019,960.675656616902,972.799885354411,160.793025757548,0.0199548434599919,1.78989467838931,964.568735045935,972.400245235562,1662.15907179714,"1007712019"
343,30233,2013,1024.28790471036,1033.26940186978,204.379563508008,0.0332317227418799,11.3930973505585,1030.40515643687,1033.23875896028,1265.19186626614,"302332013"
344,30233,2014,1046.85998693625,1050.22630285953,165.857447328749,0.0516881045436039,0.488653125247198,1047.01481869475,1050.21960284266,203.660163455377,"302332014"
345,30233,2015,1049.48613573125,1054.58476087157,175.622000160853,0.022006302339806,2.01563937518607,1050.50990525258,1054.44514605338,210.827661929061,"302332015"
346,30233,2016,1055.10212699834,1061.99658808654,215.684807748304,0.0381974786128839,1.93578525062828,1055.56290806321,1061.91732226718,749.647843880741,"302332016"
347,30233,2017,1063.80221545886,1067.8049032067,207.988726412197,0.0834452480221726,3.189304473552,1063.80525036844,1067.72562142892,251.917632256849,"302332017"
348,30233,2018,1065.55757090742,1075.09142378324,186.736473170886,0.01518932419531,1.01706695909517,1066.92557972662,1073.87197581854,534.455446371652,"302332018"
349,30233,2019,1071.90738103259,1077.61952473867,193.950892672503,0.038264496924048,1.83369543045039,1071.99951339702,1077.58303442056,622.607832839035,"302332019"
350,192437,2011,408.641553184695,412.983295623466,169.303798074513,0.0738043639088333,2.01584146828392,408.999984254213,412.983291878604,595.71355282477,"1924372011"
351,192437,2012,412.743124532112,418.146525958677,169.138231153073,0.0663396290781238,1.81957355495219,412.85478868029,418.144932514528,804.822771671172,"1924372012"
352,192437,2013,418.021998450985,423.487988015863,180.661629033795,0.0603659762577306,1.16072994901874,418.126822833746,423.484886240846,684.901950816227,"1924372013"
354,192437,2015,437.725792713297,442.99946451545,193.584274419475,0.051471434898243,1.7050132450491,437.76279458151,442.971778318524,425.778929897423,"1924372015"
355,192437,2016,442.977862814458,447.368951232368,212.489211706275,0.0575385593730765,3.1172935619775,443.04835756083,447.365089313124,394.363784838475,"1924372016"
356,192437,2017,447.111052698311,449.810746820095,175.577253231736,0.0733880829262891,2.61692657934824,447.239249905758,449.804699955014,98.6632239407959,"1924372017"
357,192437,2018,450.232332154893,450.644721798374,305.499609009301,0.0230860402309353,4.86573103046279,450.256300269653,450.515592573284,5.93913731055128,"1924372018"
358,192437,2019,450.538423252508,451.134243636889,174.209557359833,0.0592109646135843,1.74070235050735,450.54429738333,451.083728573812,10.6380783848441,"1924372019"
359,30234,2013,71.3147862001972,72.4700542045621,226.750093350467,0.0387443257019897,3.02925898657823,71.5,72.4348733198352,15.0642905683956,"302342013"
360,30234,2014,72.4482324747043,74.368396417692,169.495722401173,0.0835709024551671,3.69586579508053,72.4866286298473,74.3683868886797,80.2741989271739,"302342014"
361,30234,2015,74.4441191594594,76.5497545686958,212.761327575927,0.0500541280469348,8.50949071137109,74.5275682652536,76.5474309961232,68.7198471471869,"302342015"
362,30234,2016,76.7901978420056,78.0176807944173,187.959259289878,0.115520440755237,2.22405050359198,76.7956056288236,78.0176805609367,41.2570725805568,"302342016"
363,30234,2017,78.104097296819,78.5576850365453,151.105788344847,0.017511779454575,0.531500947679792,78.2112739612115,78.5173040077284,3.42169714182348,"302342017"
364,30234,2018,78.3049885374013,79.8675175309915,110.392532483505,0.0153950565626256,0.511513488134149,78.6336146682994,79.7414797490341,18.95169959242,"302342018"
365,30234,2019,80.9972084417495,81.6177491051369,172.588970124969,0.0977145290235943,3.82781199208988,81.0254249448996,81.6177488660675,13.9117250520624,"302342019"
366,70519,2011,534.352454821955,536.826344724349,197.100661092713,0.0330159068651731,4.15211429051466,534.4,536.822396611267,143.059176329581,"705192011"
367,70519,2012,535.555031511588,539.121415266734,155.8008208767,0.0201099880779627,2.07692539630964,536.602206111628,539.067043571748,220.882870920551,"705192012"
368,70519,2013,538.729617495658,540.741234175934,166.496642127429,0.0529682807513993,1.45330498487341,538.804143717511,540.740177689729,89.6146222963319,"705192013"
369,70519,2014,544.560938265287,546.604282637803,180.613444394153,0.0490124989425371,3.0231088380076,544.695625557134,546.589360195442,72.905541239991,"705192014"
370,70519,2015,545.832708997936,548.279501206326,113.092152775423,0.025236147759191,0.716841357863485,546.369620085996,548.253542245488,69.3746570254633,"705192015"
371,70519,2016,547.702422019712,550.342935765359,204.317547455871,0.0328596773846749,6.18202673747596,548.09747924669,550.30633272516,124.377414469969,"705192016"
373,70519,2018,551.151113604649,553.918918344674,116.569233862202,0.0230120164294778,0.596490843726769,551.700775064784,553.792524279395,91.3312827359685,"705192018"
374,70519,2019,553.112671094144,555.106671718656,165.820597154999,0.0363090736787491,2.03778504884384,553.31216101262,555.095707362123,69.7731132517176,"705192019"
375,82422,2011,541.259442597676,542.800410646462,157.01371144418,0.169199409625167,5.18314261151097,541.300189659559,542.800410646462,106.248309775075,"824222011"
376,82422,2012,542.20090441554,544.087088867186,171.635196638955,0.059387509271799,1.47868579389753,542.244886432283,544.08700606722,98.6268978650233,"824222012"
377,82422,2013,543.714833962227,546.151856637216,175.983118930341,0.0910518359272196,1.98695460623724,543.730257412674,546.150752946412,158.70003782169,"824222013"
378,82422,2014,546.539437473284,548.791673088628,181.645255148296,0.139028759626173,5.03304072009225,546.552362215796,548.791126250872,125.872725923989,"824222014"
379,82422,2015,548.304176658481,550.126408842754,166.348099356696,0.105273268603758,2.19817462793608,548.318893161849,550.124342036203,71.0613518002831,"824222015"
380,82422,2016,549.751341272247,551.949397952769,186.756149404963,0.0551288275513158,3.20983440338703,549.800294920943,551.946087919213,104.325467343963,"824222016"
381,82422,2017,551.726796360635,553.398211010938,175.312376029882,0.0529311054532949,1.67116555500444,551.840054095484,553.361070572836,37.2651043036403,"824222017"
382,82422,2018,553.813354767556,556.851823127233,160.280689139151,0.083627136336209,5.5366353367323,553.889994702061,556.714920543359,197.542175530402,"824222018"
383,82422,2019,556.731615028038,557.732061391121,170.541568268225,0.0763189960939006,4.16798259194462,556.752110387729,557.732055664123,27.2310124433175,"824222019"
384,132077,2011,558.773613489016,565.524159718229,169.195774645387,0.034244645277918,1.88696731561444,558.9,565.479308104005,1095.89207165685,"1320772011"
385,132077,2012,562.89002737468,571.405629388897,252.211303391523,0.0192487583762924,12.2547065137387,565.342398418068,571.257655447959,1179.69194483449,"1320772012"
386,132077,2013,571.117097356729,577.063820329719,181.067052857346,0.0406552007543327,1.79925350705621,571.405416806521,577.039710780799,655.58245199001,"1320772013"
387,132077,2014,591.563066607164,599.008371844984,171.852108707004,0.0305794157421954,1.6410754502019,592.4000244,598.919315787923,650.886600652987,"1320772014"
388,132077,2015,598.036130139095,605.154858843516,180.339314357214,0.0270158505782078,2.07600985662877,599.057714174993,605.04165653246,479.095852837973,"1320772015"
389,132077,2016,604.928441465068,610.997249976665,206.120216714243,0.0262036985521192,2.73347565885743,605.731896018008,610.871861951334,494.735407477731,"1320772016"
390,132077,2017,612.427948349796,616.901875991739,179.748745302528,0.0493677287440679,1.82996737639867,612.687441415505,616.899222224978,248.997959322265,"1320772017"
391,132077,2018,615.985445341815,622.90340419094,182.664351522024,0.0298978772615643,2.34731164419598,616.612494370897,622.699031110126,625.60264788205,"1320772018"
392,132077,2019,622.190171235914,627.40106896727,169.456427076394,0.0503904586095611,2.70622474795514,622.508504838108,627.327174141275,538.790729103081,"1320772019"
393,102258,2011,418.235168169825,419.446372714075,168.998330056028,0.106135980988005,6.90415763371913,418.236075932364,419.44637271319,60.1959067165839,"1022582011"
394,102258,2012,418.967663205392,420.358457074832,179.566616431644,0.0415344423148899,11.2681138840863,419.145315691607,420.353047779513,57.7960941684628,"1022582012"
395,102258,2013,420.069300636352,421.429363102348,193.366081394459,0.0665497428245189,35.9034710346005,420.121323165084,421.416998051059,48.4902282107654,"1022582013"
396,102258,2014,429.837618825571,431.390107683281,168.847687421446,0.0572839505806697,5.68999740067617,430.000189504498,431.388503369479,42.2769639093028,"1022582014"
400,102258,2018,434.751566725736,436.169960870475,146.213712390491,0.0709645245121305,1.9537839178513,434.825635609977,436.169955228022,41.9437265906657,"1022582018"
402,50650,2014,184.244848262766,185.010373252378,164.128926947378,0.102599779738143,1.43231178699821,184.249187819767,185.010372780632,16.8262563594438,"506502014"
403,50650,2015,184.892701307719,185.748353055425,119.255216613907,0.136749391657251,0.014126979207525,184.925997164903,NA,18.7716272231183,"506502015"
405,50650,2017,186.417980764468,187.328698301327,131.331770510984,0.0443849130848424,0.303090186276779,186.506456715265,187.320419957198,12.7216031077559,"506502017"
406,50650,2018,187.311505077169,188.431833701548,188.593583326958,0.0584704579989334,2.98856660363586,187.314234525302,188.395637185765,27.12067904451,"506502018"
407,50650,2019,188.522950155725,189.313782515789,117.263628806373,0.0929125706907205,0.0391113406828805,188.524354200167,189.312327515259,18.9519962878151,"506502019"
408,72348,2011,915.778465757659,921.208398358741,174.839972456317,0.029627943994936,2.02764264235151,915.9,921.193065825909,644.345126150827,"723482011"
409,72348,2012,919.984374251702,928.704139817526,198.003460129716,0.0162614027992581,1.59030996660631,921.528441769447,928.142244820042,750.12117435114,"723482012"
410,72348,2013,926.943739117678,930.309865225443,182.13913820435,0.0394340830983975,1.87418962046075,927.072916922712,930.294033372647,207.566746512138,"723482013"
411,72348,2014,945.911534259588,950.670909406073,170.188773057038,0.0272319364122322,1.88448645952387,946.62176935121,950.594542071174,250.697510576515,"723482014"
412,72348,2015,949.74124874341,955.040454789222,176.93668196193,0.0245413399620858,2.32621666340807,950.799915339388,954.946224621346,264.282847414504,"723482015"
413,72348,2016,954.454324572488,960.044563226696,203.000723911742,0.0225380683834915,3.77520091249589,955.892107121994,959.880043859988,431.010645375863,"723482016"
414,72348,2017,962.115677283612,964.879745780667,180.073610119789,0.0784540534216368,2.40661436102867,962.13877701004,964.855463076691,118.588797696224,"723482017"
415,72348,2018,964.785774445384,970.734458230711,198.063501944261,0.0287222654852747,1.95172268525873,965.347280775292,970.382190983232,458.433899822049,"723482018"
417,102261,2011,638.325854509363,641.89399630095,174.576740692305,0.0495991464552931,2.62789897389936,638.5,641.893758826625,356.146227123734,"1022612011"
418,102261,2012,640.310097367457,646.248455342728,139.795511881205,0.0263786753110032,1.84455578410494,641.796503626006,646.175980481371,731.414543992737,"1022612012"
419,102261,2013,645.856075541674,649.282935776176,166.421399417514,0.0418778061147556,1.62413490048587,646.072323637029,649.27573214116,223.674414709021,"1022612013"
420,102261,2014,651.010227755405,656.096526757776,172.577963651599,0.0358008728120693,1.9287606752279,651.499882546091,656.069135930481,352.262933206133,"1022612014"
421,102261,2015,655.39045120299,660.638814217711,176.445612594033,0.0359081630238921,2.86659805045641,655.899769367807,660.621402170623,345.409650491317,"1022612015"
422,102261,2016,658.194057942962,665.279899587844,160.624170079408,0.0210798074050825,2.51806254234618,661.00762127469,665.089367067585,814.927439097041,"1022612016"
424,102261,2018,668.456410155153,672.110326431389,192.051726057809,0.0401332134948565,3.54347553563246,668.594537127733,672.067166748509,217.673365345734,"1022612018"
425,102261,2019,671.907957924674,675.621482484304,163.179569410642,0.0474020145582845,2.39675830289744,672.133844299626,675.620011930103,271.703737337383,"1022612019"
426,102262,2011,515.126811016976,520.919971651686,158.785522087438,0.0143470096728121,0.458059675556207,516.1,520.097508051993,267.282324742133,"1022622011"
427,102262,2012,519.540293521813,520.706466713009,169.43392598554,0.0477236777873686,2.22854585277723,519.576480451564,520.704191887229,37.991666347156,"1022622012"
428,102262,2013,520.668320403523,522.097739724398,162.899449938244,0.0978604425167022,2.30312712353847,520.673771706135,522.097738964013,57.5185593671844,"1022622013"
429,102262,2014,532.486096711658,534.44656385678,163.183375754119,0.0292924053343568,1.52737120695035,532.799550603339,534.42350909273,47.6242136493736,"1022622014"
430,102262,2015,533.243437208147,536.263315654238,188.084771575683,0.0213531752698326,4.63582639514793,534.267433846752,536.211688425325,98.9260576439173,"1022622015"
432,102262,2017,536.838871180083,540.370442054779,232.852998308887,0.0157039662567343,4.32313823133412,538.174917963853,540.009987464131,74.6277862665415,"1022622017"
433,102262,2018,539.663756745893,541.621263586614,162.699312255818,0.0458710623067222,1.72133010362902,539.778010474042,541.613662270045,70.594083321999,"1022622018"
434,102262,2019,541.333756963132,542.9192721517,166.990143761321,0.0682482865292931,4.99041433100982,541.428673495741,542.886036914481,56.7482541613476,"1022622019"
435,30512,2012,827.967627375975,830.887543755217,189.711678947371,0.048677777334556,8.12806095678312,828.108455199199,830.887223858297,190.336324665724,"305122012"
436,30512,2013,831.07811303582,835.400264364897,179.468389979968,0.0416308718214816,2.02083337720046,831.2801248425,835.387278107107,353.175513007425,"305122013"
437,30512,2014,844.962611449448,850.899349787354,170.925650515214,0.0371313801387017,2.25819916871753,845.5,850.877635413663,499.766944330023,"305122014"
