plot,tag,spp,date,Diameter (cm)
E5,879,pinust,6/20/2002,27.78055501
E5,879,pinust,6/28/2002,27.76161417
E5,879,pinust,7/1/2002,27.77381274
E5,879,pinust,7/10/2002,27.77284962
E5,879,pinust,7/17/2002,27.77284962
E5,879,pinust,7/22/2002,27.78055501
E5,879,pinust,8/2/2002,27.80720974
E5,879,pinust,8/15/2002,27.79661078
E5,879,pinust,8/27/2002,27.80367656
E5,879,pinust,9/11/2002,27.81620415
E5,879,pinust,9/25/2002,27.82005928
E5,879,pinust,10/9/2002,27.84126663
E5,879,pinust,11/14/2002,27.85605172
E5,879,pinust,4/27/2003,27.83708887
E5,879,pinust,5/15/2003,27.84351631
E5,879,pinust,6/5/2003,27.89785472
E5,879,pinust,6/16/2003,27.92809948
E5,879,pinust,6/30/2003,27.92552486
E5,879,pinust,7/17/2003,27.94065237
E5,879,pinust,7/29/2003,27.94773468
E5,879,pinust,8/14/2003,27.98928029
E5,879,pinust,9/17/2003,27.97510629
E5,879,pinust,11/13/2003,27.99089119
E5,880,querru,5/26/1998,31.94716961
E5,880,querru,6/3/1998,31.97902306
E5,880,querru,6/10/1998,31.98857981
E5,880,querru,6/17/1998,32.01406618
E5,880,querru,6/24/1998,32.02043818
E5,880,querru,7/1/1998,32.04274147
E5,880,querru,7/9/1998,32.07142025
E5,880,querru,7/15/1998,32.07142025
E5,880,querru,7/22/1998,32.07779381
E5,880,querru,7/28/1998,32.0873545
E5,880,querru,8/4/1998,32.10328992
E5,880,querru,8/12/1998,32.10647715
E5,880,querru,8/17/1998,32.11922657
E5,880,querru,8/25/1998,32.11603914
E5,880,querru,9/10/1998,32.11603914
E5,880,querru,10/2/1998,32.11922657
E5,880,querru,10/30/1998,32.1383522
E5,880,querru,1/5/1999,32.13197679
E5,880,querru,4/15/1999,32.1606678
E5,880,querru,5/20/1999,32.22763087
E5,880,querru,6/3/1999,32.21806316
E5,880,querru,6/10/1999,32.23082023
E5,880,querru,6/16/1999,32.25314743
E5,880,querru,6/23/1999,32.25633728
E5,880,querru,6/28/1999,32.26271716
E5,880,querru,7/5/1999,32.29462042
E5,880,querru,7/14/1999,32.30100186
E5,880,querru,7/19/1999,32.30100186
E5,880,querru,7/27/1999,32.31695663
E5,880,querru,8/2/1999,32.31376554
E5,880,querru,8/13/1999,32.31376554
E5,880,querru,8/18/1999,32.3329131
E5,880,querru,8/25/1999,32.33929618
E5,880,querru,9/24/1999,32.34567954
E5,880,querru,10/27/1999,32.35206318
E5,880,querru,4/3/2000,32.33674291
E5,880,querru,5/12/2000,32.34440284
E5,880,querru,5/31/2000,32.3699389
E5,880,querru,6/8/2000,32.40026906
E5,880,querru,6/16/2000,32.41783174
E5,880,querru,6/22/2000,32.42741237
E5,880,querru,7/2/2000,32.48363322
E5,880,querru,7/6/2000,32.47947968
E5,880,querru,7/13/2000,32.4826747
E5,880,querru,7/18/2000,32.53284767
E5,880,querru,7/21/2000,32.57888529
E5,880,querru,8/2/2000,32.56577544
E5,880,querru,8/8/2000,32.60798834
E5,880,querru,8/18/2000,32.6127863
E5,880,querru,8/25/2000,32.61054723
E5,880,querru,8/31/2000,32.60606922
E5,880,querru,9/13/2000,32.63134044
E5,880,querru,10/4/2000,32.62078338
E5,880,querru,10/24/2000,32.61886403
E5,880,querru,5/6/2001,32.60095173
E5,880,querru,6/6/2001,32.68574238
E5,880,querru,6/12/2001,32.71551589
E5,880,querru,6/18/2001,32.75234522
E5,880,querru,6/25/2001,32.77412931
E5,880,querru,7/2/2001,32.81963627
E5,880,querru,7/12/2001,32.84688742
E5,880,querru,7/19/2001,32.87093962
E5,880,querru,7/30/2001,32.88505338
E5,880,querru,8/6/2001,32.90494495
E5,880,querru,8/16/2001,32.91200438
E5,880,querru,9/5/2001,32.91617615
E5,880,querru,9/30/2001,32.93029754
E5,880,querru,10/26/2001,32.91906442
E5,880,querru,4/21/2002,32.94217423
E5,880,querru,5/9/2002,32.94923687
E5,880,querru,5/22/2002,32.95630013
E5,880,querru,6/3/2002,32.96946514
E5,880,querru,6/13/2002,33.00576052
E5,880,querru,6/20/2002,33.02696743
E5,880,querru,6/28/2002,33.0719714
E5,880,querru,7/1/2002,33.08386984
E5,880,querru,7/10/2002,33.1337358
E5,880,querru,7/17/2002,33.14242568
E5,880,querru,7/22/2002,33.184925
E5,880,querru,8/2/2002,33.21520564
E5,880,querru,8/15/2002,33.23002875
E5,880,querru,8/27/2002,33.25549352
E5,880,querru,9/11/2002,33.26452137
E5,880,querru,9/25/2002,33.26806836
E5,880,querru,10/9/2002,33.27548542
E5,880,querru,11/14/2002,33.29096723
E5,880,querru,4/27/2003,33.3
E5,880,querru,5/15/2003,33.30387158
E5,880,querru,6/5/2003,33.32936532
E5,880,querru,6/16/2003,33.36810976
E5,880,querru,6/30/2003,33.40461635
E5,880,querru,7/17/2003,33.5042344
E5,880,querru,7/29/2003,33.54050166
E5,880,querru,8/14/2003,33.61213385
E5,880,querru,9/17/2003,33.62186491
E5,880,querru,11/13/2003,33.66145604
E5,882,acerru,5/26/1998,13.15
E5,882,acerru,6/3/1998,13.13087349
E5,882,acerru,6/10/1998,13.13087349
E5,882,acerru,6/17/1998,13.13087349
E5,882,acerru,6/24/1998,13.13087349
E5,882,acerru,7/1/1998,13.13087349
E5,882,acerru,7/9/1998,13.13087349
E5,882,acerru,7/15/1998,13.13087349
E5,882,acerru,7/22/1998,13.13087349
E5,882,acerru,7/28/1998,13.13087349
E5,882,acerru,8/4/1998,13.13087349
E5,882,acerru,8/12/1998,13.13087349
E5,882,acerru,8/17/1998,13.13087349
E5,882,acerru,8/25/1998,13.13087349
E5,882,acerru,9/10/1998,13.13087349
E5,882,acerru,10/2/1998,13.13087349
E5,882,acerru,10/30/1998,13.13087349
E5,883,betupa,5/26/1998,18.11
E5,883,betupa,6/3/1998,18.09080529
E5,883,betupa,6/10/1998,18.08440847
E5,883,betupa,6/17/1998,18.08440847
E5,883,betupa,6/24/1998,18.08121031
E5,883,betupa,7/1/1998,18.08121031
E5,883,betupa,7/9/1998,18.08760679
E5,883,betupa,7/15/1998,18.08121031
E5,883,betupa,7/22/1998,18.07801234
E5,883,betupa,7/28/1998,18.07801234
E5,883,betupa,8/4/1998,18.07481453
E5,883,betupa,8/12/1998,18.07801234
E5,883,betupa,8/17/1998,18.07481453
E5,883,betupa,8/25/1998,17.91512023
E5,883,betupa,9/10/1998,18.07161689
E5,883,betupa,10/2/1998,18.06841942
E5,883,betupa,10/30/1998,18.07481453
E5,883,betupa,1/5/1999,18.06202499
E5,883,betupa,4/15/1999,18.02367206
E5,883,betupa,5/20/1999,18.02367206
E5,883,betupa,6/3/1999,18.02367206
E5,883,betupa,6/10/1999,18.02367206
E5,883,betupa,6/16/1999,18.03006263
E5,883,betupa,6/23/1999,18.02686727
E5,883,betupa,6/28/1999,18.03006263
E5,883,betupa,7/5/1999,18.03006263
E5,883,betupa,7/14/1999,18.03325815
E5,883,betupa,7/19/1999,18.03006263
E5,883,betupa,7/27/1999,18.03006263
E5,883,betupa,8/2/1999,18.02686727
E5,883,betupa,8/13/1999,18.03006263
E5,883,betupa,8/18/1999,18.03006263
E5,883,betupa,8/25/1999,18.01089277
E5,883,betupa,9/24/1999,18.03325815
E5,883,betupa,10/27/1999,18.03645382
E5,883,betupa,4/3/2000,18.01728212
E5,883,betupa,5/12/2000,18.03293859
E5,883,betupa,5/31/2000,18.02207452
E5,883,betupa,6/8/2000,18.02654774
E5,883,betupa,6/16/2000,18.02143551
E5,883,betupa,6/22/2000,18.02431109
E5,883,betupa,7/2/2000,18.0271868
E5,883,betupa,7/6/2000,18.02782586
E5,883,betupa,7/13/2000,18.02750633
E5,883,betupa,7/18/2000,18.03517553
E5,883,betupa,7/21/2000,18.04156723
E5,883,betupa,8/2/2000,18.03613425
E5,883,betupa,8/8/2000,18.0383713
E5,883,betupa,8/18/2000,18.05147562
E5,883,betupa,8/25/2000,18.04700067
E5,883,betupa,8/31/2000,18.05019703
E5,883,betupa,9/13/2000,18.04891847
E5,883,betupa,10/4/2000,18.05243458
E5,883,betupa,10/24/2000,18.05211493
E5,883,betupa,5/6/2001,18.03869089
E5,883,betupa,6/6/2001,18.05754928
E5,883,betupa,6/12/2001,18.05914771
E5,883,betupa,6/18/2001,18.07545408
E5,883,betupa,6/25/2001,18.07193665
E5,883,betupa,7/2/2001,18.08280937
E5,883,betupa,7/12/2001,18.08472829
E5,883,betupa,7/19/2001,18.09080529
E5,883,betupa,7/30/2001,18.08888617
E5,883,betupa,8/6/2001,18.09016558
E5,883,betupa,8/16/2001,18.09112515
E5,883,betupa,9/5/2001,18.0924046
E5,883,betupa,9/30/2001,18.0949636
E5,883,betupa,10/26/2001,18.08824648
E5,883,betupa,4/21/2002,18.09528348
E5,883,betupa,5/9/2002,18.0984824
E5,883,betupa,5/22/2002,18.10040184
E5,883,betupa,6/3/2002,18.09976202
E5,883,betupa,6/13/2002,18.1016815
E5,883,betupa,6/20/2002,18.10296119
E5,883,betupa,6/28/2002,18.1016815
E5,883,betupa,7/1/2002,18.10136159
E5,883,betupa,7/10/2002,18.10264127
E5,883,betupa,7/17/2002,18.10264127
E5,883,betupa,7/22/2002,18.10264127
E5,883,betupa,8/2/2002,18.10264127
E5,883,betupa,8/15/2002,18.10296119
E5,883,betupa,8/27/2002,18.10616054
E5,883,betupa,9/11/2002,18.10360105
E5,883,betupa,9/25/2002,18.10392098
E5,883,betupa,10/9/2002,18.10552066
E5,883,betupa,11/14/2002,18.10872015
E5,883,betupa,4/27/2003,18.11127988
E5,883,betupa,5/15/2003,18.10872015
E5,883,betupa,6/5/2003,18.11063993
E5,883,betupa,6/16/2003,18.11287976
E5,883,betupa,6/30/2003,18.1122398
E5,883,betupa,7/17/2003,18.1176797
E5,883,betupa,7/29/2003,18.1144797
E5,883,betupa,8/14/2003,18.12408026
E5,883,betupa,9/17/2003,18.11703968
E5,883,betupa,11/13/2003,18.12408026
E5,884,pinust,5/26/1998,34.38
E5,884,pinust,6/3/1998,34.3959223
E5,884,pinust,6/10/1998,34.39273779
E5,884,pinust,6/17/1998,34.40866064
E5,884,pinust,6/24/1998,34.41502998
E5,884,pinust,7/1/1998,34.41502998
E5,884,pinust,7/9/1998,34.41502998
E5,884,pinust,7/15/1998,34.41821469
E5,884,pinust,7/22/1998,34.41821469
E5,884,pinust,7/28/1998,34.41821469
E5,884,pinust,8/4/1998,34.43413872
E5,884,pinust,8/12/1998,34.42458421
E5,884,pinust,8/17/1998,34.43095385
E5,884,pinust,8/25/1998,34.42776902
E5,884,pinust,9/10/1998,34.42776902
E5,884,pinust,10/2/1998,34.42776902
E5,884,pinust,10/30/1998,34.45324857
E5,884,pinust,1/5/1999,34.46598913
E5,884,pinust,4/15/1999,34.46598913
E5,884,pinust,5/20/1999,34.4723596
E5,884,pinust,6/3/1999,34.4882864
E5,884,pinust,6/10/1999,34.49147187
E5,884,pinust,6/16/1999,34.49147187
E5,884,pinust,6/23/1999,34.4882864
E5,884,pinust,6/28/1999,34.4882864
E5,884,pinust,7/5/1999,34.53925831
E5,884,pinust,7/14/1999,34.54881665
E5,884,pinust,7/19/1999,34.53925831
E5,884,pinust,7/27/1999,34.52651442
E5,884,pinust,8/2/1999,34.52651442
E5,884,pinust,8/13/1999,34.52332854
E5,884,pinust,8/18/1999,34.54563049
E5,884,pinust,8/25/1999,34.54881665
E5,884,pinust,9/24/1999,34.58386708
E5,884,pinust,10/27/1999,34.59980083
E5,884,pinust,4/3/2000,34.59693267
E5,884,pinust,5/12/2000,34.59374587
E5,884,pinust,5/31/2000,34.61031772
E5,884,pinust,6/8/2000,34.63995895
E5,884,pinust,6/16/2000,34.66004086
E5,884,pinust,6/22/2000,34.62657208
E5,884,pinust,7/2/2000,34.67342991
E5,884,pinust,7/6/2000,34.67629911
E5,884,pinust,7/13/2000,34.67056076
E5,884,pinust,7/18/2000,34.68937044
E5,884,pinust,7/21/2000,34.70499344
E5,884,pinust,8/2/2000,34.72476318
E5,884,pinust,8/8/2000,34.73082208
E5,884,pinust,8/18/2000,34.74517291
E5,884,pinust,8/25/2000,34.73911353
E5,884,pinust,8/31/2000,34.75442184
E5,884,pinust,9/13/2000,34.74166482
E5,884,pinust,10/4/2000,34.76430917
E5,884,pinust,10/24/2000,34.75984386
E5,884,pinust,5/6/2001,34.71711013
E5,884,pinust,6/6/2001,34.80960693
E5,884,pinust,6/12/2001,34.81120214
E5,884,pinust,6/18/2001,34.82683613
E5,884,pinust,6/25/2001,34.82683613
E5,884,pinust,7/2/2001,34.88459986
E5,884,pinust,7/12/2001,34.85108784
E5,884,pinust,7/19/2001,34.85651309
E5,884,pinust,7/30/2001,34.85683223
E5,884,pinust,8/6/2001,34.86736417
E5,884,pinust,8/16/2001,34.86608753
E5,884,pinust,9/5/2001,34.86513006
E5,884,pinust,9/30/2001,34.88396146
E5,884,pinust,10/26/2001,34.88300388
E5,884,pinust,4/21/2002,34.90056064
E5,884,pinust,5/9/2002,34.90279529
E5,884,pinust,5/22/2002,34.90822244
E5,884,pinust,6/3/2002,34.9098187
E5,884,pinust,6/13/2002,34.95068919
E5,884,pinust,6/20/2002,34.96569938
E5,884,pinust,6/28/2002,34.96857387
E5,884,pinust,7/1/2002,34.96825448
E5,884,pinust,7/10/2002,34.9676157
E5,884,pinust,7/17/2002,34.96506062
E5,884,pinust,7/22/2002,34.98869702
E5,884,pinust,8/2/2002,35.00498948
E5,884,pinust,8/15/2002,35.00978177
E5,884,pinust,8/27/2002,35.00179471
E5,884,pinust,9/11/2002,35.01265723
E5,884,pinust,9/25/2002,35.01361573
E5,884,pinust,10/9/2002,35.03981763
E5,884,pinust,11/14/2002,35.05355987
E5,884,pinust,4/27/2003,35.04908548
E5,884,pinust,5/15/2003,35.04940508
E5,884,pinust,6/5/2003,35.08104906
E5,884,pinust,6/16/2003,35.10374844
E5,884,pinust,6/30/2003,35.112062
E5,884,pinust,7/17/2003,35.11270153
E5,884,pinust,7/29/2003,35.12357409
E5,884,pinust,8/14/2003,35.15811743
E5,884,pinust,9/17/2003,35.14852098
E5,884,pinust,11/13/2003,35.16963428
E5,885,acerru,5/26/1998,20.474804
E5,885,acerru,6/3/1998,20.46202258
E5,885,acerru,6/10/1998,20.46202258
E5,885,acerru,6/17/1998,20.474804
E5,885,acerru,6/24/1998,20.474804
E5,885,acerru,7/1/1998,20.46841302
E5,885,acerru,7/9/1998,20.47160844
E5,885,acerru,7/15/1998,20.47160844
E5,885,acerru,7/22/1998,20.47160844
E5,885,acerru,7/28/1998,20.474804
E5,885,acerru,8/4/1998,20.474804
E5,885,acerru,8/12/1998,20.474804
E5,885,acerru,8/17/1998,20.474804
E5,885,acerru,8/25/1998,20.47160844
E5,885,acerru,9/10/1998,20.47160844
E5,885,acerru,10/2/1998,20.474804
E5,885,acerru,10/30/1998,20.46841302
E5,885,acerru,1/5/1999,20.47799969
E5,885,acerru,4/15/1999,20.50037346
E5,885,acerru,5/20/1999,20.50037346
E5,885,acerru,6/3/1999,20.50676724
E5,885,acerru,6/10/1999,20.50676724
E5,885,acerru,6/16/1999,20.50357028
E5,885,acerru,6/23/1999,20.50676724
E5,885,acerru,6/28/1999,20.50996435
E5,885,acerru,7/5/1999,20.516359
E5,885,acerru,7/14/1999,20.516359
E5,885,acerru,7/19/1999,20.516359
E5,885,acerru,7/27/1999,20.516359
E5,885,acerru,8/2/1999,20.516359
E5,885,acerru,8/13/1999,20.5131616
E5,885,acerru,8/18/1999,20.53234822
E5,885,acerru,8/25/1999,20.52595208
E5,885,acerru,9/24/1999,20.53874495
E5,885,acerru,10/27/1999,20.53874495
E5,885,acerru,4/3/2000,20.54674173
E5,885,acerru,5/12/2000,20.55473947
E5,885,acerru,5/31/2000,20.5496208
E5,885,acerru,6/8/2000,20.55026062
E5,885,acerru,6/16/2000,20.54130382
E5,885,acerru,6/22/2000,20.55697901
E5,885,acerru,7/2/2000,20.57617826
E5,885,acerru,7/6/2000,20.55729895
E5,885,acerru,7/13/2000,20.56945787
E5,885,acerru,7/18/2000,20.59122172
E5,885,acerru,7/21/2000,20.59506318
E5,885,acerru,8/2/2000,20.59794443
E5,885,acerru,8/8/2000,20.59986535
E5,885,acerru,8/18/2000,20.60754959
E5,885,acerru,8/25/2000,20.60466789
E5,885,acerru,8/31/2000,20.60594863
E5,885,acerru,9/13/2000,20.60530825
E5,885,acerru,10/4/2000,20.61427411
E5,885,acerru,10/24/2000,20.6091506
E5,885,acerru,5/6/2001,20.62035884
E5,885,acerru,6/6/2001,20.61843728
E5,885,acerru,6/12/2001,20.62196019
E5,885,acerru,6/18/2001,20.63925751
E5,885,acerru,6/25/2001,20.64374284
E5,885,acerru,7/2/2001,20.66873896
E5,885,acerru,7/12/2001,20.70304677
E5,885,acerru,7/19/2001,20.73833942
E5,885,acerru,7/30/2001,20.6786764
E5,885,acerru,8/6/2001,20.67515
E5,885,acerru,8/16/2001,20.67547058
E5,885,acerru,9/5/2001,20.67771463
E5,885,acerru,9/30/2001,20.68348547
E5,885,acerru,10/26/2001,20.67995878
E5,885,acerru,4/21/2002,20.69502899
E5,885,acerru,5/9/2002,20.69502899
E5,885,acerru,5/22/2002,20.69150154
E5,885,acerru,6/3/2002,20.69374625
E5,885,acerru,6/13/2002,20.70112239
E5,885,acerru,6/20/2002,20.71042418
E5,885,acerru,6/28/2002,20.72678647
E5,885,acerru,7/1/2002,20.72967447
E5,885,acerru,7/10/2002,20.73641375
E5,885,acerru,7/17/2002,20.73801847
E5,885,acerru,7/22/2002,20.7537474
E5,885,acerru,8/2/2002,20.76177426
E5,885,acerru,8/15/2002,20.76498536
E5,885,acerru,8/27/2002,20.76177426
E5,885,acerru,9/11/2002,20.76626986
E5,885,acerru,9/25/2002,20.77301402
E5,885,acerru,10/9/2002,20.78489886
E5,885,acerru,11/14/2002,20.7868264
E5,885,acerru,4/27/2003,20.8
E5,885,acerru,5/15/2003,20.80321362
E5,885,acerru,6/5/2003,20.79903596
E5,885,acerru,6/16/2003,20.80192815
E5,885,acerru,6/30/2003,20.81028436
E5,885,acerru,7/17/2003,20.85498337
E5,885,acerru,7/29/2003,20.86463639
E5,885,acerru,8/14/2003,20.88008558
E5,885,acerru,9/17/2003,20.87268217
E5,885,acerru,11/13/2003,20.89360808
E5,887,acerru,5/26/1998,15.9141971
E5,887,acerru,6/3/1998,15.88184713
E5,887,acerru,6/10/1998,15.91096044
E5,887,acerru,6/17/1998,15.88184713
E5,887,acerru,6/24/1998,15.88184713
E5,887,acerru,7/1/1998,15.88184713
E5,887,acerru,7/9/1998,15.88184713
E5,887,acerru,7/15/1998,15.88184713
E5,887,acerru,7/22/1998,15.88184713
E5,887,acerru,7/28/1998,15.87861414
E5,887,acerru,8/4/1998,15.88184713
E5,887,acerru,8/12/1998,15.87861414
E5,887,acerru,8/17/1998,15.88184713
E5,887,acerru,8/25/1998,15.87538151
E5,887,acerru,9/10/1998,15.88508048
E5,887,acerru,10/2/1998,15.88508048
E5,887,acerru,10/30/1998,15.88184713
E5,887,acerru,1/5/1999,15.86568576
E5,887,acerru,4/15/1999,15.86245456
E5,887,acerru,5/20/1999,15.90125269
E5,887,acerru,6/3/1999,15.86891732
E5,887,acerru,6/10/1999,15.86891732
E5,887,acerru,6/16/1999,15.86891732
E5,887,acerru,6/23/1999,15.87214924
E5,887,acerru,6/28/1999,15.87214924
E5,887,acerru,7/5/1999,15.87214924
E5,887,acerru,7/14/1999,15.87214924
E5,887,acerru,7/19/1999,15.87538151
E5,887,acerru,7/27/1999,15.87214924
E5,887,acerru,8/2/1999,15.87214924
E5,887,acerru,8/13/1999,15.87538151
E5,887,acerru,8/18/1999,15.88184713
E5,887,acerru,8/25/1999,15.87214924
E5,887,acerru,9/24/1999,15.88508048
E5,887,acerru,10/27/1999,15.89478271
E5,887,acerru,4/3/2000,15.88184713
E5,887,acerru,5/12/2000,15.88314042
E5,887,acerru,5/31/2000,15.88831419
E5,887,acerru,6/8/2000,15.89025459
E5,887,acerru,6/16/2000,15.89251856
E5,887,acerru,6/22/2000,15.88023059
E5,887,acerru,7/2/2000,15.89348888
E5,887,acerru,7/6/2000,15.89413579
E5,887,acerru,7/13/2000,15.88896097
E5,887,acerru,7/18/2000,15.89931154
E5,887,acerru,7/21/2000,15.90448823
E5,887,acerru,8/2/2000,15.89801751
E5,887,acerru,8/8/2000,15.908695
E5,887,acerru,8/18/2000,15.91031315
E5,887,acerru,8/25/2000,15.91096044
E5,887,acerru,8/31/2000,15.91257872
E5,887,acerru,9/13/2000,15.91354974
E5,887,acerru,10/4/2000,15.91646299
E5,887,acerru,10/24/2000,15.92099531
E5,887,acerru,5/6/2001,15.91775786
E5,887,acerru,6/6/2001,15.9167867
E5,887,acerru,6/12/2001,15.91808159
E5,887,acerru,6/18/2001,15.92617602
E5,887,acerru,6/25/2001,15.93200548
E5,887,acerru,7/2/2001,15.9352446
E5,887,acerru,7/12/2001,15.9352446
E5,887,acerru,7/19/2001,15.94496428
E5,887,acerru,7/30/2001,15.9433441
E5,887,acerru,8/6/2001,15.94399216
E5,887,acerru,8/16/2001,15.9443162
E5,887,acerru,9/5/2001,15.94885313
E5,887,acerru,9/30/2001,15.94626051
E5,887,acerru,10/26/2001,15.94626051
E5,887,acerru,4/21/2002,15.95663252
E5,887,acerru,5/9/2002,15.94399216
E5,887,acerru,5/22/2002,15.9572809
E5,887,acerru,6/3/2002,15.95630833
E5,887,acerru,6/13/2002,15.95598415
E5,887,acerru,6/20/2002,15.95857772
E5,887,acerru,6/28/2002,15.96149579
E5,887,acerru,7/1/2002,15.96376562
E5,887,acerru,7/10/2002,15.96895453
E5,887,acerru,7/17/2002,15.96960321
E5,887,acerru,7/22/2002,15.97965989
E5,887,acerru,8/2/2002,15.98387835
E5,887,acerru,8/15/2002,15.98615012
E5,887,acerru,8/27/2002,15.98517648
E5,887,acerru,9/11/2002,15.98517648
E5,887,acerru,9/25/2002,15.98874667
E5,887,acerru,10/9/2002,15.99523918
E5,887,acerru,11/14/2002,16.00140859
E5,887,acerru,4/27/2003,15.99718725
E5,887,acerru,5/15/2003,15.99848605
E5,887,acerru,6/5/2003,15.99686256
E5,887,acerru,6/16/2003,15.99264198
E5,887,acerru,6/30/2003,16.00140859
E5,887,acerru,7/17/2003,16.01212742
E5,887,acerru,7/29/2003,16.01245231
E5,887,acerru,8/14/2003,16.02187577
E5,887,acerru,9/17/2003,16.01895087
E5,887,acerru,11/13/2003,16.0300023
E5,888,acerru,5/26/1998,12.27190696
E5,888,acerru,6/3/1998,12.25911302
E5,888,acerru,6/10/1998,12.25911302
E5,888,acerru,6/17/1998,12.26550947
E5,888,acerru,6/24/1998,12.25911302
E5,888,acerru,7/1/1998,12.25911302
E5,888,acerru,7/9/1998,12.24952024
E5,888,acerru,7/15/1998,12.25911302
E5,888,acerru,7/22/1998,12.25911302
E5,888,acerru,7/28/1998,12.26550947
E5,888,acerru,8/4/1998,12.26231112
E5,888,acerru,8/12/1998,12.25911302
E5,888,acerru,8/17/1998,12.26231112
E5,888,acerru,8/25/1998,12.25591517
E5,888,acerru,9/10/1998,12.25911302
E5,888,acerru,10/2/1998,12.25591517
E5,888,acerru,10/30/1998,12.25591517
E5,888,acerru,1/5/1999,12.26231112
E5,888,acerru,4/15/1999,12.25271758
E5,888,acerru,5/20/1999,12.25591517
E5,888,acerru,6/3/1999,12.25911302
E5,888,acerru,6/10/1999,12.26231112
E5,888,acerru,6/16/1999,12.25591517
E5,888,acerru,6/23/1999,12.25591517
E5,888,acerru,6/28/1999,12.25591517
E5,888,acerru,7/5/1999,12.25271758
E5,888,acerru,7/14/1999,12.25911302
E5,888,acerru,7/19/1999,12.26231112
E5,888,acerru,7/27/1999,12.24632314
E5,888,acerru,8/2/1999,12.25591517
E5,888,acerru,8/13/1999,12.25911302
E5,888,acerru,8/18/1999,12.26231112
E5,888,acerru,8/25/1999,12.26231112
E5,888,acerru,9/24/1999,12.25911302
E5,888,acerru,10/27/1999,12.26231112
E5,888,acerru,4/3/2000,12.24760195
E5,888,acerru,5/12/2000,12.23737257
E5,888,acerru,5/31/2000,12.2555954
E5,888,acerru,6/8/2000,12.25431635
E5,888,acerru,6/16/2000,12.25495587
E5,888,acerru,6/22/2000,12.24920052
E5,888,acerru,7/2/2000,12.2488808
E5,888,acerru,7/6/2000,12.25335708
E5,888,acerru,7/13/2000,12.24408532
E5,888,acerru,7/18/2000,12.25591517
E5,888,acerru,7/21/2000,12.25943282
E5,888,acerru,8/2/2000,12.25239784
E5,888,acerru,8/8/2000,12.25431635
E5,888,acerru,8/18/2000,12.24248695
E5,888,acerru,8/25/2000,12.24983996
E5,888,acerru,8/31/2000,12.25143862
E5,888,acerru,9/13/2000,12.25047942
E5,888,acerru,10/4/2000,12.2555954
E5,888,acerru,10/24/2000,12.25655472
E5,888,acerru,5/6/2001,12.24664284
E5,888,acerru,6/6/2001,12.24792166
E5,888,acerru,6/12/2001,12.25943282
E5,888,acerru,6/18/2001,12.25911302
E5,888,acerru,6/25/2001,12.26359043
E5,888,acerru,7/2/2001,12.25303733
E5,888,acerru,7/12/2001,12.25015969
E5,888,acerru,7/19/2001,12.25399659
E5,888,acerru,7/30/2001,12.25431635
E5,888,acerru,8/6/2001,12.25175835
E5,888,acerru,8/16/2001,12.25399659
E5,888,acerru,9/5/2001,12.2568745
E5,888,acerru,9/30/2001,12.25111888
E5,888,acerru,10/26/2001,12.25271758
E5,888,acerru,4/21/2002,12.244405
E5,888,acerru,5/9/2002,12.24248695
E5,888,acerru,5/22/2002,12.24344597
E5,888,acerru,6/3/2002,12.24472469
E5,888,acerru,6/13/2002,12.24376564
E5,888,acerru,6/20/2002,12.24408532
E5,888,acerru,6/28/2002,12.24664284
E5,888,acerru,7/1/2002,12.24728225
E5,888,acerru,7/10/2002,12.24504437
E5,888,acerru,7/17/2002,12.24568375
E5,888,acerru,7/22/2002,12.24408532
E5,888,acerru,8/2/2002,12.24408532
E5,888,acerru,8/15/2002,12.24536406
E5,888,acerru,8/27/2002,12.25367683
E5,888,acerru,9/11/2002,12.244405
E5,888,acerru,9/25/2002,12.24408532
E5,888,acerru,10/9/2002,12.24600345
E5,888,acerru,11/14/2002,12.25143862
E5,888,acerru,4/27/2003,12.24088864
E5,888,acerru,5/15/2003,12.23992968
E5,888,acerru,6/5/2003,12.23929039
E5,888,acerru,6/16/2003,12.24408532
E5,888,acerru,6/30/2003,12.244405
E5,888,acerru,7/17/2003,12.24248695
E5,888,acerru,7/29/2003,12.24152796
E5,888,acerru,8/14/2003,12.24472469
E5,888,acerru,9/17/2003,12.24312629
E5,888,acerru,11/13/2003,12.25015969
E5,889,tsugca,5/26/1998,24.32886467
E5,889,tsugca,6/3/1998,24.33205115
E5,889,tsugca,6/10/1998,24.34798441
E5,889,tsugca,6/17/1998,24.38304311
E5,889,tsugca,6/24/1998,24.39260595
E5,889,tsugca,7/1/1998,24.42129823
E5,889,tsugca,7/9/1998,24.42767508
E5,889,tsugca,7/15/1998,24.43405222
E5,889,tsugca,7/22/1998,24.43724091
E5,889,tsugca,7/28/1998,24.44042967
E5,889,tsugca,8/4/1998,24.44680742
E5,889,tsugca,8/12/1998,24.45637462
E5,889,tsugca,8/17/1998,24.45956384
E5,889,tsugca,8/25/1998,24.45956384
E5,889,tsugca,9/10/1998,24.45637462
E5,889,tsugca,10/2/1998,24.46275314
E5,889,tsugca,10/30/1998,24.46594252
E5,889,tsugca,1/5/1999,24.44361851
E5,889,tsugca,4/15/1999,24.45637462
E5,889,tsugca,5/20/1999,24.52017455
E5,889,tsugca,6/3/1999,24.57443191
E5,889,tsugca,6/10/1999,24.59358805
E5,889,tsugca,6/16/1999,24.59997421
E5,889,tsugca,6/23/1999,24.6095542
