"tot","perc","tag","DOY","sp","year","dbh","max_rate_DOY","max_rate","wood_type","site_tag","site","realtag"
0.0818545283751746,0.75,"C13541999",215,"acerru",1999,23.786531615,173,0.000531561343656506,"diffuse-porous","C1354","C1","354"
0.0407833255495582,0.25,"C23851999",156,"acerru",1999,15.070216115,186,0.00039830039402311,"diffuse-porous","C2385","C2","385"
0.0407833255495582,0.5,"C23851999",185,"acerru",1999,15.070216115,186,0.00039830039402311,"diffuse-porous","C2385","C2","385"
0.0407833255495582,0.75,"C23851999",213,"acerru",1999,15.070216115,186,0.00039830039402311,"diffuse-porous","C2385","C2","385"
0.156179448431892,0.25,"C34021999",151,"acerru",1999,28.798952555,174,0.00196581726816447,"diffuse-porous","C3402","C3","402"
0.156179448431892,0.5,"C34021999",173,"acerru",1999,28.798952555,174,0.00196581726816447,"diffuse-porous","C3402","C3","402"
0.156179448431892,0.75,"C34021999",195,"acerru",1999,28.798952555,174,0.00196581726816447,"diffuse-porous","C3402","C3","402"
0.0783198138359857,0.25,"C34031999",164,"acerru",1999,26.40862879,176,0.00197628552215434,"diffuse-porous","C3403","C3","403"
0.0783198138359857,0.5,"C34031999",175,"acerru",1999,26.40862879,176,0.00197628552215434,"diffuse-porous","C3403","C3","403"
0.0783198138359857,0.75,"C34031999",186,"acerru",1999,26.40862879,176,0.00197628552215434,"diffuse-porous","C3403","C3","403"
0.0815183598965703,0.25,"C34111999",171,"acerru",1999,22.827637575,184,0.00181414258841528,"diffuse-porous","C3411","C3","411"
0.0815183598965703,0.5,"C34111999",183,"acerru",1999,22.827637575,184,0.00181414258841528,"diffuse-porous","C3411","C3","411"
0.0815183598965703,0.75,"C34111999",196,"acerru",1999,22.827637575,184,0.00181414258841528,"diffuse-porous","C3411","C3","411"
0.060565992000349,0.25,"C34131999",164,"acerru",1999,22.276368705,192,0.000632839475397162,"diffuse-porous","C3413","C3","413"
0.060565992000349,0.5,"C34131999",191,"acerru",1999,22.276368705,192,0.000632839475397162,"diffuse-porous","C3413","C3","413"
0.060565992000349,0.75,"C34131999",217,"acerru",1999,22.276368705,192,0.000632839475397162,"diffuse-porous","C3413","C3","413"
0.245403217979003,0.25,"C34161999",161,"acerru",1999,28.7551775,181,0.00355830483334429,"diffuse-porous","C3416","C3","416"
0.245403217979003,0.5,"C34161999",180,"acerru",1999,28.7551775,181,0.00355830483334429,"diffuse-porous","C3416","C3","416"
0.245403217979003,0.75,"C34161999",199,"acerru",1999,28.7551775,181,0.00355830483334429,"diffuse-porous","C3416","C3","416"
0.0369369816147262,0.25,"C44561999",177,"acerru",1999,17.195848705,212,0.000303407030479264,"diffuse-porous","C4456","C4","456"
0.0369369816147262,0.5,"C44561999",210,"acerru",1999,17.195848705,212,0.000303407030479264,"diffuse-porous","C4456","C4","456"
0.0369369816147262,0.75,"C44561999",244,"acerru",1999,17.195848705,212,0.000303407030479264,"diffuse-porous","C4456","C4","456"
0.0449088553166952,0.25,"C44871999",171,"acerru",1999,22.52548323,187,0.000810441260107098,"diffuse-porous","C4487","C4","487"
0.0449088553166952,0.5,"C44871999",186,"acerru",1999,22.52548323,187,0.000810441260107098,"diffuse-porous","C4487","C4","487"
0.0449088553166952,0.75,"C44871999",201,"acerru",1999,22.52548323,187,0.000810441260107098,"diffuse-porous","C4487","C4","487"
0.191629212124031,0.25,"C44891999",150,"acerru",1999,31.32128284,165,0.00361625406188537,"diffuse-porous","C4489","C4","489"
0.191629212124031,0.5,"C44891999",164,"acerru",1999,31.32128284,165,0.00361625406188537,"diffuse-porous","C4489","C4","489"
0.191629212124031,0.75,"C44891999",179,"acerru",1999,31.32128284,165,0.00361625406188537,"diffuse-porous","C4489","C4","489"
0.174857048793026,0.25,"C44911999",150,"acerru",1999,27.104717105,176,0.00188384987525581,"diffuse-porous","C4491","C4","491"
0.174857048793026,0.5,"C44911999",175,"acerru",1999,27.104717105,176,0.00188384987525581,"diffuse-porous","C4491","C4","491"
0.174857048793026,0.75,"C44911999",201,"acerru",1999,27.104717105,176,0.00188384987525581,"diffuse-porous","C4491","C4","491"
0.13764973142591,0.25,"C44941999",152,"acerru",1999,23.978312265,176,0.00167370133397426,"diffuse-porous","C4494","C4","494"
0.13764973142591,0.5,"C44941999",175,"acerru",1999,23.978312265,176,0.00167370133397426,"diffuse-porous","C4494","C4","494"
0.13764973142591,0.75,"C44941999",197,"acerru",1999,23.978312265,176,0.00167370133397426,"diffuse-porous","C4494","C4","494"
0.0983107857365759,0.25,"C55051999",147,"acerru",1999,17.59703231,159,0.00244836127163239,"diffuse-porous","C5505","C5","505"
0.0983107857365759,0.5,"C55051999",158,"acerru",1999,17.59703231,159,0.00244836127163239,"diffuse-porous","C5505","C5","505"
0.0983107857365759,0.75,"C55051999",169,"acerru",1999,17.59703231,159,0.00244836127163239,"diffuse-porous","C5505","C5","505"
0.104585955074899,0.25,"C55081999",153,"acerru",1999,17.36127394,169,0.00191192841898769,"diffuse-porous","C5508","C5","508"
0.104585955074899,0.5,"C55081999",168,"acerru",1999,17.36127394,169,0.00191192841898769,"diffuse-porous","C5508","C5","508"
0.104585955074899,0.75,"C55081999",183,"acerru",1999,17.36127394,169,0.00191192841898769,"diffuse-porous","C5508","C5","508"
0.0525583775620415,0.25,"C55121999",119,"acerru",1999,13.47673135,170,0.000276550970390588,"diffuse-porous","C5512","C5","512"
0.0525583775620415,0.5,"C55121999",171,"acerru",1999,13.47673135,170,0.000276550970390588,"diffuse-porous","C5512","C5","512"
0.0525583775620415,0.75,"C55121999",223,"acerru",1999,13.47673135,170,0.000276550970390588,"diffuse-porous","C5512","C5","512"
0.0685872691764899,0.25,"C55141999",163,"acerru",1999,11.282092215,175,0.00166310809647285,"diffuse-porous","C5514","C5","514"
0.0685872691764899,0.5,"C55141999",174,"acerru",1999,11.282092215,175,0.00166310809647285,"diffuse-porous","C5514","C5","514"
0.0685872691764899,0.75,"C55141999",185,"acerru",1999,11.282092215,175,0.00166310809647285,"diffuse-porous","C5514","C5","514"
0.0781668360647991,0.25,"D15261999",151,"acerru",1999,19.10471016,182,0.000712028602137593,"diffuse-porous","D1526","D1","526"
0.0781668360647991,0.5,"D15261999",181,"acerru",1999,19.10471016,182,0.000712028602137593,"diffuse-porous","D1526","D1","526"
0.0781668360647991,0.75,"D15261999",212,"acerru",1999,19.10471016,182,0.000712028602137593,"diffuse-porous","D1526","D1","526"
0.0873152361143035,0.25,"D15271999",154,"acerru",1999,11.7615874,183,0.000847869941450696,"diffuse-porous","D1527","D1","527"
0.0873152361143035,0.5,"D15271999",182,"acerru",1999,11.7615874,183,0.000847869941450696,"diffuse-porous","D1527","D1","527"
0.0873152361143035,0.75,"D15271999",211,"acerru",1999,11.7615874,183,0.000847869941450696,"diffuse-porous","D1527","D1","527"
0.109871468921718,0.25,"D15291999",158,"acerru",1999,22.286361075,172,0.00230062265951858,"diffuse-porous","D1529","D1","529"
0.109871468921718,0.5,"D15291999",171,"acerru",1999,22.286361075,172,0.00230062265951858,"diffuse-porous","D1529","D1","529"
0.109871468921718,0.75,"D15291999",184,"acerru",1999,22.286361075,172,0.00230062265951858,"diffuse-porous","D1529","D1","529"
0.0378700632073574,0.25,"D15371999",166,"acerru",1999,9.605219649,195,0.000373528864503925,"diffuse-porous","D1537","D1","537"
0.0378700632073574,0.5,"D15371999",194,"acerru",1999,9.605219649,195,0.000373528864503925,"diffuse-porous","D1537","D1","537"
0.0378700632073574,0.75,"D15371999",222,"acerru",1999,9.605219649,195,0.000373528864503925,"diffuse-porous","D1537","D1","537"
0.0310995934065961,0.25,"D15401999",88,"acerru",1999,10.90588376,114,8.93405321065188e-05,"diffuse-porous","D1540","D1","540"
0.0310995934065961,0.5,"D15401999",176,"acerru",1999,10.90588376,114,8.93405321065188e-05,"diffuse-porous","D1540","D1","540"
0.0310995934065961,0.75,"D15401999",266,"acerru",1999,10.90588376,114,8.93405321065188e-05,"diffuse-porous","D1540","D1","540"
0.0472636532301838,0.25,"D15491999",171,"acerru",1999,11.36197717,184,0.00105098017255756,"diffuse-porous","D1549","D1","549"
0.0472636532301838,0.5,"D15491999",183,"acerru",1999,11.36197717,184,0.00105098017255756,"diffuse-porous","D1549","D1","549"
0.0472636532301838,0.75,"D15491999",196,"acerru",1999,11.36197717,184,0.00105098017255756,"diffuse-porous","D1549","D1","549"
0.0504778757498698,0.25,"D15521999",149,"acerru",1999,11.59883086,187,0.000377192874394083,"diffuse-porous","D1552","D1","552"
0.0504778757498698,0.5,"D15521999",186,"acerru",1999,11.59883086,187,0.000377192874394083,"diffuse-porous","D1552","D1","552"
0.0504778757498698,0.75,"D15521999",223,"acerru",1999,11.59883086,187,0.000377192874394083,"diffuse-porous","D1552","D1","552"
0.113409983236043,0.25,"D25761999",169,"acerru",1999,16.866144375,181,0.00283830832705334,"diffuse-porous","D2576","D2","576"
0.113409983236043,0.5,"D25761999",180,"acerru",1999,16.866144375,181,0.00283830832705334,"diffuse-porous","D2576","D2","576"
0.113409983236043,0.75,"D25761999",191,"acerru",1999,16.866144375,181,0.00283830832705334,"diffuse-porous","D2576","D2","576"
0.169150947665255,0.25,"D25801999",161,"acerru",1999,27.264757395,183,0.00225396234024799,"diffuse-porous","D2580","D2","580"
0.169150947665255,0.5,"D25801999",182,"acerru",1999,27.264757395,183,0.00225396234024799,"diffuse-porous","D2580","D2","580"
0.169150947665255,0.75,"D25801999",202,"acerru",1999,27.264757395,183,0.00225396234024799,"diffuse-porous","D2580","D2","580"
0.0653818233700694,0.25,"D25921999",98,"acerru",1999,14.35703742,138,0.000418388169867612,"diffuse-porous","D2592","D2","592"
0.0653818233700694,0.5,"D25921999",139,"acerru",1999,14.35703742,138,0.000418388169867612,"diffuse-porous","D2592","D2","592"
0.0653818233700694,0.75,"D25921999",183,"acerru",1999,14.35703742,138,0.000418388169867612,"diffuse-porous","D2592","D2","592"
0.139832771293531,0.25,"D36041999",163,"acerru",1999,19.88147674,178,0.00272998762433829,"diffuse-porous","D3604","D3","604"
0.139832771293531,0.5,"D36041999",177,"acerru",1999,19.88147674,178,0.00272998762433829,"diffuse-porous","D3604","D3","604"
0.139832771293531,0.75,"D36041999",191,"acerru",1999,19.88147674,178,0.00272998762433829,"diffuse-porous","D3604","D3","604"
0.365879253533762,0.25,"D36061999",164,"acerru",1999,50.93435616,188,0.00439361560163576,"diffuse-porous","D3606","D3","606"
0.365879253533762,0.5,"D36061999",187,"acerru",1999,50.93435616,188,0.00439361560163576,"diffuse-porous","D3606","D3","606"
0.365879253533762,0.75,"D36061999",210,"acerru",1999,50.93435616,188,0.00439361560163576,"diffuse-porous","D3606","D3","606"
0.13178883183129,0.25,"D36081999",160,"acerru",1999,31.955192275,181,0.00175247406345846,"diffuse-porous","D3608","D3","608"
0.13178883183129,0.5,"D36081999",180,"acerru",1999,31.955192275,181,0.00175247406345846,"diffuse-porous","D3608","D3","608"
0.13178883183129,0.75,"D36081999",201,"acerru",1999,31.955192275,181,0.00175247406345846,"diffuse-porous","D3608","D3","608"
0.200420056464406,0.25,"D36091999",132,"acerru",1999,29.89929678,162,0.0018948992143919,"diffuse-porous","D3609","D3","609"
0.200420056464406,0.5,"D36091999",161,"acerru",1999,29.89929678,162,0.0018948992143919,"diffuse-porous","D3609","D3","609"
0.200420056464406,0.75,"D36091999",190,"acerru",1999,29.89929678,162,0.0018948992143919,"diffuse-porous","D3609","D3","609"
0.190820601782011,0.25,"D36111999",165,"acerru",1999,16.98319877,183,0.00302145991996028,"diffuse-porous","D3611","D3","611"
0.190820601782011,0.5,"D36111999",182,"acerru",1999,16.98319877,183,0.00302145991996028,"diffuse-porous","D3611","D3","611"
0.190820601782011,0.75,"D36111999",199,"acerru",1999,16.98319877,183,0.00302145991996028,"diffuse-porous","D3611","D3","611"
0.186147844548401,0.25,"D36181999",110,"acerru",1999,26.49786517,150,0.00124007966635986,"diffuse-porous","D3618","D3","618"
0.186147844548401,0.5,"D36181999",151,"acerru",1999,26.49786517,150,0.00124007966635986,"diffuse-porous","D3618","D3","618"
0.186147844548401,0.75,"D36181999",192,"acerru",1999,26.49786517,150,0.00124007966635986,"diffuse-porous","D3618","D3","618"
0.0876917976679881,0.25,"D36191999",146,"acerru",1999,13.02824317,169,0.00108858812597745,"diffuse-porous","D3619","D3","619"
0.0876917976679881,0.5,"D36191999",168,"acerru",1999,13.02824317,169,0.00108858812597745,"diffuse-porous","D3619","D3","619"
0.0876917976679881,0.75,"D36191999",190,"acerru",1999,13.02824317,169,0.00108858812597745,"diffuse-porous","D3619","D3","619"
0.360415555892972,0.25,"D46331999",155,"acerru",1999,12.889671195,172,0.00607598468682191,"diffuse-porous","D4633","D4","633"
0.360415555892972,0.5,"D46331999",171,"acerru",1999,12.889671195,172,0.00607598468682191,"diffuse-porous","D4633","D4","633"
0.360415555892972,0.75,"D46331999",188,"acerru",1999,12.889671195,172,0.00607598468682191,"diffuse-porous","D4633","D4","633"
0.14221036573716,0.25,"D46401999",158,"acerru",1999,23.26260036,169,0.00393759519388226,"diffuse-porous","D4640","D4","640"
0.14221036573716,0.5,"D46401999",168,"acerru",1999,23.26260036,169,0.00393759519388226,"diffuse-porous","D4640","D4","640"
0.14221036573716,0.75,"D46401999",178,"acerru",1999,23.26260036,169,0.00393759519388226,"diffuse-porous","D4640","D4","640"
0.198379433310912,0.25,"D56521999",131,"acerru",1999,30.77492695,159,0.00205855382642639,"diffuse-porous","D5652","D5","652"
0.198379433310912,0.5,"D56521999",158,"acerru",1999,30.77492695,159,0.00205855382642639,"diffuse-porous","D5652","D5","652"
0.198379433310912,0.75,"D56521999",184,"acerru",1999,30.77492695,159,0.00205855382642639,"diffuse-porous","D5652","D5","652"
0.133854917256066,0.25,"D56581999",157,"acerru",1999,26.441436195,180,0.00165477796670999,"diffuse-porous","D5658","D5","658"
0.133854917256066,0.5,"D56581999",179,"acerru",1999,26.441436195,180,0.00165477796670999,"diffuse-porous","D5658","D5","658"
0.133854917256066,0.75,"D56581999",201,"acerru",1999,26.441436195,180,0.00165477796670999,"diffuse-porous","D5658","D5","658"
0.0817513626726623,0.25,"D56661999",165,"acerru",1999,24.10483705,180,0.00159782499476435,"diffuse-porous","D5666","D5","666"
0.0817513626726623,0.5,"D56661999",179,"acerru",1999,24.10483705,180,0.00159782499476435,"diffuse-porous","D5666","D5","666"
0.0817513626726623,0.75,"D56661999",193,"acerru",1999,24.10483705,180,0.00159782499476435,"diffuse-porous","D5666","D5","666"
0.0399495298722403,0.25,"D56671999",169,"acerru",1999,15.804832465,192,0.000511772530655819,"diffuse-porous","D5667","D5","667"
0.0399495298722403,0.5,"D56671999",191,"acerru",1999,15.804832465,192,0.000511772530655819,"diffuse-porous","D5667","D5","667"
0.0399495298722403,0.75,"D56671999",212,"acerru",1999,15.804832465,192,0.000511772530655819,"diffuse-porous","D5667","D5","667"
0.0438193408785779,0.25,"D56711999",180,"acerru",1999,22.33531393,205,0.0005051459505232,"diffuse-porous","D5671","D5","671"
0.0438193408785779,0.5,"D56711999",204,"acerru",1999,22.33531393,205,0.0005051459505232,"diffuse-porous","D5671","D5","671"
0.0438193408785779,0.75,"D56711999",228,"acerru",1999,22.33531393,205,0.0005051459505232,"diffuse-porous","D5671","D5","671"
0.13806434753895,0.25,"E16791999",160,"acerru",1999,43.583869675,184,0.00164582792751133,"diffuse-porous","E1679","E1","679"
0.13806434753895,0.5,"E16791999",183,"acerru",1999,43.583869675,184,0.00164582792751133,"diffuse-porous","E1679","E1","679"
0.13806434753895,0.75,"E16791999",206,"acerru",1999,43.583869675,184,0.00164582792751133,"diffuse-porous","E1679","E1","679"
0.133975199588292,0.25,"E16831999",171,"acerru",1999,37.12896547,188,0.00234224346462497,"diffuse-porous","E1683","E1","683"
0.133975199588292,0.5,"E16831999",187,"acerru",1999,37.12896547,188,0.00234224346462497,"diffuse-porous","E1683","E1","683"
0.133975199588292,0.75,"E16831999",202,"acerru",1999,37.12896547,188,0.00234224346462497,"diffuse-porous","E1683","E1","683"
0.419444385413449,0.25,"E16861999",166,"acerru",1999,38.39521598,182,0.00783932993638103,"diffuse-porous","E1686","E1","686"
0.419444385413449,0.5,"E16861999",181,"acerru",1999,38.39521598,182,0.00783932993638103,"diffuse-porous","E1686","E1","686"
0.419444385413449,0.75,"E16861999",196,"acerru",1999,38.39521598,182,0.00783932993638103,"diffuse-porous","E1686","E1","686"
0.248088151212761,0.25,"E37381999",85,"acerru",1999,10.224758415,174,0.00111275822460044,"diffuse-porous","E3738","E3","738"
0.248088151212761,0.5,"E37381999",130,"acerru",1999,10.224758415,174,0.00111275822460044,"diffuse-porous","E3738","E3","738"
0.248088151212761,0.75,"E37381999",178,"acerru",1999,10.224758415,174,0.00111275822460044,"diffuse-porous","E3738","E3","738"
0.0581392214400793,0.25,"E37561999",114,"acerru",1999,24.20105594,213,0.000192612346793908,"diffuse-porous","E3756","E3","756"
0.0581392214400793,0.5,"E37561999",195,"acerru",1999,24.20105594,213,0.000192612346793908,"diffuse-porous","E3756","E3","756"
0.0581392214400793,0.75,"E37561999",272,"acerru",1999,24.20105594,213,0.000192612346793908,"diffuse-porous","E3756","E3","756"
0.0479511360987743,0.25,"E37681999",162,"acerru",1999,14.55016169,192,0.000458014851320243,"diffuse-porous","E3768","E3","768"
0.0479511360987743,0.5,"E37681999",191,"acerru",1999,14.55016169,192,0.000458014851320243,"diffuse-porous","E3768","E3","768"
0.0479511360987743,0.75,"E37681999",219,"acerru",1999,14.55016169,192,0.000458014851320243,"diffuse-porous","E3768","E3","768"
0.0760066568305042,0.25,"E37771999",150,"acerru",1999,14.78626589,175,0.000856572116768817,"diffuse-porous","E3777","E3","777"
0.0760066568305042,0.5,"E37771999",174,"acerru",1999,14.78626589,175,0.000856572116768817,"diffuse-porous","E3777","E3","777"
0.0760066568305042,0.75,"E37771999",198,"acerru",1999,14.78626589,175,0.000856572116768817,"diffuse-porous","E3777","E3","777"
0.115661870019771,0.25,"E48101999",165,"acerru",1999,22.14369966,189,0.00139554121772534,"diffuse-porous","E4810","E4","810"
0.115661870019771,0.5,"E48101999",188,"acerru",1999,22.14369966,189,0.00139554121772534,"diffuse-porous","E4810","E4","810"
0.115661870019771,0.75,"E48101999",210,"acerru",1999,22.14369966,189,0.00139554121772534,"diffuse-porous","E4810","E4","810"
0.217053737438373,0.25,"E48211999",157,"acerru",1999,24.95323706,184,0.00225146404970289,"diffuse-porous","E4821","E4","821"
0.217053737438373,0.5,"E48211999",183,"acerru",1999,24.95323706,184,0.00225146404970289,"diffuse-porous","E4821","E4","821"
0.217053737438373,0.75,"E48211999",210,"acerru",1999,24.95323706,184,0.00225146404970289,"diffuse-porous","E4821","E4","821"
0.12198601764803,0.25,"E48341999",158,"acerru",1999,23.80525916,183,0.00136851521949666,"diffuse-porous","E4834","E4","834"
0.12198601764803,0.5,"E48341999",182,"acerru",1999,23.80525916,183,0.00136851521949666,"diffuse-porous","E4834","E4","834"
0.12198601764803,0.75,"E48341999",207,"acerru",1999,23.80525916,183,0.00136851521949666,"diffuse-porous","E4834","E4","834"
0.184237170287332,0.25,"E48431999",173,"acerru",1999,19.293779785,189,0.00325525509871838,"diffuse-porous","E4843","E4","843"
0.184237170287332,0.5,"E48431999",188,"acerru",1999,19.293779785,189,0.00325525509871838,"diffuse-porous","E4843","E4","843"
0.184237170287332,0.75,"E48431999",204,"acerru",1999,19.293779785,189,0.00325525509871838,"diffuse-porous","E4843","E4","843"
0.10474925609746,0.25,"E58771999",154,"acerru",1999,18.70757976,183,0.00105102671013313,"diffuse-porous","E5877","E5","877"
0.10474925609746,0.5,"E58771999",182,"acerru",1999,18.70757976,183,0.00105102671013313,"diffuse-porous","E5877","E5","877"
0.10474925609746,0.75,"E58771999",209,"acerru",1999,18.70757976,183,0.00105102671013313,"diffuse-porous","E5877","E5","877"
0.0596612185845551,0.25,"E58851999",108,"acerru",1999,20.5147603,160,0.000293586347357433,"diffuse-porous","E5885","E5","885"
0.0596612185845551,0.5,"E58851999",162,"acerru",1999,20.5147603,160,0.000293586347357433,"diffuse-porous","E5885","E5","885"
0.0596612185845551,0.75,"E58851999",218,"acerru",1999,20.5147603,160,0.000293586347357433,"diffuse-porous","E5885","E5","885"
0.146353740313806,0.25,"E58911999",121,"acerru",1999,19.84024422,166,0.000872113104712469,"diffuse-porous","E5891","E5","891"
0.146353740313806,0.5,"E58911999",166,"acerru",1999,19.84024422,166,0.000872113104712469,"diffuse-porous","E5891","E5","891"
0.146353740313806,0.75,"E58911999",212,"acerru",1999,19.84024422,166,0.000872113104712469,"diffuse-porous","E5891","E5","891"
0.0478356153721684,0.25,"E58921999",117,"acerru",1999,19.56021936,175,0.000221506116542258,"diffuse-porous","E5892","E5","892"
0.0478356153721684,0.5,"E58921999",175,"acerru",1999,19.56021936,175,0.000221506116542258,"diffuse-porous","E5892","E5","892"
0.0478356153721684,0.75,"E58921999",234,"acerru",1999,19.56021936,175,0.000221506116542258,"diffuse-porous","E5892","E5","892"
0.1190269316102,0.25,"E58951999",150,"acerru",1999,20.85431677,177,0.00125881952611095,"diffuse-porous","E5895","E5","895"
0.1190269316102,0.5,"E58951999",176,"acerru",1999,20.85431677,177,0.00125881952611095,"diffuse-porous","E5895","E5","895"
0.1190269316102,0.75,"E58951999",202,"acerru",1999,20.85431677,177,0.00125881952611095,"diffuse-porous","E5895","E5","895"
0.173846977181022,0.25,"E59081999",169,"acerru",1999,23.678896245,186,0.00287781304278312,"diffuse-porous","E5908","E5","908"
0.173846977181022,0.5,"E59081999",185,"acerru",1999,23.678896245,186,0.00287781304278312,"diffuse-porous","E5908","E5","908"
0.173846977181022,0.75,"E59081999",202,"acerru",1999,23.678896245,186,0.00287781304278312,"diffuse-porous","E5908","E5","908"
0.0625414587117881,0.25,"E59091999",168,"acerru",1999,17.65462408,190,0.000806020024700871,"diffuse-porous","E5909","E5","909"
0.0625414587117881,0.5,"E59091999",189,"acerru",1999,17.65462408,190,0.000806020024700871,"diffuse-porous","E5909","E5","909"
0.0625414587117881,0.75,"E59091999",211,"acerru",1999,17.65462408,190,0.000806020024700871,"diffuse-porous","E5909","E5","909"
0.0896826239675121,0.25,"E59101999",157,"acerru",1999,20.03983971,190,0.000771603495998363,"diffuse-porous","E5910","E5","910"
0.0896826239675121,0.5,"E59101999",189,"acerru",1999,20.03983971,190,0.000771603495998363,"diffuse-porous","E5910","E5","910"
0.0896826239675121,0.75,"E59101999",221,"acerru",1999,20.03983971,190,0.000771603495998363,"diffuse-porous","E5910","E5","910"
0.11497408888545,0.25,"F19331999",124,"acerru",1999,17.83794577,167,0.00074015218833523,"diffuse-porous","F1933","F1","933"
0.11497408888545,0.5,"F19331999",166,"acerru",1999,17.83794577,167,0.00074015218833523,"diffuse-porous","F1933","F1","933"
0.11497408888545,0.75,"F19331999",209,"acerru",1999,17.83794577,167,0.00074015218833523,"diffuse-porous","F1933","F1","933"
0.0657929101773025,0.25,"F19361999",162,"acerru",1999,11.627392735,197,0.000535885014000925,"diffuse-porous","F1936","F1","936"
0.0657929101773025,0.5,"F19361999",196,"acerru",1999,11.627392735,197,0.000535885014000925,"diffuse-porous","F1936","F1","936"
0.0657929101773025,0.75,"F19361999",229,"acerru",1999,11.627392735,197,0.000535885014000925,"diffuse-porous","F1936","F1","936"
0.306237801114953,0.25,"F19371999",133,"acerru",1999,29.394892825,168,0.00241182240514348,"diffuse-porous","F1937","F1","937"
0.306237801114953,0.5,"F19371999",167,"acerru",1999,29.394892825,168,0.00241182240514348,"diffuse-porous","F1937","F1","937"
0.306237801114953,0.75,"F19371999",202,"acerru",1999,29.394892825,168,0.00241182240514348,"diffuse-porous","F1937","F1","937"
0.273211059009508,0.25,"F19381999",161,"acerru",1999,25.735167005,179,0.00433250357183113,"diffuse-porous","F1938","F1","938"
0.273211059009508,0.5,"F19381999",178,"acerru",1999,25.735167005,179,0.00433250357183113,"diffuse-porous","F1938","F1","938"
0.273211059009508,0.75,"F19381999",195,"acerru",1999,25.735167005,179,0.00433250357183113,"diffuse-porous","F1938","F1","938"
0.136466402559126,0.25,"F19411999",150,"acerru",1999,25.021319725,185,0.00111801283852131,"diffuse-porous","F1941","F1","941"
0.136466402559126,0.5,"F19411999",184,"acerru",1999,25.021319725,185,0.00111801283852131,"diffuse-porous","F1941","F1","941"
0.136466402559126,0.75,"F19411999",217,"acerru",1999,25.021319725,185,0.00111801283852131,"diffuse-porous","F1941","F1","941"
0.0649526662104201,0.25,"F19431999",180,"acerru",1999,22.41985068,197,0.00105426027786137,"diffuse-porous","F1943","F1","943"
0.0649526662104201,0.5,"F19431999",196,"acerru",1999,22.41985068,197,0.00105426027786137,"diffuse-porous","F1943","F1","943"
0.0649526662104201,0.75,"F19431999",213,"acerru",1999,22.41985068,197,0.00105426027786137,"diffuse-porous","F1943","F1","943"
0.0573914531004931,0.25,"F19481999",91,"acerru",1999,19.06414414,144,0.000217846711564107,"diffuse-porous","F1948","F1","948"
0.0573914531004931,0.5,"F19481999",158,"acerru",1999,19.06414414,144,0.000217846711564107,"diffuse-porous","F1948","F1","948"
0.0573914531004931,0.75,"F19481999",231,"acerru",1999,19.06414414,144,0.000217846711564107,"diffuse-porous","F1948","F1","948"
0.0568529435999139,0.25,"F19581999",168,"acerru",1999,14.10151225,196,0.00057685420023823,"diffuse-porous","F1958","F1","958"
0.0568529435999139,0.5,"F19581999",195,"acerru",1999,14.10151225,196,0.00057685420023823,"diffuse-porous","F1958","F1","958"
0.0568529435999139,0.75,"F19581999",222,"acerru",1999,14.10151225,196,0.00057685420023823,"diffuse-porous","F1958","F1","958"
0.13279592321118,0.25,"F29771999",165,"acerru",1999,16.41588587,185,0.00187024702855965,"diffuse-porous","F2977","F2","977"
0.13279592321118,0.5,"F29771999",184,"acerru",1999,16.41588587,185,0.00187024702855965,"diffuse-porous","F2977","F2","977"
0.13279592321118,0.75,"F29771999",204,"acerru",1999,16.41588587,185,0.00187024702855965,"diffuse-porous","F2977","F2","977"
0.308631916675253,0.25,"F29821999",144,"acerru",1999,21.722586175,180,0.00239706408525109,"diffuse-porous","F2982","F2","982"
0.308631916675253,0.5,"F29821999",179,"acerru",1999,21.722586175,180,0.00239706408525109,"diffuse-porous","F2982","F2","982"
0.308631916675253,0.75,"F29821999",214,"acerru",1999,21.722586175,180,0.00239706408525109,"diffuse-porous","F2982","F2","982"
0.243783781799053,0.25,"F29841999",163,"acerru",1999,39.31257067,187,0.0028981182312009,"diffuse-porous","F2984","F2","984"
0.243783781799053,0.5,"F29841999",186,"acerru",1999,39.31257067,187,0.0028981182312009,"diffuse-porous","F2984","F2","984"
0.243783781799053,0.75,"F29841999",209,"acerru",1999,39.31257067,187,0.0028981182312009,"diffuse-porous","F2984","F2","984"
0.108738307221355,0.25,"F311999",139,"acerru",1999,15.22691274,164,0.00120893993089766,"diffuse-porous","F31","F3","1"
0.108738307221355,0.5,"F311999",163,"acerru",1999,15.22691274,164,0.00120893993089766,"diffuse-porous","F31","F3","1"
0.108738307221355,0.75,"F311999",188,"acerru",1999,15.22691274,164,0.00120893993089766,"diffuse-porous","F31","F3","1"
0.211073237233546,0.25,"F391999",162,"acerru",1999,25.202233335,184,0.00274691057075316,"diffuse-porous","F39","F3","9"
0.211073237233546,0.5,"F391999",183,"acerru",1999,25.202233335,184,0.00274691057075316,"diffuse-porous","F39","F3","9"
0.211073237233546,0.75,"F391999",204,"acerru",1999,25.202233335,184,0.00274691057075316,"diffuse-porous","F39","F3","9"
0.0354932922641016,0.25,"F4401999",176,"acerru",1999,14.6076471,199,0.000461683447525729,"diffuse-porous","F440","F4","40"
0.0354932922641016,0.5,"F4401999",198,"acerru",1999,14.6076471,199,0.000461683447525729,"diffuse-porous","F440","F4","40"
