"","tag","year","L","K","doy_ip","r","theta","a","b"
"255",172499,2011,1017.42633372667,1020.44288240079,187.70499855081,0.0326281122258222,2.5438049406726,1017.5,1020.43675101002
"256",172499,2012,1020.07292138855,1025.21513020155,183.792679341495,0.021685945961849,1.311104578694,1020.63974288849,1025.06848049315
"257",172499,2013,1024.97282273739,1028.82765721718,174.136733049757,0.0429238966309048,1.31815198935061,1025.15720794613,1028.81560400409
"258",172499,2014,1031.24174565196,1035.7647011436,173.115844818189,0.0277919822092918,1.72351883672828,1031.900024,1035.6888122946
"259",172499,2015,1032.66537232843,1040.27339342591,173.12215789577,0.0104158367752007,1.68506666002387,1035.857901,1039.28854242416
"260",172499,2016,1038.74000738849,1043.43521739116,222.290847137975,0.020859359013032,3.0404207410841,1039.5954900207,1043.14867699059
"261",172499,2017,1042.61193412778,1047.7719682479,253.108390929035,0.0171324797375344,3.11003037037427,1043.67302299106,1047.151725
"262",172499,2018,1046.88438111141,1051.18201799628,177.940730012835,0.0368428004365159,1.35711922143247,1047.0657348984,1051.08162769145
"263",172499,2019,1041.98400163603,1057.89297856266,101.313308778165,0.154647977868336,10.781399926391,1050.59047803203,1057.56288068624
"264",62224,2012,1029.39839851769,1033.34232517975,210.582726807865,0.0429220014669382,2.37386630955914,1029.498457,1033.33402738655
"265",62224,2013,1033.4908064638,1036.5548494644,195.740585825752,0.0446836650274808,1.57917601626265,1033.51571351223,1036.51412232056
"266",62224,2014,1040.4447794058,1043.76025441469,189.841763829171,0.0727775996832722,2.55381486289912,1040.56031431754,1043.759826321
"267",62224,2015,1043.71341627148,1047.96496053799,185.500011720099,0.0331552971486718,0.951299328433606,1044.04946074918,1047.8842725091
"268",62224,2016,1049.40430293836,1053.27727688907,211.208749921349,0.0248261107424199,1.57364778365713,1049.805043,1053.09879809843
"269",62224,2018,1054.92490202868,1058.78293700005,180.021432939595,0.0724954406416614,1.00583622434501,1055.02651075813,1058.71296498551
"270",62224,2019,1059.98932212201,1063.21081253486,189.20068651043,0.102545042700676,4.24389452361173,1060.13351484547,1063.21080936876
"271",110901,2011,507.820841788951,510.741091191559,176.245474592975,0.0737192082220847,2.53360522687264,508.000660379856,510.741087796883
"272",110901,2012,510.573897508768,514.219657294244,146.978838286043,0.0717318779889737,0.414402290135612,510.632537712115,514.219644168038
"273",110901,2013,514.568276188867,518.534846203912,180.869361490781,0.0870477417019357,2.36942057438767,514.621043114661,518.53480209741
"274",110901,2014,523.876696901155,528.615106614702,174.34973886789,0.0468835102486839,0.707048850893243,523.997633806397,528.486633756119
"275",110901,2015,527.265314028666,533.452496758251,172.917082325266,0.0489194396333228,2.82835844533036,527.5223541,533.449243454783
"276",110901,2016,533.168288098893,537.760844188585,184.151887830603,0.0680540441767472,2.34446842355268,533.196705604271,537.758995912964
"277",110901,2017,537.293446294416,541.714163778585,186.464092453077,0.0623113889953979,3.71568398175742,537.4249991,541.696656677507
"278",110901,2018,541.53925610106,545.749212357197,177.640145575133,0.0658831166830264,2.1692345368551,541.545905767082,545.748934675209
"279",110901,2019,545.51473260008,549.624688068964,174.21574617033,0.0701991414870203,2.42779018688506,545.532383329721,549.623890631585
"280",100960,2011,513.101275739932,521.784105336013,188.471007357966,0.0277437818751533,2.15873330660365,514.001790136381,521.7200632
"281",100960,2012,519.492217105979,531.800685354186,113.770372432707,0.0259704124041559,0.568088413251346,521.60779791815,531.658617617547
"282",100960,2013,530.847322032576,540.397687147517,178.909654600014,0.0346572687545062,2.22318473250481,531.698559415445,540.337760326885
"283",100960,2014,562.87895016747,570.722459087488,176.681167547532,0.0335594049049044,1.50306383365103,563.5,570.640117538773
"284",100960,2015,570.315752481858,578.610102012098,177.879931509419,0.0334242570031325,2.03043698262137,570.8846955,578.5315626
"285",100960,2016,580.209396188005,586.611733601751,182.000043643843,0.0589349869621416,2.24986127292232,580.304114341999,586.609137805465
"286",100960,2017,588.004761038196,592.969084218804,191.649532317873,0.0287599100229741,1.51628471242319,588.602022899878,592.8576382
"287",100960,2018,592.369501597341,598.76761101916,178.569865894324,0.0306895675970578,1.64479888573769,592.875892114669,598.703465750837
"288",100960,2019,597.250100701506,605.09012282415,257.917610808972,0.0270461356966851,18.8320995555347,598.6387937,604.989647892513
"289",70126,2011,788.981757763398,793.202591611543,183.395303760752,0.0342108098090876,2.97289886122978,789.4,793.155532200968
"290",70126,2012,792.373514137355,800.95859278083,192.058893249591,0.024965657674129,2.22075383818276,793.289784074207,800.839510850083
"291",70126,2013,800.106494943208,807.207362924898,177.2332833587,0.0340394536162963,2.33525565796891,800.77282655438,807.164123523871
"292",70126,2014,820.668807948643,826.646830511822,160.400176299086,0.0452522045326435,1.82883126300896,821,826.640936235552
"293",70126,2015,826.006554568384,832.936083091207,175.614434494464,0.0365865766487714,2.46218175921588,826.4319324,832.8697314
"294",70126,2016,832.443345674522,838.876243798647,195.597256442208,0.0327519131122782,4.33863335440276,833.360220671539,838.803096978871
"295",70126,2017,837.812930409904,845.287405193678,186.410965807674,0.0288186162760883,3.06832543674439,839.626119794767,845.235916940652
"296",70126,2018,844.770829300195,850.50869937674,162.25416222683,0.0434538226753773,2.2057172488685,845.1450645,850.504818407498
"297",70126,2019,849.877313657934,855.573387604425,161.317322909623,0.0533392744333649,3.85806508900065,850.4451717,855.572856795233
"298",200551,2011,559.902799862523,562.375997919453,168.992093096721,0.103907048222186,3.4406907104243,559.99990937153,562.292015970954
"299",200551,2012,561.827802483494,564.652564071184,167.509258129381,0.0710574547121026,3.10379197496769,561.908461655445,564.652134770433
"300",200551,2013,564.324814276502,566.832199875126,182.215872436859,0.0771620638665366,2.84091262543895,564.352366110847,566.815692575644
"301",200551,2014,575.97268047798,578.712859505513,174.136715263314,0.0688485718810213,1.09723964345077,575.996308397054,578.702632442301
"302",200551,2015,578.410549552854,581.346272466022,178.012823588536,0.082632522219103,4.32441320211836,578.467475828252,581.330169867822
"303",200551,2016,580.901101775205,583.814877243273,187.121509284679,0.0622970487591114,2.22868664842185,580.924583485415,583.812136356224
"304",200551,2017,583.235164129443,586.438320166598,190.274222078545,0.0502113703685923,3.97891762176175,583.427614474169,586.399734401158
"305",200551,2018,587.834495763817,592.177641537957,179.580130515172,0.0409231445526581,1.34376646059941,587.891972226836,592.101948882161
"306",200551,2019,591.225940937268,593.449568200337,184.865681243564,12.6607111332235,16.3703250798119,591.338925563404,593.317830286317
"307",202215,2011,534.793353644618,536.620386888657,158.648986518999,0.037516744666032,1.35049680106036,535,536.614524275213
"308",202215,2012,535.987589769117,538.99501434968,192.972300680645,0.0295864887988384,3.41606572255355,536.337322,538.981505655265
"309",202215,2013,538.884664837345,541.57730881148,155.082620795403,0.0584113376508907,0.933555696521559,538.970714576664,541.487683727842
"310",202215,2014,549.400844549452,552.431743292623,172.636604353539,0.0324090347362212,3.23627396138212,549.9000244,552.373743105789
"311",202215,2015,551.046039709658,554.436608218534,165.417790526627,0.0286380144153187,3.10878106626092,551.903734748866,554.417256081609
"312",202215,2016,547.702159051254,556.421166478838,169.815782913986,0.0191540344379819,12.53834048534,554.298874397395,556.348305502856
"313",202215,2017,550.457207493391,557.93836839105,168.918148281201,0.02424412021953,14.2845058079835,556.182954730372,557.924625431434
"314",202215,2018,557.631820712271,560.752077158185,180.072001751336,0.0366028670452597,2.32855428921928,557.7947777,560.704609409227
"315",202215,2019,560.082181381374,561.87513653078,176.057269124758,0.0560333500745791,5.81028026957564,560.225825603874,561.857683324931
"316",32126,2011,956.563202271775,961.592201098528,195.523443529278,0.030200336535022,2.01179000133385,956.606216984119,961.568055674718
"317",32126,2012,961.967678149334,970.34708372049,210.206564082151,0.0496827468588811,1.47019290237136,961.982553649199,970.334946325648
"318",32126,2013,969.959299160872,978.62960609862,196.025886929587,0.0495133880315467,0.831728592310963,970.075997105929,978.575091754219
"319",32126,2014,994.978599677806,1001.33695066682,200.914930453317,0.0559819908405207,1.07807332258572,995.00925393718,1001.31403641453
"320",32126,2015,1001.2956201188,1007.34010691151,193.983100993652,0.0517364572251102,1.69589079904091,1001.406164,1007.32928530997
"321",32126,2016,1007.68418393093,1018.6182753215,224.988722054955,0.0291738483827967,1.51890888837556,1008.06719068043,1018.12100788633
"322",32126,2017,1018.44413818429,1025.04608349321,206.22340750803,0.0371136372448893,2.39752267177526,1018.83307195582,1025.00289026443
"323",32126,2018,1024.84474644991,1032.24188790028,207.734336752451,0.0503747377702153,1.67355323030262,1024.96427792864,1032.21882048276
"324",32126,2019,1032.45259074229,1037.15734165405,195.182792675941,0.0648888963900353,2.05491623500189,1032.47367578197,1036.99106441201
"325",52190,2011,931.890145985695,940.418055567662,179.66940634552,0.0295139030929212,1.80396450365062,932.1,940.386245939021
"326",52190,2012,940.340726843193,944.506891955546,196.973021649813,0.0372451188772042,1.80530308086594,940.548562703021,944.492919648912
"327",52190,2013,944.06580437619,950.347087600604,178.999084573523,0.0414098590423563,2.24736776249058,944.491909205106,950.329982231233
"328",52190,2014,963.221086826698,978.463358125005,157.348230818481,0.0135114316199038,1.25106496301256,968.499689965208,976.875141539588
"329",52190,2015,976.290792171742,983.554308692856,162.622949797041,0.0452065002073922,1.44687461707691,976.7016674,983.546628988441
"330",52190,2016,982.093727685828,990.613685956029,192.221967110678,0.0254587376399589,3.07424770765993,983.916726372218,990.412881917684
"331",52190,2017,978.34880590425,998.234372945165,140.201429534605,0.0423242755084443,4.63288316646233,989.136064727659,998.232058296299
"332",52190,2018,999.917811558511,1004.21229308776,178.615556254275,34.3783223675509,4.88984711366888,1000.17921156224,1003.81322839505
"333",52190,2019,1004.30236969051,1009.5443958909,159.173816190804,0.0592350035434937,2.82455235671536,1004.6248454312,1009.54415128886
"334",100771,2011,876.355926298338,884.670967672283,178.326431713028,0.0311845393857229,2.06284331834925,876.5,884.651338908149
"335",100771,2012,883.616166664495,895.157266086636,182.718092993654,0.0261699669466084,2.23008988412528,884.971508126918,894.920020060643
"336",100771,2013,895.135049430436,903.295839060649,179.427589873676,0.0388174237749139,1.83274153323023,895.5081068,903.257798014709
"337",100771,2014,919.968860760065,931.585621340798,179.878242603023,0.0282198989085549,1.25650729525782,921.099792749691,930.781519633315
"338",100771,2015,928.728331166731,941.228623665833,166.83587129441,0.0331779176869275,1.98656968103846,930.0047269,941.166758297729
"339",100771,2016,940.21304216522,949.679024587932,192.1860971957,0.0264849565155604,2.04955355843981,941.551914531173,949.420424707737
"340",100771,2017,949.968873200756,956.008791408492,173.071402908944,0.0485102322984861,2.27182586989017,950.50148164197,955.956433916369
"341",100771,2018,956.089111228017,964.584403029314,177.80302358772,0.0316888521244842,1.63167575537975,956.5957612,964.510965900179
"342",100771,2019,960.743585738403,972.791912516953,162.256248110274,0.0200956267511318,1.83131240278708,964.568064935925,972.399037643641
"343",30233,2013,1024.23666287342,1033.26807430328,200.693312263073,0.0333423753456911,10.2136888624879,1030.40368892781,1033.23800231254
"344",30233,2014,1046.8599872653,1050.22630268447,165.857449216188,0.0516881352118107,0.488653294367941,1047.01481896948,1050.21960269778
"345",30233,2015,1049.48641183643,1054.58466273243,175.625314820337,0.0220089802666425,2.01581814830913,1050.5099117908,1054.44510769757
"346",30233,2016,1055.18223347962,1062.12094912276,213.667825407356,0.0363424657764229,1.5495112434286,1055.56292398131,1061.95256269019
"347",30233,2017,1063.80221538205,1067.80490330123,207.988728021846,0.0834452371145717,3.18930364259564,1063.80525029387,1067.72562152134
"348",30233,2018,1066.32598708228,1074.15708384436,192.815012945533,0.0214248399419531,1.21907460033862,1066.93332261697,1073.6872516068
"349",30233,2019,1071.90827406622,1077.61920378126,193.976507284746,0.0383093537652446,1.83661231514747,1071.99951291421,1077.5829313609
"350",192437,2011,408.641553409584,412.983295640371,169.30379904204,0.0738043561322805,2.01584109219003,408.999984290515,412.983291895502
"351",192437,2012,412.742061167692,418.146738366311,169.144501431685,0.0663079254336507,1.8186447324404,412.853787566813,418.145144556246
"352",192437,2013,418.021998434151,423.487988027483,180.661629091435,0.0603659757773034,1.16072990287907,418.126822817784,423.484886252135
"353",192437,2014,436.864733282241,437.058251443828,147.779158030773,0.0310098824547489,3.38801689609541,436.929137350077,437.043459586347
"354",192437,2015,437.725792703491,442.999464495796,193.584274274683,0.0514714354522342,1.70501328744061,437.762794570652,442.9717783
"355",192437,2016,442.977862734873,447.36895127916,212.489212123939,0.057538557871867,3.11729347160546,443.0483576,447.365089359006
"356",192437,2017,447.111052702373,449.810746839958,175.577253267297,0.0733880820051022,2.61692649379853,447.2392499,449.804699974678
"357",192437,2018,450.232332174613,450.644721826349,305.499609038378,0.0230860354230313,4.86573107968271,450.25630029857,450.515592599046
"358",192437,2019,450.538423273968,451.13424364113,174.209557335131,0.0592109705411633,1.74070243317378,450.544297401898,451.083728578301
"359",30234,2013,71.3147856825247,72.4700542033582,226.750093348262,0.038744291750054,3.02925901297172,71.5,72.4348732599836
"360",30234,2014,72.4482324639289,74.3683964015695,169.49572249223,0.0835708991752383,3.69586562065143,72.4866286214858,74.3683868725527
"361",30234,2015,74.4441191619233,76.5497545685737,212.761327574549,0.0500541283951555,8.50949071514539,74.5275682643583,76.5474309960806
"362",30234,2016,76.7901978418587,78.0176807932029,187.959259290308,0.115520440755239,2.2240504986316,76.7956056323046,78.0176805597223
"363",30234,2017,78.1040973084647,78.5576850346798,151.105788238404,0.0175117827423925,0.531500821521889,78.21127396,78.5173040188298
"364",30234,2018,78.3049880051492,79.8675175324327,110.392532419225,0.0153950532331863,0.511514873176397,78.6336149878622,79.7414799435114
"365",30234,2019,80.99720844641,81.6177491040212,172.588970123549,0.0977145301310237,3.82781200874349,81.025424949473,81.6177488649518
"366",70519,2011,534.353391526247,536.826802528763,197.485354010563,0.033025213137784,4.20470914689085,534.4,536.822860286241
"367",70519,2012,535.554944447026,539.12143921605,155.781959491875,0.0201118529009099,2.07614313809535,536.6022061,539.067081575197
"368",70519,2013,538.729596959417,540.741228158904,166.49725812857,0.05297086539907,1.45320782084259,538.804114954932,540.740171929806
"369",70519,2014,544.560938244324,546.604282649364,180.61344431889,0.0490124989499767,3.02310888443865,544.69562553785,546.589360206999
"370",70519,2015,545.840740973699,548.283098056916,119.597813404099,0.0254177931293844,0.834315447359619,546.3685733,548.257730036257
"371",70519,2016,547.702421837701,550.342935761906,204.317547362549,0.0328596741969501,6.18202703869182,548.097479224792,550.306332717645
"372",70519,2017,548.466082897942,552.038747740546,239.586967062721,0.0219368951652729,17.3342346589669,550.222116602817,552.002955
"373",70519,2018,551.143544691142,553.916053964079,118.400997656249,0.0230982207011657,0.629767568324855,551.7007751,553.792582745939
"374",70519,2019,553.107737023044,555.108731894857,171.132126288109,0.0361575951070456,2.46370092198433,553.312161,555.097621075575
"375",82422,2011,541.259442598134,542.800410647665,157.013711439167,0.169199409625268,5.1831426018434,541.300189659913,542.800410647665
"376",82422,2012,542.20090441254,544.087088860454,171.635196651074,0.0593875102719292,1.4786857790744,542.244886428278,544.0870060605
"377",82422,2013,543.714833965407,546.151845851617,175.983119211793,0.0910504130007601,1.98695445030731,543.730257502861,546.150742159687
"378",82422,2014,546.539437436478,548.791673083173,181.645254837235,0.139028759625466,5.03304093837941,546.552362178993,548.79112624542
"379",82422,2015,548.304176651676,550.126408839258,166.348099408391,0.10527326659669,2.19817441336683,548.318893155092,550.124342032696
"380",82422,2016,549.751341317256,551.949397957562,186.75614960468,0.0551288275245814,3.20983421807684,549.800294961881,551.946087923967
"381",82422,2017,551.72679640818,553.398210989303,175.312376034793,0.0529311098090404,1.67116551750853,551.8400541,553.361070551405
"382",82422,2018,553.813354750305,556.851823163408,160.280690302179,0.0836275085318031,5.53663421686032,553.889994429277,556.714920579473
"383",82422,2019,556.731615024918,557.73206139169,170.541568255215,0.076318996419122,4.16798274855791,556.752110384712,557.732055664693
"384",132077,2011,558.773613868651,565.524159519366,169.195772430424,0.034244652325084,1.88696751801733,558.9,565.479307917381
"385",132077,2012,563.762617546382,571.400121063152,112.565487580847,0.0213118989201415,0.622269148661516,565.43070100893,571.285287796048
"386",132077,2013,571.116386161731,577.063776952825,181.063918115321,0.0406392564928411,1.79809327463065,571.404905823636,577.039605889425
"387",132077,2014,591.508499303364,599.052539557965,171.093006809071,0.0298640856168351,1.61016935387415,592.4000244,598.9247069
"388",132077,2015,598.036130121501,605.154858834569,180.339317568898,0.0270158503814107,2.07601008252121,599.0577142,605.041656523076
"389",132077,2016,604.928393188635,610.997246964617,206.119486951025,0.0262035078113477,2.73348041240375,605.73188291882,610.871858015563
"390",132077,2017,612.460288076389,616.903308943216,179.434559874751,0.0500754708528647,1.75396390164729,612.6874414,616.900854428101
"391",132077,2018,615.985442461757,622.903398874556,182.66299939412,0.0298976864205253,2.34725125202391,616.6124944,622.699025318887
"392",132077,2019,622.19010994866,627.401071253631,169.45664990182,0.0503892525830841,2.7063862569616,622.508504823261,627.327176195756
"393",102258,2011,418.235168154684,419.44637271326,168.998330039765,0.106135982037597,6.90415778222483,418.236075917173,419.446372712375
"394",102258,2012,418.894254256056,420.352052036455,188.100201538101,0.0390764294414154,16.1241930722036,419.131247999441,420.345321113176
"395",102258,2013,420.069300623495,421.429363098017,193.366081169464,0.0665497441584385,35.9034713687505,420.121323149545,421.416998046701
"396",102258,2014,429.837618852752,431.390107687086,168.847687395723,0.0572839541755333,5.68999777202713,430.000189516635,431.388503373373
"397",102258,2015,430.241597018304,432.731208251032,142.574222864975,0.0302157667852731,3.48863692086888,431.187303261297,432.72610293258
"398",102258,2016,430.083533343465,433.946531802209,176.640954915626,0.0326696258473546,26.1737735319155,432.632785919852,433.944063385057
"399",102258,2017,427.542877224207,435.041758737147,148.348161918583,0.0215574417827888,16.771837914998,434.107664466996,435.028952882885
"400",102258,2018,434.751566685989,436.169960861706,146.21371238262,0.0709645240546222,1.95378390658052,434.825635570793,436.169955219252
"401",50650,2013,184.26715329457,184.398008852323,193.902429271619,13.2345774970941,3.12663805391209,184.26715329457,184.394267914766
"402",50650,2014,184.244848290876,185.010373231579,164.128926892646,0.102599787616867,1.43231246868679,184.249187847783,185.010372759834
"403",50650,2015,184.892701303235,185.748353057172,119.255216611344,0.136749391657607,0.0141270071061866,184.925997160544,NA
"404",50650,2016,182.394842228948,186.651363547993,209.503948868316,0.0316967316706503,104.867659155152,185.552044188535,186.6478018093
"405",50650,2017,186.417940991515,187.328708042459,131.343247620158,0.0443926150692149,0.302994828787636,186.506341591231,187.320430061364
"406",50650,2018,187.311505099126,188.431833696302,188.593583395449,0.0584704581675593,2.98856631095741,187.314234546859,188.395637180072
"407",50650,2019,188.522950202129,189.313782499611,117.263628719479,0.0929125886106743,0.0391124798837284,188.524354286458,189.312327499095
"408",72348,2011,915.778470437544,921.208390005015,174.840164162559,0.0296284159677495,2.02769114212056,915.9,921.193059044524
"409",72348,2012,921.41872595587,928.685664957216,197.934439523093,0.0203022149994984,0.975305305904751,921.959456327339,928.243830451478
"410",72348,2013,926.942967175469,930.308144378086,182.098077352114,0.039274772615087,1.87634951444352,927.0729169,930.292057640256
"411",72348,2014,945.91217121477,950.670600390717,170.201136199183,0.0272495998704757,1.88443892441285,946.621116753315,950.5945421
"412",72348,2015,949.945864584407,954.860029464948,185.739013130593,0.0283525601126708,3.44928502252391,950.7999153,954.813389073303
"413",72348,2016,954.454324681983,960.04456322764,203.000724084495,0.0225380689160272,3.7752008358379,955.892107117439,959.880043867201
"414",72348,2017,962.115677289566,964.879745744078,180.073610033,0.0784540572701544,2.40661446498034,962.138777010431,964.8554630401
"415",72348,2018,964.785774453042,970.734458225326,198.06350218431,0.0287222653820103,1.95172264158665,965.347280782953,970.382190974788
"416",72348,2019,960.061776087126,973.249127152581,144.821750180437,0.0362280744848945,20.3292918192041,969.484007017045,973.243092011416
"417",102261,2011,638.315654502822,641.892167326469,174.586784786047,0.0501947204351791,2.72404198722569,638.5,641.891960247227
"418",102261,2012,640.290962499998,646.248746369982,136.829770941266,0.0262895507646689,1.71584673741436,641.795025011686,646.175014379062
"419",102261,2013,645.856075507537,649.282935781705,166.421399425034,0.0418778053935744,1.62413488330277,646.072323611246,649.275732145825
"420",102261,2014,651.010226312146,656.096526601543,172.577960974696,0.0358008582436148,1.92876251496127,651.49988251672,656.069135745341
"421",102261,2015,655.276011088265,660.68973621315,178.021226329987,0.0339367899296147,2.92361291665686,655.875091519352,660.665779495124
"422",102261,2016,657.901291748703,665.216161156289,130.682272193759,0.0213550810342283,1.48899280122689,660.976362747365,665.070316230289
"423",102261,2017,659.039308398368,668.655418308703,187.410099949315,0.0215907340660696,12.2722214328503,665.659381246592,668.609905669716
"424",102261,2018,668.454654221055,672.110716148551,192.025225676664,0.0399352594784727,3.53138897431469,668.593392393117,672.067330600129
"425",102261,2019,671.907957681042,675.621482805099,163.179569922,0.0474020161165428,2.39675794167694,672.133844028029,675.620012250753
"426",102262,2011,515.122360335134,520.92399286078,154.731594111105,0.0142967448501348,0.434189259106248,516.1,520.097226982602
"427",102262,2012,519.540293655357,520.706466665172,169.433926005043,0.0477236837886565,2.22854560917332,519.5764805,520.704191839605
"428",102262,2013,520.66832042147,522.097739718976,162.899449908604,0.0978604469991409,2.30312737145384,520.67377172385,522.097738958592
"429",102262,2014,532.55884726495,534.438340153146,164.592609480008,0.0310330697004048,1.49894070393194,532.799825709325,534.419762524948
"430",102262,2015,533.255996436517,536.267227088661,187.618718201726,0.0212298066957259,4.48121101755353,534.269442613657,536.21375908859
"431",102262,2016,403.128056726352,538.119046259435,185.381650591549,0.0165295723082293,300.845623437131,536.212492285205,538.035889601493
"432",102262,2017,536.83887113406,540.370442065303,232.85299823071,0.0157039664988972,4.32313837001758,538.174917941774,540.009987481487
"433",102262,2018,539.663729892557,541.6212995422,162.710633057784,0.0458689526684848,1.72203497601597,539.777988974682,541.61369765321
"434",102262,2019,541.333756967408,542.91927215707,166.990143882957,0.0682482854345055,4.99041406003903,541.428673500841,542.886036919737
"435",30512,2012,827.967627219229,830.88754376008,189.711678961006,0.0486777762152044,8.12806091072049,828.1084552,830.887223863089
"436",30512,2013,831.078087080894,835.400269982393,179.46880476758,0.041631188580483,2.02086412437819,831.280095852821,835.387284105674
"437",30512,2014,844.962613229782,850.899348657263,170.92568862361,0.0371314453806045,2.25820209146385,845.5,850.877634473793
"438",30512,2015,850.266226592389,856.874060223286,181.00443235902,0.0339222589469724,2.00153858546117,850.682944894498,856.8070202
"439",30512,2016,856.359558238653,863.378929651829,196.111961902705,0.0273862457257407,3.00505457798392,857.498629023796,863.290031563797
"440",30512,2017,862.689145774209,870.876786287164,205.287581965742,0.0296234543186052,4.33996578308983,864.290515733048,870.7731204
"441",30512,2018,870.49147700857,876.089187220908,164.3768627775,0.033583212709478,1.49790169394819,870.9762379,876.036989684725
"442",30512,2019,875.884743140914,880.74983939903,184.554658590952,0.0445433570735372,4.22472438643965,876.1762699,880.673451798095
"443",60468,2013,67.2516843822264,67.5394480529411,226.686280587228,0.0465470244171695,5.65292663402911,67.3,67.5379275536476
"444",60468,2014,67.2702241059588,68.6736205928494,183.815793086192,0.0693265235700192,3.81893962141537,67.2949179862552,68.6735038816158
"445",60468,2015,68.7468121872355,70.6631873265559,183.270098807859,0.0571826944459076,1.88190866954086,68.7696514301735,70.6431633556934
"446",60468,2016,70.7199598103045,72.5890523210461,176.317120658612,0.0641292073675927,0.951602149285177,70.74648667,72.5887827574165
"447",60468,2017,72.4773909530616,73.9298773722422,174.160489065587,0.0764674211417868,2.05295587276603,72.51100692,73.9298672216862
"448",60468,2018,73.8387997882038,75.4816063576522,183.336795758132,0.0566296157978611,1.45097096065624,73.8552270946516,75.4790545363787
"449",60468,2019,74.0023321129214,74.4885342066455,173.053872304273,0.102828511405183,5.41044438646064,74.0062589289761,74.4862148272582
"450",50654,2013,716.870300902591,721.916217566123,202.308939087767,0.0810477202533398,3.56892521465904,717.205439283244,721.915779659632
"451",50654,2014,716.940825035522,721.210432736437,186.852753495803,0.0768532154752142,2.0948984719478,716.956104715569,721.201435607204
"452",50654,2015,720.994226589157,724.729432665078,178.448473463483,0.0785088544351276,2.33502640978763,721.044130584987,724.700654601749
"453",50654,2016,723.346757449239,728.822524716497,119.585266997032,0.0235046067692822,0.848808091517906,725.141554290264,728.699620221848
"454",50654,2017,728.534835631883,730.771794543271,211.822196940091,0.0493547122216629,4.86740336442456,728.6056312,730.769590613714
"455",50654,2018,730.728064619669,733.925448037353,193.790545385793,0.054345312046944,1.41679494141807,730.758431318182,733.921791864272
"456",50654,2019,733.895689675156,737.187484192885,197.120802684331,0.0634681954470978,2.8983332912703,733.920262106969,737.058156669063
"457",140751,2011,646.490958794904,652.079668063864,178.248515994362,0.034062958861883,2.77730779659885,646.6,652.073680713804
"458",140751,2012,651.12230924856,657.949570326557,177.365500502635,0.0302012520428882,2.96913393786019,651.933779066448,657.929346046321
"459",140751,2013,657.510887187431,662.461666869019,178.956862229215,0.0406678726102574,2.34543832613506,657.813093228251,662.447540151181
"460",140751,2014,676.867193684549,682.161879045086,172.741438518937,0.0407564206171226,1.30405519452829,677.099440440103,682.027854916715
"461",140751,2015,682.017006636113,688.711074000654,178.542275037193,0.0382920629284859,2.00926258028563,682.272028216042,688.6783652
"462",140751,2016,688.449664087381,694.982580671706,192.386800390819,0.0326215992955851,3.23197223957228,689.271532589236,694.891737868774
"463",140751,2017,694.437096159613,700.404101486343,190.962284461134,0.0342907815489201,2.8776219285113,695.3334956,700.379369960371
"464",140751,2018,700.644425146294,707.551453134815,174.321982654675,0.0403067539546987,1.96500287923276,700.986682581118,707.537806821857
"465",140751,2019,707.579887000537,713.376345486065,188.243318947469,0.0428290276823821,2.90271776792707,707.855157046364,713.351958049613
"466",102348,2011,839.644210430174,845.719262262892,172.682907353927,0.0318212437352932,2.13020269156926,839.8,845.677568264898
"467",102348,2012,842.860514889099,850.300048257844,163.68074145171,0.020549472539497,3.22085821074254,845.407681442055,850.230944268068
"468",102348,2013,849.9430208661,854.120381776522,162.686716349022,0.113046202575361,3.20297496908829,849.943951192857,853.979382018271
"469",102348,2014,861.540214825449,869.065939503061,186.14745697412,0.0186064236077063,1.14569003625446,862.699731814611,868.351214128541
"470",102348,2015,868.550360470738,870.434022743858,179.814819528044,0.0557456644854876,1.5747234795195,868.619696515867,870.432969307702
"471",102348,2016,866.792242753338,874.903264759294,140.874171871159,0.0205412308124495,2.27946914085938,870.649540264957,874.674120505802
"472",102348,2017,876.784832451965,879.580686941917,88.493054455736,0.0153070439301431,0.272470824820262,877.535857826986,879.305008560835
"473",102348,2018,879.451673356892,882.655808538747,163.913714317232,0.0381757118877188,1.62144436416346,879.735636533539,882.648895419857
"474",102348,2019,882.740707188937,887.721559326554,164.708036249459,28.952531095927,3.97206946804215,883.082346550419,887.721559326554
"475",72116,2011,455.991958811795,460.198970011735,179.66061143922,0.0638298252992963,2.44197660191052,456.200056649963,460.198935179496
"476",72116,2012,460.267963044528,462.609805348863,183.732398014828,0.0565250524184471,1.63939778119897,460.304773472669,462.6076730568
"477",72116,2013,463.098843028936,466.841421539232,175.193927132966,0.0848513472053218,1.17019216827508,463.164984346316,466.836795441509
"478",72116,2014,476.261421758722,480.588919015916,190.277730679835,0.0606687088271899,2.15230811109073,476.275263384297,480.529065343179
"479",72116,2015,480.229717687847,484.978708506745,179.974933975834,0.0765288410870366,1.61992667827613,480.292069303489,484.978518612072
"480",72116,2016,484.565559526215,489.72417476379,194.910613219496,0.062614341563752,2.87171164609091,484.59758385354,489.71821466713
"481",72116,2017,489.196203461938,493.897740478544,188.471704197081,0.062187123806315,2.9307964082904,489.3178322,493.870414753376
"482",72116,2018,493.486777504635,498.509180262189,179.756066736887,0.0596628963850038,1.26771194788224,493.531645633304,498.492044815747
"483",72116,2019,497.593385797083,502.243447571545,175.420201156062,0.0868890655565167,2.27733618711237,497.608159751113,502.243430526356
