tag,year,L,K,doy_ip,r,theta,a,b
202215,2013,538.8846648853385,541.5773088027634,155.08262084977042,0.058411339995891064,0.9335556579157482,538.9707146179929,541.4876837194428
202215,2014,549.4026518263628,552.4356269388869,172.6111990999112,0.032523847886229154,3.231329560023277,549.9000244,552.3786286337529
202215,2015,551.0213237063589,554.4445408945862,165.41482547411002,0.02834262640273077,3.1026673559704543,551.9009223211649,554.4241407162741
202215,2016,508.4011533531843,556.4899006516276,248.65218996619654,0.0159491427932554,232.96742509691478,554.2781430951392,556.3782300278057
202215,2017,549.7390474087388,557.9355628963913,218.53787266082873,0.022952234412204453,46.275555321896775,556.1767362534993,557.9179458214816
202215,2018,557.6169311381202,560.741116626504,180.16226843448698,0.03610288659839144,2.4096283594857595,557.7947776855904,560.6933067621718
202215,2019,560.1009467241613,561.8625151091868,175.34677782916134,0.059064151406407854,6.067574493343865,560.2240358348712,561.8534381060733
32126,2011,956.5632023219384,961.5922011309216,195.5234434209105,0.030200336734257767,2.011790021524714,956.6062170331634,961.568055708252
32126,2012,961.9676781396382,970.3470837194284,210.2065640705306,0.049682746500559746,1.4701929039810648,961.9825536402623,970.3349463240568
32126,2013,969.9592991796703,978.6296061287162,196.02588697820696,0.049513387848803186,0.8317285782361562,970.0759971377103,978.5750917821473
32126,2014,994.9785996726833,1001.3369504656748,200.91492975422253,0.05598199304514043,1.0780734213973615,995.0092539305724,1001.3140362220707
32126,2015,1001.2956195220144,1007.3401073538731,193.98310012132083,0.05173641700341418,1.6958905437538,1001.4061637204902,1007.3292857006627
32126,2016,1007.6841875335202,1018.6182527546785,224.98807433858195,0.02917365592404743,1.518874274129457,1008.0672010315817,1018.1209764391878
32126,2017,1018.4446767240811,1025.0461994274756,206.22497509386795,0.037118908198535125,2.397196061181229,1018.8333250337279,1025.0030258979468
32126,2018,1024.8447469381924,1032.2418877776624,207.73433962486118,0.05037474686826339,1.6735532759140495,1024.9642784018429,1032.218820381158
32126,2019,1032.4525911192766,1037.1573418861883,195.18279331940485,0.06488891716755707,2.0549158304641217,1032.4736761372976,1036.9910646477858
52190,2011,931.7885992190621,940.3870924693492,179.93190561128577,0.029652723658380422,1.903074339935299,932.1,940.3571566857922
52190,2012,940.3407268055175,944.5068919682819,196.97302174308638,0.03724511828949498,1.805303060332577,940.5485626710026,944.4929196601505
52190,2013,944.0681398458913,950.3456062627899,179.01434790431773,0.04152862105846156,2.2554817669533023,944.4919092305131,950.3288083588345
52190,2014,963.2210638106412,978.4633581510068,157.34820489450482,0.013511390213926553,1.2510703845286049,968.4996899423129,976.8751374248566
52190,2015,976.2907957241721,983.5543085470554,162.62295339908695,0.045206519004114584,1.4468735032954403,976.7016674118964,983.5466288600712
52190,2016,982.0930418593805,990.6138326470802,192.22846997228976,0.025455061570205068,3.074717193938579,983.9167019804455,990.4129615690819
52190,2017,978.0826235861475,998.2217469874925,144.6923824313482,0.043182491618496875,5.887471248098618,989.0977330153073,998.2198244559022
52190,2018,999.9178115817642,1004.2122935636387,178.61555804287846,34.378322368669664,4.889846736458393,1000.1792115854752,1003.8132288707454
52190,2019,1004.481732533954,1009.5312711196423,157.54806932125877,0.07006282221090473,2.851630835353844,1004.6251431567347,1009.5312304413006
100771,2011,876.3559128054735,884.6709905358623,178.3231049484545,0.031184114018511584,2.0625995079533386,876.5,884.6513599810718
100771,2012,883.6161695322362,895.1572660576905,182.71810969401787,0.026169966393508718,2.2300889410291402,884.9715096971071,894.9200200317616
100771,2013,895.1329326381697,903.2947328944816,179.41760445209746,0.03880426554291547,1.8345993598520107,895.5081067732722,903.2566791015952
100771,2014,920.1170008387253,931.5682699998017,182.13328997511005,0.028992874751282767,1.2992351540972031,921.0997927750143,930.7829805942234
100771,2015,928.189381924753,941.383148886184,169.26681814339915,0.029638848174176217,2.1098891270502573,930.004726883115,941.2753736207212
100771,2016,940.2130375367683,949.6790246051537,192.18612447523185,0.02648493925886703,2.0495575439684854,941.5519138527692,949.4204247254029
100771,2017,950.1213681090417,955.9537061318207,156.35321966894287,0.04999747194528932,0.9673411586720634,950.5843638739299,955.9084435952693
100771,2018,956.0891112083248,964.5844029865539,177.8030219379736,0.031688852348370725,1.631675694922812,956.5957611510969,964.510965860914
100771,2019,960.8628688314102,972.8561615285145,160.28257643153157,0.020033771140494094,1.694773750339916,964.5683359540476,972.3994381850042
30233,2013,1011.4622891244558,1033.3815197519605,203.65860062647158,0.02601876391648627,23.229154827794623,1030.4119084082342,1033.3087235933
30233,2014,1046.8599869304157,1050.2263028595369,165.85744732784366,0.051688104543299425,0.4886531251343218,1047.014818688996,1050.2196028426613
30233,2015,1049.4861357385469,1054.584760888048,175.62200024371137,0.022006301380530346,2.015639304746276,1050.509905305902,1054.4451460476273
30233,2016,1055.1822237901201,1062.120949398937,213.6678456164151,0.036342218680770255,1.5495068285947178,1055.562924375298,1061.9525596956753
30233,2017,1063.8022154588546,1067.8049032070012,207.9887264140278,0.0834452480145282,3.189304472840621,1063.805250368433,1067.725621429221
30233,2018,1065.5332957470634,1075.1118234081625,186.5323849756223,0.015377829132329691,1.019377799655062,1066.8878531606917,1073.917335167554
30233,2019,1071.9074441006342,1077.6195213290534,193.95239080772453,0.03826637931055712,1.8338216727980925,1071.9995133970128,1077.5830397724437
192437,2011,408.6415531963118,412.9832956217983,169.30379811033205,0.07380436349088079,2.0158414494171017,408.9999842542127,412.98329187693565
192437,2012,412.74312453074634,418.1465259589176,169.13823115189427,0.06633962905794433,1.8195735554118766,412.8547886789969,418.1449325147686
192437,2013,418.021998451065,423.48798801622837,180.66162903386714,0.06036597625718465,1.1607299490058178,418.12682283382577,423.48488624121126
70519,2011,534.3524548218472,536.8263447242488,197.10066109094328,0.03301590687314854,4.152114291841564,534.4,536.8223966111734
70519,2012,535.5550324573805,539.1214152668049,155.8008222328016,0.020109999654409023,2.076923725022408,536.6022061116282,539.0670436414074
70519,2013,538.7296174941255,540.7412341662655,166.49664212927547,0.052968280751073196,1.4533049848188457,538.8041437158791,540.7401776800648
70519,2014,544.560938265812,546.604282645983,180.61344438349488,0.049012499053515804,3.0231088528640093,544.695625557577,546.5893602036391
70519,2015,545.8327070425507,548.2795006824215,113.09215593314863,0.02523600907049419,0.7168345067295294,546.3696165617957,548.2535407717227
70519,2016,547.7024220200428,550.3429357613348,204.31754745225396,0.03285967736510151,6.182026741615276,548.0974792473459,550.3063327211507
70519,2017,548.5465530367627,552.0205644171804,205.73789904626162,0.022720364312995792,8.525338344067546,550.216198472715,551.9904429644628
70519,2018,551.1511136072249,553.9189183472863,116.56923386722535,0.023012016015877223,0.5964907757704018,551.7007750647837,553.7925242723683
70519,2019,553.0936212481016,555.1073860057734,170.81180395377342,0.03555528011226862,2.4441873205756472,553.3121610126202,555.0949709014858
82422,2011,541.259442597608,542.8004106464741,157.01371144367852,0.16919940962518465,5.183142611200124,541.3001896594922,542.8004106464741
82422,2012,542.2009044145004,544.0870888672109,171.63519663864224,0.059387509267640234,1.4786857938212392,542.2448864312569,544.0870060672443
82422,2013,543.7148339587054,546.1518458534003,175.98311903913714,0.0910504152416727,1.9869545632444043,543.7302574960673,546.1507421614696
82422,2014,546.5394374719652,548.7916730888454,181.64525514772632,0.13902875962599687,5.033040720297278,546.5523622144796,548.7911262510902
82422,2015,548.3041766584869,550.1264088430048,166.3480993566519,0.10527326860523323,2.1981746280186716,548.3188931618547,550.1243420364527
82422,2016,549.7513412722152,551.9493979527754,186.75614940528885,0.05512882754689459,3.2098344028624206,549.800294920922,551.9460879192185
82422,2017,551.726796359693,553.3982110109524,175.31237602992871,0.05293110545665412,1.6711655561718302,551.8400540954838,553.3610705728508
82422,2018,553.8133547670062,556.8518231264414,160.280689087337,0.08362713675272139,5.536635387562808,553.889994701332,556.7149205425831
132077,2011,558.7736134796976,565.5241597153845,169.19577461938826,0.03424464537012103,1.8869673182760736,558.9,565.479308101308
132077,2012,563.4678853120311,571.3417519936424,227.03720024537813,0.020963911101324614,7.7685960471715765,565.3799271919335,571.2355569273788
132077,2013,571.1140526972754,577.0636828647266,181.051164313187,0.040576031039511164,1.7980061197633108,571.4051669554772,577.0393292426627
132077,2014,591.5630518557841,599.0083718452607,171.85209570071254,0.03057925001509645,1.6410780030066652,592.4000244,598.9193139148903
132077,2015,598.0361301391847,605.1548588432727,180.33931434507946,0.027015850579487893,2.0760098559731923,599.0577141749926,605.0416565322404
132077,2016,604.9284408078306,610.9972499767928,206.1202156570074,0.026203692402579214,2.733476020435711,605.7318960313785,610.8718618753046
132077,2017,612.4279486515902,616.9018758683272,179.7487455873901,0.049367742540563794,1.8299670872571674,612.687441415505,616.8992221064201
132077,2018,615.9854453356597,622.9034041924101,182.66435151977316,0.029897877222520818,2.3473116444553552,616.6124943708973,622.6990311112127
132077,2019,622.1901718763675,627.4010688928794,169.45642684206666,0.05039047392038546,2.7062248749787075,622.5085048381076,627.3271740712383
72348,2011,915.7784675852739,921.2083986091695,174.8399814943838,0.0296279425017937,2.027640582881297,915.9,921.1930660571916
72348,2012,916.3108243294553,930.5494632968171,190.48478979076543,0.00881034699117813,1.5576641603619206,921.4403121840718,928.3641958015342
72348,2013,926.9437392752852,930.3098651755793,182.13913813907556,0.0394340862622058,1.8741896837558598,927.0729169227125,930.294033330307
72348,2014,945.9115343561051,950.6709094058804,170.18877308816326,0.027231937307419612,1.8844864302326154,946.6217693762293,950.5945420711739
72348,2015,949.91140494672,954.8635408819388,186.499464883942,0.027926425128226857,3.526167383119566,950.7999153393882,954.8141328625879
72348,2016,954.4543245684055,960.0445632257542,203.0007239340167,0.022538068361339342,3.7752009211398283,955.892107123136,959.8800438589053
72348,2017,962.1156772837662,964.8797457811901,180.07361012009858,0.07845405342283704,2.406614361113754,962.1387770101962,964.8554630772132
72348,2018,964.7868073937058,970.7349315540395,198.04592618744846,0.028725054894124337,1.9497672232747343,965.3472807752929,970.3826440850582
72348,2019,960.0871121463906,973.2502306009148,159.276480793474,0.03630620849510395,34.42434602688007,969.4850086204606,973.2442224247732
102261,2011,638.3258432631397,641.8939677278904,174.5765316998581,0.049600149503184685,2.6280034611728715,638.5,641.8937303081593
102261,2012,640.310136472169,646.2484453843296,139.7955188561928,0.026378918758191663,1.8445522469275462,641.7965105301633,646.1759715919561
102261,2013,645.8560755366613,649.2829357750077,166.4213994174533,0.041877806135697124,1.624134900549607,646.0723236319852,649.2757321400046
102261,2014,651.0151091112905,656.0967017849052,172.63446398739183,0.03587540249253446,1.929606742110797,651.4998825460912,656.0695507117948
102261,2015,655.27601140515,660.6897361593612,178.0212266565935,0.03393679397518215,2.923612836901203,655.8750915742792,660.6657794544099
102261,2016,658.0635811825852,665.2470091568292,223.11600200641413,0.021051890231637074,9.8415508866344,661.0011412559234,665.0706860266224
102261,2017,661.1792608672188,668.6745999421888,158.43543050083485,0.022735962441565283,4.717314372784099,665.6748028688064,668.6335530303287
102261,2018,668.4564115658391,672.1103268834765,192.05173025335336,0.04013323560167083,3.5434721989946647,668.5945381823091,672.0671672141344
102261,2019,671.9079579307239,675.621482474693,163.1795693919062,0.04740201451868072,2.396758314462174,672.1338443065756,675.6200119204981
102262,2011,515.1226424607914,520.9244383378012,151.4219210945451,0.014342874952761868,0.41466024022459913,516.1,520.097563884789
30512,2012,827.967627398983,830.8875437533446,189.71167890847073,0.04867777757459322,8.128060983962277,828.1084551991989,830.8872238564401
30512,2013,831.0781130371217,835.4002643645498,179.46838997960916,0.041630871845424675,2.020833377764898,831.2801248434904,835.3872781068068
30512,2014,844.962611433953,850.8993497877932,170.9256506877964,0.03713138004644948,2.258199206256846,845.5,850.877635414008
30512,2015,850.2672390317482,856.8746231254358,181.16155839669807,0.03392609501099033,2.0108893658886764,850.6835179218547,856.8070201622629
30512,2016,856.3595538631321,863.3789296983839,196.11196580088497,0.02738620463725925,3.0050545465784455,857.4986291792006,863.2900311152973
30512,2017,862.6910007668084,870.8779328471135,205.3593626521137,0.02961736357106982,4.343439436757887,864.2912878037471,870.7731204146918
30512,2018,870.4923706917915,876.0868445780455,164.38650964750187,0.03358106031284358,1.5035531669861373,870.9762378619579,876.0347456025362
30512,2019,875.8847431288161,880.7498394542815,184.5546590672468,0.04454335368179556,4.224724010205872,876.1762698570637,880.6734518505284
50654,2013,716.8703008810046,721.9162175775314,202.30893965952873,0.08104771824688418,3.5689251247274565,717.2054392717937,721.9157796709181
50654,2014,716.9408249888501,721.2104327560091,186.85275350023275,0.07685321272996395,2.0948984162263082,716.9561046703149,721.2014356266233
50654,2015,720.9942265400787,724.7294326240749,178.4484732435134,0.07850885356080378,2.335026491770127,721.044130536482,724.7006545607308
50654,2016,723.3469255546488,728.8225247422145,119.58718441515262,0.023505179307793944,0.8488077616292697,725.1415961691823,728.699626429742
50654,2017,728.5348356779334,730.7717945611355,211.82219694361214,0.049354715141147205,4.867403506806099,728.6056312419097,730.7695906323652
50654,2018,730.7278130465718,733.9252308745921,193.78168802981997,0.05433156694432245,1.4159931382442736,730.7591081068955,733.9215684131225
50654,2019,733.8956896496337,737.1874841946784,197.12080269102862,0.06346819459432429,2.8983332550293732,733.9202620821097,737.058156670739
140751,2011,646.5243820060067,652.0866581542548,178.20311397536312,0.03409089998273042,2.7253755503766133,646.6,652.0806239050066
140751,2012,651.1170810751834,657.9477889737814,177.30742832435465,0.030157807229268023,2.963752129396311,651.9321023013284,657.9274154531137
140751,2013,657.5108242735915,662.4616858162068,178.9570662048945,0.040665369851728334,2.3453343423640174,657.8130691887233,662.4475537845474
140751,2014,676.8671893278231,682.1618910577561,172.7416652275212,0.040755420289844024,1.3040214571584905,677.0994456931895,682.0278630983056
140751,2015,682.0054580074141,688.7063314383481,178.57494684035558,0.03835169580125863,2.0230315644289685,682.260606670095,688.6783652247748
140751,2016,688.2941447077749,695.0363353344691,196.30530760747303,0.030882888282875595,3.5454601418898912,689.2495744346178,694.921895352847
140751,2017,694.4232344352396,700.4054976916863,190.86161366669197,0.03417217207421126,2.8701007093264113,695.3334956313159,700.3803427546144
140751,2018,700.6432496302841,707.5517474612735,174.32894010436013,0.040295286925763264,1.965749146800535,700.9866826124685,707.5380780766751
140751,2019,707.5798856597528,713.3763456114298,188.24331957824106,0.04282900582672892,2.9027176859587676,707.8551570888192,713.3519581427855
102348,2011,839.6438556470928,845.7197450965454,172.6569233095534,0.03186986061590978,2.1279214648069695,839.8,845.6781351906299
102348,2012,842.8108956199408,850.300022864601,163.12963718177548,0.020471922553809547,3.2170863691379346,845.4037634227495,850.2302443858462
102348,2013,849.9430208914647,854.1203817938865,162.6867166976273,0.11304620257527626,3.2029748933738755,849.9439512181615,853.979382035363
102348,2014,861.5363127863895,869.0554862165185,186.1508406262429,0.018628506158346485,1.1524423159643573,862.6999155608629,868.3467468021421
102348,2015,868.5503604260001,870.43402273682,179.81481944234446,0.05574565841835061,1.5747234904216472,868.6196964800694,870.4329692998487
102348,2016,866.8480843291093,874.8834016991557,145.5752665871359,0.020802433720292265,2.5169714997336006,870.6485397869579,874.6641680737138
102348,2017,876.7890464770267,879.579163746497,101.17895329162621,0.01539689594298337,0.32806563374196285,877.5342144351903,879.3067620643021
102348,2018,879.4517414657319,882.6557729299086,163.91394746068806,0.03817598945783464,1.6210767366733383,879.7356365090579,882.648858692662
102348,2019,882.740707176988,887.7215593006788,164.70803610064453,28.952531096468107,3.972069479807918,883.0823465384657,887.7215593006788
72116,2011,455.90907707533705,460.24006775492074,179.4308443558881,0.05240249117646984,2.0236697390608795,456.19937135690833,460.2397717193067
72116,2012,460.2678275746832,462.6025408379581,183.33875346506994,0.05691935344205752,1.6193101888405632,460.30342919030164,462.6004304364793
72116,2013,463.09884300103414,466.8414216729307,175.19392709829162,0.08485128393518673,1.1701921888432851,463.1649843254581,466.83679557459755
72116,2014,476.26142175849884,480.58891900117595,190.27773065613218,0.06066870861352219,2.1523081337235754,476.2752633845079,480.52906532866206
72116,2015,480.2297176666089,484.9787085268043,179.97493398687752,0.07652884043913027,1.6199266564149766,480.2920692825103,484.97851863211093
72116,2016,484.56555955715476,489.72417473479237,194.91061289071945,0.06261434364360469,2.871711726621337,484.5975838791742,489.7182146384495
72116,2017,489.19620346248263,493.89774048517677,188.47170431186032,0.06218712309248607,2.930796398168188,489.3178322201229,493.8704147599363
72116,2018,493.4867774593524,498.50918025361,179.7560667640923,0.059662895477622206,1.2677119977660558,493.5316455897137,498.49204480707914
72116,2019,497.5933858027417,502.2434475671755,175.42020111020207,0.08688906426610497,2.2773361903302,497.60815975693095,502.2434305219834
172255,2011,622.6268271158499,625.936740761788,189.82435785278403,0.04109148356945276,1.6711190857184492,622.8,625.9194895100203
172255,2012,625.1408663994141,629.0735558841335,182.82227077346266,0.024680556127830836,3.0630306557557923,625.8341484592081,629.0406590531356
172255,2013,629.2174051881962,631.7888788487181,181.95324024438543,0.04384672263110678,1.1905311407481975,629.31068105329,631.7777466755437
172255,2014,645.0285000306353,648.4543019378925,187.0446353596602,0.03403728416628206,2.0425136919043516,645.2392149204044,648.4187925752753
172255,2015,647.8251852641159,651.5931300227212,181.14841558607063,0.02937675188071496,2.150196336590803,648.2742500474096,651.5489096129988
172255,2016,651.1124571601845,655.6976068367671,203.16227319572337,0.025253619769367165,2.475818679538024,651.7772795151116,655.5058927464725
172255,2017,654.2961741851204,658.8721512004349,155.35107456863383,0.024838706108365537,1.83404899737104,655.9495938870015,658.8297190731162
172255,2018,658.6861757286545,663.5615490627986,190.18493255027988,0.0376180147146494,1.441257479917859,658.8197113645122,663.515592222396
172255,2019,663.4214318459589,667.2678886741082,191.82014340796565,0.044879030661285416,4.572046969602812,663.5743752611648,667.0441658159389
192542,2011,303.92350792195157,305.9004540752703,160.16528509807927,0.14583535788365998,1.8408829455786413,303.9615259565347,305.84246052576856
192542,2012,305.4530792839778,308.65409083831304,180.67096664000803,0.055462681642261216,3.186791513384261,305.5611087352948,308.65059984504035
192542,2013,308.27888880852447,310.7209332822017,172.27146044394198,0.12161398713508902,4.1054211085975965,308.2858947866882,310.7209331985227
192542,2014,316.2872159120729,319.10754728245763,174.52971011885717,0.07822440673259348,2.235688945724437,316.4078362689334,319.1055263855204
192542,2015,318.94509302323826,321.3361676971825,166.3960555733104,0.09949630837040964,2.990302518126823,318.97272782818243,321.2985153363541
192542,2016,320.91689163571743,322.53729592632453,165.01348890897162,0.04641171714253003,2.157282199537544,321.05318348902387,322.5344329262653
192542,2017,322.1598686218176,323.9556958790255,161.469674346151,0.15705607931981377,12.714842236533016,322.1650000915066,323.86026231926627
30333,2013,221.67140618756068,224.0797544043989,230.42485492564526,0.04867522406163742,6.14086882234079,222,224.05382802751075
30333,2014,224.16070404718153,227.727727953508,147.2692880813902,0.05139934175127149,0.19567535268993955,224.2345946571051,227.72063899913317
30333,2015,227.68815391029085,230.75188850384967,183.86439467647241,0.038837809095503294,1.1901235344795913,227.8119577849456,230.7296335867792
30333,2016,230.75333923258643,233.6449228130731,192.70557228356648,0.06843658481572895,2.4166529864191957,230.8084161266441,233.63795863976702
30333,2017,233.90085445580186,235.5489998186587,183.5377762030908,0.07397002556991969,1.4588999668066251,233.93080835043787,235.54631525741942
30333,2018,235.47410291373973,239.88983339058046,207.98557482816105,0.043313863503558286,3.2424070891464036,235.58323345475284,239.81895575956787
30333,2019,240.04463111893705,244.92990640226225,217.54535419363086,0.06115560733954535,12.679381690126542,240.15853568355323,244.79701969001164
72337,2011,877.4513319415312,882.1072858786849,186.48734389282967,0.02347031675613461,2.3465305190353396,877.7,882.063932453981
72337,2012,877.556717745028,890.6140545120443,239.17659258240423,0.011952436946122826,4.216764185723068,882.4152794323594,889.5630264040773
72337,2013,889.474529352746,893.6009167218651,191.51593843411382,0.038769813814231786,1.6926931355246397,889.6529245565953,893.4498008597741
72337,2014,903.7564867084811,911.2045464100781,151.2639237778813,0.022087550801597078,1.7550498597576916,905.8407063761483,910.9937978092788
72337,2015,910.8388741988779,917.0669379096361,178.75082032064776,0.027913092304028206,1.761677348825933,911.564777596735,916.9672052462771
72337,2016,915.7339621943422,922.3448521168298,194.51991544477323,0.02357383117238919,4.345640627686274,917.7416830265395,922.2562397340417
72337,2017,921.4328005981899,928.4558798650023,179.48689538541385,0.023079744027153477,2.3423633530465136,923.6120294816398,928.3353806613325
72337,2018,927.551630650288,932.3041157256489,160.90073186876265,0.03649865203617014,3.2777649116592174,928.1674683843221,932.2982851603234
72337,2019,932.2441461878765,936.4161844903895,150.16417575772374,0.06974407785629748,2.9928779010482325,932.3912547703324,936.4156938425025
12025,2011,797.425325753147,802.6534333721663,176.15067210908921,0.03309872235458214,3.266649690735916,798.1058999961382,802.6481953423089
12025,2012,801.5028964435891,807.7073744904897,178.2721052493702,0.021120381264198417,1.5768684032523712,802.4406271928138,807.4690645484379
12025,2013,807.4734142081537,813.25465386053,190.2729015198046,0.04561879631756966,1.7327593430191326,807.532562642597,813.0616923826828
12025,2014,826.5493350007725,840.7930993076382,199.41401207834053,0.014889311724908053,3.8906965843407484,832.5,840.0188163222138
12025,2015,839.9030471194822,846.6690715669813,180.50649590472796,0.042338867203139584,1.679327887909671,840.1057908428027,846.6492832134088
12025,2016,845.0381474257033,853.5199947360296,180.75940421850535,0.027664306523174326,3.0543847263828314,847.0006284730625,853.3993121505703
12025,2017,851.559029573716,861.841921511912,191.38307928321944,0.022052335612201695,2.28448312082873,854.2990212908771,861.557827811351
12025,2018,859.6082564450992,871.6286966059087,166.82359861070296,0.014418855205618374,0.6745992393095848,861.7839296731512,869.7713924944801
12025,2019,868.4057502531288,875.0640384793353,166.51258711536445,0.04254039522973437,2.4019139087361436,869.0486527696605,875.0036351136041
122343,2011,603.6096890810288,607.2312314621138,162.13204203395654,0.048837764761592024,1.4652294505415744,603.8,607.2291529978116
122343,2012,606.4998259600754,610.6740538558447,166.26464784952736,0.0359421412633155,2.61437194863952,606.8736004633387,610.6502054199608
122343,2013,610.1736171335165,614.16629274752,179.43785042899052,0.047938479507042754,2.591264847776194,610.3725032966552,614.1619714972516
122343,2014,623.6161274997819,628.2661880644582,169.2882967478066,0.040892608628297196,1.978428757680261,623.9005844175481,628.2041086364658
122343,2015,627.0697874175155,631.4518306802374,174.48708962221957,0.02780621620731451,2.621750439922818,627.9105847764564,631.4091069629303
122343,2016,630.3371660890562,634.5940780316331,188.63151922823207,0.031597627142347574,4.7566260718561395,631.2014921678093,634.5542334389899
122343,2017,634.2643633312748,637.1135827290407,191.6094971798527,0.03138310561276855,3.7531257404061913,634.8739257445877,637.0992771259341
122343,2018,636.7146746320733,640.5259071534238,176.78500263722802,0.04531362059085857,2.9855241515952153,636.8810124369621,640.508592707452
122343,2019,639.9563087430477,642.346824974107,170.60010083939486,0.06547527533749696,12.9390713689665,640.079398364141,642.3024772767739
72124,2011,711.8005828445531,718.1384893715582,167.41113112687768,0.039159330033030314,2.388121717302176,712,718.1363240768401
72124,2012,716.3421574563372,727.0168967757672,172.90888578911986,0.02298918723840081,2.4209447068965173,718.5107894402381,726.9011833438108
72124,2013,727.1149653814599,736.863965249694,170.19509202270143,0.054679539736037036,2.581312329667359,727.2750142983143,736.8212775868694
72124,2014,746.2304382231047,755.8318978417038,166.88147059516604,0.03456665514442066,1.855800047998566,747.2000122,755.7802474252068
72124,2015,755.6819238796618,763.7219534325968,179.51713374199434,0.039053627356362544,2.1132293950239953,756.0844677575582,763.519243050789
72124,2016,761.8261076794688,771.3866480552233,187.12218697034703,0.027724579534867518,3.8936397630323643,764.144128631899,771.2833443778078
72124,2017,766.5447409971475,777.2353397373718,130.58668595891322,0.027050381880192608,2.0883484209088445,772.2305863547213,777.2032627209475
72124,2018,776.101527699782,785.2066732004887,181.2247680123723,0.02574653864653493,1.725128660668701,777.1607417756584,785.0281913715979
72124,2019,785.4857235863024,790.8774174101607,184.7642953004668,0.04337615987220106,3.386949139570421,785.7814199475619,790.8704645647891
50364,2011,637.8291272282352,643.306246889418,182.90042692666105,0.03319193226237207,2.514786545089751,637.9,643.2611129690273
50364,2012,642.518201507143,647.2856225297454,194.59114452431146,0.027814041133909437,2.679887143611557,642.9541167303476,647.2344449368102
50364,2013,646.7466595209642,651.5536898076333,190.34078918009993,0.03928477953654242,2.1527646353465095,647.0060454703448,651.5260623391983
50364,2014,661.6312931355652,666.214554252158,173.04154141260426,0.03966341749985139,1.4985078639912666,661.9006519228791,666.1947527047108
50364,2015,665.6120593609875,668.7454180964344,164.85132141501904,0.04475920877672303,3.1697439460489596,665.7924617848231,668.7436357373635
50364,2016,668.4706166367307,672.4433357456285,200.04539181356168,0.03620050551401025,3.481954913859955,668.766757679887,672.3948155844721
50364,2017,670.7366322525199,675.7503948084587,202.62261632514938,0.025777764909939188,5.485939134670699,672.3594207365442,675.6051413962394
50364,2018,674.9685657045011,679.0483161533884,174.37641360537458,0.04891603847079579,3.9961683623506334,675.1897674066627,679.0470994364659
50364,2019,678.2236571607681,681.1986810753173,165.926733755048,0.07667046205839555,4.145582883958321,678.305571437261,681.1870923956369
100905,2011,639.9710055979405,643.8661545046166,165.88926825040306,0.11558780496654619,1.4531724256719536,640.0488059040894,643.8661545028939
100905,2012,643.4308870424077,647.7061012828369,156.05782630933243,0.09241149529321621,0.7624611237190071,643.4530393661903,647.7061008780336
100905,2013,647.0833413106037,651.6416073833213,180.10745711898284,0.09598224330938007,3.0712149656036902,647.0886112715884,651.6363950480134
100905,2014,659.2120800309768,663.0976568333872,172.452028423467,0.08956732059035474,1.2627088365280312,659.2225012497665,663.0961421012523
100905,2015,662.4683300888878,666.8426798289113,179.19950338843051,0.08800065875348835,3.628096177982007,662.5144615765417,666.7880703386412
100905,2016,666.023929254952,670.4546395403224,181.157166068112,0.07184429105398599,2.197755460017036,666.0468570895521,670.4535079292173
100905,2017,669.3380117515696,673.4929667516309,180.2858990755069,0.04403580109761724,2.250417849581713,669.6925494205204,673.4888643745735
100905,2018,673.3002016757767,677.488340661195,181.7333048594319,0.08483129378527159,2.366425129291245,673.3372911338269,677.4883125634982
100905,2019,677.3622947617738,680.4085298465703,169.38965686675596,0.201205511505771,3.7252410697134097,677.3622951538414,680.4085298465699
60562,2013,123.39916422322287,126.65869119156933,213.7976985662333,0.05295433154844567,5.088954392179328,124,126.65270334200446
60562,2014,126.56859145272283,131.92707503936558,203.14440068283457,0.05310410344383867,2.4926090287000124,126.72020506084442,131.91455491458467
60562,2015,132.01779041122956,136.92404654969732,180.66826804348537,0.058401024815291205,1.6392204089427875,132.06457085057454,136.8949652416656
60562,2016,138.4869665939276,143.54645126106738,197.5337131646326,0.03973646719278414,1.2660371625343545,138.60535764962464,143.50559289353504
60562,2017,143.52284013564466,148.62083238392404,210.1934672406821,0.05252734225649203,3.481440594060297,143.6802711863282,148.61625827036113
60562,2018,148.6683870382655,150.96547797730983,175.4682909573751,0.11278958592622361,6.527946319377722,148.66850150237903,150.9554071251256
82360,2011,583.2245911644304,587.8551608063381,180.61971622484387,0.06256957292473503,3.0694594306843985,583.4998455672396,587.8551207134933
82360,2012,587.3257340243761,590.8912695259314,166.07416588587756,0.0661000906910455,2.411277013935433,587.3971817353369,590.8906609701976
82360,2013,590.5917895128487,594.6670459097273,180.79850689005517,0.08427650094134413,2.473417892619384,590.620569202896,594.6630090120536
82360,2014,604.6216001968853,609.0113941687025,175.47659567573186,0.08138489183193634,1.4346428673555909,604.7897366077766,608.9756553884229
82360,2015,608.7934073686719,613.6323446025779,179.1000852338553,0.06986294166958762,2.321332178270876,608.9020587123351,613.6320503606576
82360,2016,613.590917511971,617.7830457479961,187.09349922144787,0.073738402953523,2.3288910266292877,613.6035968801294,617.7816862389435
82360,2017,617.1530304648388,621.4165371862337,182.32994570470447,0.046017553596334033,1.5245436695011405,617.3554647346323,621.2397580452704
