"deltaAICc","WindowOpen","WindowClose","ModelBeta","Std.Error","ModelBetaQ","ModelBetaC","ModelInt","Function","Furthest","Closest","Statistics","Type","K","ModWeight","sample.size","Reference.day","Reference.month","Randomised"
-7.88231386361986,10,4,-1.79901059052433,0.570198715209092,NA,NA,227.418529574492,"lin",26,0,"mean","absolute",0,2.15566014838116e-06,10,"05","07","no"
-7.83028866306176,16,1,-2.63284486170903,0.836703101059029,NA,NA,242.424483006862,"lin",26,0,"mean","absolute",0,2.10030885919453e-06,10,"05","07","no"
-7.78262676213308,26,13,1.32746845230673,0.422894927348885,NA,NA,172.491297307168,"lin",26,0,"mean","absolute",0,2.05084819094128e-06,10,"05","07","no"
-7.7416782912378,25,9,1.68354865738725,0.53746549016235,NA,NA,164.450568045392,"lin",26,0,"mean","absolute",0,2.00928557549074e-06,10,"05","07","no"
-7.68447441611715,16,4,-2.2213548518353,0.711262286763363,NA,NA,230.115529653398,"lin",26,0,"mean","absolute",0,1.95263020390949e-06,10,"05","07","no"
-7.68256314576593,13,2,-2.5224820289884,0.807761314286757,NA,NA,243.677211508464,"lin",26,0,"mean","absolute",0,1.95076509312634e-06,10,"05","07","no"
-7.64664025303773,14,1,-3.26475404615364,1.04741216373276,NA,NA,260.076685359992,"lin",26,0,"mean","absolute",0,1.91603932661211e-06,10,"05","07","no"
-7.63153242444787,11,1,-2.44857143053267,0.78618071643732,NA,NA,245.165663243652,"lin",26,0,"mean","absolute",0,1.90162025852001e-06,10,"05","07","no"
-7.4402087497474,23,11,1.37956437791299,0.447440308647103,NA,NA,168.572397244473,"lin",26,0,"mean","absolute",0,1.72813786997539e-06,10,"05","07","no"
-7.40709885781325,9,7,-1.08230289698718,0.351649066110718,NA,NA,209.237086566416,"lin",26,0,"mean","absolute",0,1.69976415162163e-06,10,"05","07","no"
-7.40084547557581,19,12,1.4189064447044,0.461168533869028,NA,NA,165.737735489562,"lin",26,0,"mean","absolute",0,1.694457814107e-06,10,"05","07","no"
-7.38802600051076,26,12,1.43465402798544,0.466606911897408,NA,NA,170.441380565526,"lin",26,0,"mean","absolute",0,1.68363151818258e-06,10,"05","07","no"
-7.30934661526589,23,10,1.46307505018951,0.477869070459813,NA,NA,166.804045766078,"lin",26,0,"mean","absolute",0,1.61868385818717e-06,10,"05","07","no"
-7.26257006552351,24,21,1.16799404441466,0.382457494389815,NA,NA,177.920573628951,"lin",26,0,"mean","absolute",0,1.58126492305228e-06,10,"05","07","no"
-7.20410385645209,1,1,-1.53372598063248,0.503817514286595,NA,NA,229.229412582015,"lin",26,0,"mean","absolute",0,1.53570875853267e-06,10,"05","07","no"
-7.14639236428684,6,1,-3.53125168289068,1.16366453755769,NA,NA,281.247421096933,"lin",26,0,"mean","absolute",0,1.4920279880231e-06,10,"05","07","no"
-7.13281123280103,24,9,1.61149461280885,0.531437857282461,NA,NA,164.71637488929,"lin",26,0,"mean","absolute",0,1.48193059618244e-06,10,"05","07","no"
-7.11451848744218,10,7,-1.40594338503251,0.464118948464354,NA,NA,215.414740728056,"lin",26,0,"mean","absolute",0,1.46843810440448e-06,10,"05","07","no"
-7.09971535453042,12,7,-1.67108889467016,0.552097740599469,NA,NA,220.418015368146,"lin",26,0,"mean","absolute",0,1.45760948599325e-06,10,"05","07","no"
-7.06270401142774,22,11,1.42496467103553,0.47174844754303,NA,NA,167.220544315026,"lin",26,0,"mean","absolute",0,1.43088349748847e-06,10,"05","07","no"
-7.00744966651928,12,2,-2.34750048860614,0.779556188567788,NA,NA,240.886084620324,"lin",26,0,"mean","absolute",0,1.39189330664633e-06,10,"05","07","no"
-6.97389766779906,20,11,1.45575686306893,0.484334496858514,NA,NA,165.189454988492,"lin",26,0,"mean","absolute",0,1.36873767789411e-06,10,"05","07","no"
-6.85466037347942,21,11,1.45872556351087,0.4885966469194,NA,NA,166.056038279379,"lin",26,0,"mean","absolute",0,1.28952026928275e-06,10,"05","07","no"
-6.81549261390137,19,13,1.06511717910682,0.357554349411285,NA,NA,171.584550870795,"lin",26,0,"mean","absolute",0,1.26451213674648e-06,10,"05","07","no"
-6.81496236743442,16,0,-2.56375729399221,0.860666136711282,NA,NA,242.192072425927,"lin",26,0,"mean","absolute",0,1.26417692963758e-06,10,"05","07","no"
-6.80185356838865,11,4,-1.75256350729766,0.58878460229882,NA,NA,225.614493216364,"lin",26,0,"mean","absolute",0,1.25591810436003e-06,10,"05","07","no"
-6.78294074481437,22,10,1.49388206962526,0.502421888995935,NA,NA,165.577666255851,"lin",26,0,"mean","absolute",0,1.24409760344235e-06,10,"05","07","no"
-6.78173338838133,11,0,-2.50865991721347,0.843769917784863,NA,NA,247.822446514613,"lin",26,0,"mean","absolute",0,1.24334679546593e-06,10,"05","07","no"
-6.75130836437165,26,10,1.5424850272821,0.519709659174658,NA,NA,167.607014474524,"lin",26,0,"mean","absolute",0,1.22457550863058e-06,10,"05","07","no"
-6.65369262346576,26,11,1.43773438159361,0.487154648903499,NA,NA,169.51420532207,"lin",26,0,"mean","absolute",0,1.16624173918229e-06,10,"05","07","no"
-6.55486907485738,15,6,-2.01619577027908,0.687112042882847,NA,NA,224.671433959412,"lin",26,0,"mean","absolute",0,1.11001620644606e-06,10,"05","07","no"
-6.54578608544671,14,0,-3.19706120665261,1.0901283637401,NA,NA,260.063194901449,"lin",26,0,"mean","absolute",0,1.10498650355106e-06,10,"05","07","no"
-6.44710859158022,24,20,1.0026484416366,0.343882271743652,NA,NA,178.695411856828,"lin",26,0,"mean","absolute",0,1.05179094594245e-06,10,"05","07","no"
-6.38201627295439,21,10,1.50416568745625,0.517898554685394,NA,NA,164.67898327739,"lin",26,0,"mean","absolute",0,1.01811025184724e-06,10,"05","07","no"
-6.32230369620265,10,3,-1.91370737619631,0.66127852825669,NA,NA,231.164612874068,"lin",26,0,"mean","absolute",0,9.88162546805826e-07,10,"05","07","no"
-6.32158642972809,23,22,0.752598760469215,0.260070560502374,NA,NA,180.552489445009,"lin",26,0,"mean","absolute",0,9.87808222412753e-07,10,"05","07","no"
-6.29828651677872,15,5,-2.04732119411582,0.70847641969375,NA,NA,226.80032359602,"lin",26,0,"mean","absolute",0,9.76367073460484e-07,10,"05","07","no"
-6.27652984777706,20,10,1.47483918487343,0.511042276757439,NA,NA,164.174802110637,"lin",26,0,"mean","absolute",0,9.65803387667318e-07,10,"05","07","no"
-6.21107615557776,24,23,0.96439233147332,0.335504237398422,NA,NA,179.903250729777,"lin",26,0,"mean","absolute",0,9.34707302627736e-07,10,"05","07","no"
-6.17987311747765,16,3,-2.16130729652697,0.753340515651775,NA,NA,230.08152975657,"lin",26,0,"mean","absolute",0,9.20237616879678e-07,10,"05","07","no"
-6.12945662978927,25,22,0.951758922028259,0.332774754526961,NA,NA,179.438194336691,"lin",26,0,"mean","absolute",0,8.97329986260303e-07,10,"05","07","no"
-6.02335812195452,23,9,1.3974462872052,0.491840031777089,NA,NA,166.778940665711,"lin",26,0,"mean","absolute",0,8.50967909034984e-07,10,"05","07","no"
-5.85003333630993,25,21,0.999134403513561,0.355529185246497,NA,NA,178.980783628226,"lin",26,0,"mean","absolute",0,7.80326190588861e-07,10,"05","07","no"
-5.79999038625374,10,2,-1.98210271934261,0.707574157443873,NA,NA,233.745995540384,"lin",26,0,"mean","absolute",0,7.61043524690061e-07,10,"05","07","no"
-5.7952826275814,11,8,-1.20145325180154,0.429026700675239,NA,NA,209.988307843597,"lin",26,0,"mean","absolute",0,7.5925422678522e-07,10,"05","07","no"
-5.77295425421198,26,9,1.49619473208881,0.535045835653587,NA,NA,167.279691981842,"lin",26,0,"mean","absolute",0,7.50824911631881e-07,10,"05","07","no"
-5.70703122266059,17,6,-1.87549729027287,0.673559961541411,NA,NA,219.574619068213,"lin",26,0,"mean","absolute",0,7.26480010985603e-07,10,"05","07","no"
