date,lat,lon,pointid,Nadir_Reflectance_Band1,Nadir_Reflectance_Band2,BRDF_Albedo_Band_Mandatory_Quality_Band1,BRDF_Albedo_Band_Mandatory_Quality_Band2,EVI2
2003-10-03,-72.1726531982422,42.5369110107422,HARV,241,2954,0,0,0.501204516567645
2003-10-04,-72.1726531982422,42.5369110107422,HARV,349,2852,0,0,0.457098819541842
2003-10-05,-72.1726531982422,42.5369110107422,HARV,348,2847,0,0,0.456615164227975
2003-10-06,-72.1726531982422,42.5369110107422,HARV,362,2834,0,0,0.451002714773623
2003-10-07,-72.1726531982422,42.5369110107422,HARV,361,2829,0,0,0.450516231727441
2003-10-08,-72.1726531982422,42.5369110107422,HARV,361,2823,0,0,0.449617952576446
2003-10-09,-72.1726531982422,42.5369110107422,HARV,362,2816,0,0,0.448307611364434
2003-10-10,-72.1726531982422,42.5369110107422,HARV,362,2810,0,0,0.44740766733924
2003-10-11,-72.1726531982422,42.5369110107422,HARV,362,2803,0,0,0.4463567342998
2003-10-12,-72.1726531982422,42.5369110107422,HARV,381,2834,0,0,0.446051904221582
2003-10-13,-72.1726531982422,42.5369110107422,HARV,384,2739,0,0,0.430983997774622
2003-10-14,-72.1726531982422,42.5369110107422,HARV,382,2727,0,0,0.429682346560342
2003-10-15,-72.1726531982422,42.5369110107422,HARV,381,2716,0,0,0.428270630355676
2003-10-16,-72.1726531982422,42.5369110107422,HARV,390,2667,0,0,0.418473866058958
2003-10-17,-72.1726531982422,42.5369110107422,HARV,411,2691,0,0,0.416745872753594
2003-10-18,-72.1726531982422,42.5369110107422,HARV,410,2639,0,0,0.409050869852455
2003-10-23,-72.1726531982422,42.5369110107422,HARV,393,2177,0,0,0.339933842471913
2003-10-24,-72.1726531982422,42.5369110107422,HARV,435,2171,0,0,0.328414680287552
2003-10-25,-72.1726531982422,42.5369110107422,HARV,434,2162,0,0,0.327183495410343
2003-10-26,-72.1726531982422,42.5369110107422,HARV,434,2152,0,0,0.325536623817609
2003-10-27,-72.1726531982422,42.5369110107422,HARV,434,2142,0,0,0.323887253860858
2003-10-28,-72.1726531982422,42.5369110107422,HARV,434,2132,0,0,0.32223537985061
2003-10-29,-72.1726531982422,42.5369110107422,HARV,457,2087,0,0,0.309091460732111
2003-10-30,-72.1726531982422,42.5369110107422,HARV,457,2082,0,0,0.308260236136826
2003-10-31,-72.1726531982422,42.5369110107422,HARV,455,2076,0,0,0.307753645200486
2003-11-01,-72.1726531982422,42.5369110107422,HARV,444,2028,0,0,0.302437832223376
2003-11-02,-72.1726531982422,42.5369110107422,HARV,433,1769,0,0,0.260770443934355
2003-11-03,-72.1726531982422,42.5369110107422,HARV,417,1873,0,0,0.282744799515295
2003-11-04,-72.1726531982422,42.5369110107422,HARV,414,1858,0,0,0.280898876404494
2003-11-05,-72.1726531982422,42.5369110107422,HARV,411,1843,0,0,0.279046564921197
2003-11-06,-72.1726531982422,42.5369110107422,HARV,413,1474,0,0,0.212792414080801
2003-11-07,-72.1726531982422,42.5369110107422,HARV,396,1481,0,0,0.218197467702753
2003-11-08,-72.1726531982422,42.5369110107422,HARV,390,1522,0,0,0.227163268582437
2003-11-09,-72.1726531982422,42.5369110107422,HARV,369,1412,0,0,0.212033242258652
2003-11-10,-72.1726531982422,42.5369110107422,HARV,366,1417,0,0,0.213697805683426
2003-11-11,-72.1726531982422,42.5369110107422,HARV,364,1420,0,0,0.214745884037223
2003-11-12,-72.1726531982422,42.5369110107422,HARV,363,1424,0,0,0.215734595614549
2003-11-13,-72.1726531982422,42.5369110107422,HARV,361,1427,0,0,0.216782989246262
2003-11-14,-72.1726531982422,42.5369110107422,HARV,358,1445,0,0,0.22085954389558
2003-11-15,-72.1726531982422,42.5369110107422,HARV,357,1461,0,0,0.224065985809154
2003-11-16,-72.1726531982422,42.5369110107422,HARV,344,1574,0,0,0.247991870705507
2003-11-17,-72.1726531982422,42.5369110107422,HARV,343,1567,0,0,0.246969379025359
2003-11-18,-72.1726531982422,42.5369110107422,HARV,334,1556,0,0,0.247216287952353
2003-11-19,-72.1726531982422,42.5369110107422,HARV,340,1557,0,0,0.245898327002344
2003-11-20,-72.1726531982422,42.5369110107422,HARV,335,1572,0,0,0.249878797672915
2003-11-21,-72.1726531982422,42.5369110107422,HARV,335,1571,0,0,0.24969696969697
2003-11-22,-72.1726531982422,42.5369110107422,HARV,335,1572,0,0,0.249878797672915
2003-11-23,-72.1726531982422,42.5369110107422,HARV,337,1595,0,0,0.253551331043712
2003-11-24,-72.1726531982422,42.5369110107422,HARV,325,1522,0,0,0.243253129572427
2003-11-25,-72.1726531982422,42.5369110107422,HARV,324,1519,0,0,0.242953336694696
2003-11-26,-72.1726531982422,42.5369110107422,HARV,317,1516,0,0,0.244159715886876
2003-11-27,-72.1726531982422,42.5369110107422,HARV,316,1514,0,0,0.2440435448649
2003-11-28,-72.1726531982422,42.5369110107422,HARV,315,1511,0,0,0.243743376538681
2003-11-29,-72.1726531982422,42.5369110107422,HARV,314,1507,0,0,0.243258894344486
2003-11-30,-72.1726531982422,42.5369110107422,HARV,312,1526,0,0,0.247254537752143
2003-12-01,-72.1726531982422,42.5369110107422,HARV,304,1565,0,0,0.256413384738015
2003-12-02,-72.1726531982422,42.5369110107422,HARV,286,1535,0,0,0.255494460536436
2004-03-30,-72.1726531982422,42.5369110107422,HARV,514,1954,0,0,0.272983711971852
2004-03-31,-72.1726531982422,42.5369110107422,HARV,572,2043,0,0,0.274117085824178
2004-04-01,-72.1726531982422,42.5369110107422,HARV,567,1938,0,0,0.257730020753752
2004-04-02,-72.1726531982422,42.5369110107422,HARV,570,1942,0,0,0.257700976709241
2004-04-03,-72.1726531982422,42.5369110107422,HARV,570,1954,0,0,0.259720762648251
2004-04-04,-72.1726531982422,42.5369110107422,HARV,573,1959,0,0,0.259858109222901
2004-04-05,-72.1726531982422,42.5369110107422,HARV,575,1963,0,0,0.260061455444803
2004-04-06,-72.1726531982422,42.5369110107422,HARV,578,1969,0,0,0.260365972357407
2004-04-07,-72.1726531982422,42.5369110107422,HARV,581,1978,0,0,0.26117226526278
2004-04-08,-72.1726531982422,42.5369110107422,HARV,575,1948,0,0,0.257540516206483
2004-04-09,-72.1726531982422,42.5369110107422,HARV,583,1964,0,0,0.258358776340996
2004-04-10,-72.1726531982422,42.5369110107422,HARV,596,1998,0,0,0.261013970391111
2004-04-11,-72.1726531982422,42.5369110107422,HARV,599,2006,0,0,0.261648665536017
2004-04-12,-72.1726531982422,42.5369110107422,HARV,603,2015,0,0,0.262215685400603
2004-04-13,-72.1726531982422,42.5369110107422,HARV,620,2061,0,0,0.265886781312274
2004-04-14,-72.1726531982422,42.5369110107422,HARV,618,2063,0,0,0.266679954525993
2004-04-15,-72.1726531982422,42.5369110107422,HARV,633,2062,0,0,0.263047447942744
2004-04-16,-72.1726531982422,42.5369110107422,HARV,625,2051,0,0,0.263080215482252
2004-04-17,-72.1726531982422,42.5369110107422,HARV,635,2153,0,0,0.277473130072384
2004-04-18,-72.1726531982422,42.5369110107422,HARV,638,2166,0,0,0.278889116023713
2004-04-19,-72.1726531982422,42.5369110107422,HARV,641,2189,0,0,0.281917915992832
2004-04-20,-72.1726531982422,42.5369110107422,HARV,641,2214,0,0,0.285950088711788
2004-04-21,-72.1726531982422,42.5369110107422,HARV,643,2222,0,0,0.286773893586726
2004-04-22,-72.1726531982422,42.5369110107422,HARV,648,2227,0,0,0.286420165140544
2004-04-23,-72.1726531982422,42.5369110107422,HARV,651,2234,0,0,0.28685019280392
2004-04-24,-72.1726531982422,42.5369110107422,HARV,653,2240,0,0,0.287350078220059
2004-04-25,-72.1726531982422,42.5369110107422,HARV,653,2273,0,0,0.292625829106516
2004-04-26,-72.1726531982422,42.5369110107422,HARV,635,2271,0,0,0.296484233417905
2004-04-27,-72.1726531982422,42.5369110107422,HARV,637,2278,0,0,0.297136193759597
2004-04-28,-72.1726531982422,42.5369110107422,HARV,640,2283,0,0,0.29723568999204
2004-04-29,-72.1726531982422,42.5369110107422,HARV,622,2325,0,0,0.308117066392624
2004-04-30,-72.1726531982422,42.5369110107422,HARV,607,2242,0,0,0.29838380004088
2004-05-01,-72.1726531982422,42.5369110107422,HARV,608,2245,0,0,0.298631076604253
2004-05-02,-72.1726531982422,42.5369110107422,HARV,608,2249,0,0,0.29927342758349
2004-05-03,-72.1726531982422,42.5369110107422,HARV,555,2214,0,0,0.306178945814263
2004-05-05,-72.1726531982422,42.5369110107422,HARV,530,2389,0,0,0.340202034990118
2004-05-06,-72.1726531982422,42.5369110107422,HARV,474,2670,0,0,0.397607114922217
2004-05-07,-72.1726531982422,42.5369110107422,HARV,473,2683,0,0,0.399835000217105
2004-05-08,-72.1726531982422,42.5369110107422,HARV,422,2833,0,0,0.435330569559
2004-05-09,-72.1726531982422,42.5369110107422,HARV,421,2844,0,0,0.437225718905185
2004-05-10,-72.1726531982422,42.5369110107422,HARV,396,3003,0,0,0.467090458239569
2004-05-11,-72.1726531982422,42.5369110107422,HARV,395,3014,0,0,0.468951439621831
2004-05-12,-72.1726531982422,42.5369110107422,HARV,395,3025,0,0,0.470550347097975
2004-05-13,-72.1726531982422,42.5369110107422,HARV,392,3041,0,0,0.473651461185255
2004-05-14,-72.1726531982422,42.5369110107422,HARV,391,3052,0,0,0.475504631747484
2004-05-15,-72.1726531982422,42.5369110107422,HARV,365,3135,0,0,0.494254514310185
2004-05-23,-72.1726531982422,42.5369110107422,HARV,313,3633,0,0,0.577022010261259
2004-05-24,-72.1726531982422,42.5369110107422,HARV,300,3742,0,0,0.59500760614023
2004-05-25,-72.1726531982422,42.5369110107422,HARV,299,3749,0,0,0.596200904151632
2004-05-28,-72.1726531982422,42.5369110107422,HARV,264,3933,0,0,0.629693957409416
2004-05-29,-72.1726531982422,42.5369110107422,HARV,252,3990,0,0,0.640296543974566
2004-05-30,-72.1726531982422,42.5369110107422,HARV,253,3991,0,0,0.64014741543478
2004-05-31,-72.1726531982422,42.5369110107422,HARV,250,3997,0,0,0.641741453723368
2004-06-01,-72.1726531982422,42.5369110107422,HARV,250,3999,0,0,0.641996027125146
2004-06-02,-72.1726531982422,42.5369110107422,HARV,250,4002,0,0,0.642377756471716
2004-06-03,-72.1726531982422,42.5369110107422,HARV,251,4004,0,0,0.642355405849491
2004-06-04,-72.1726531982422,42.5369110107422,HARV,251,4007,0,0,0.642736868043862
2004-06-05,-72.1726531982422,42.5369110107422,HARV,248,4015,0,0,0.644583920822439
2004-06-06,-72.1726531982422,42.5369110107422,HARV,248,4016,0,0,0.644710906701708
2004-06-07,-72.1726531982422,42.5369110107422,HARV,247,3998,0,0,0.64269950927982
2004-06-17,-72.1726531982422,42.5369110107422,HARV,221,4172,0,0,0.671829089128306
2004-06-18,-72.1726531982422,42.5369110107422,HARV,221,4176,0,0,0.672326334113039
2004-06-19,-72.1726531982422,42.5369110107422,HARV,220,4180,0,0,0.673103073157465
2004-06-20,-72.1726531982422,42.5369110107422,HARV,219,4184,0,0,0.673879643226193
2004-06-23,-72.1726531982422,42.5369110107422,HARV,202,4184,0,0,0.678651287085515
2004-06-24,-72.1726531982422,42.5369110107422,HARV,201,4075,0,0,0.665297374531166
2004-06-25,-72.1726531982422,42.5369110107422,HARV,201,4070,0,0,0.664666996509167
2004-06-26,-72.1726531982422,42.5369110107422,HARV,201,4064,0,0,0.663909970851895
2004-06-27,-72.1726531982422,42.5369110107422,HARV,207,4090,0,0,0.665498944250967
2004-06-28,-72.1726531982422,42.5369110107422,HARV,207,4086,0,0,0.664995748415942
2004-06-29,-72.1726531982422,42.5369110107422,HARV,229,3958,0,0,0.6425942264744
2004-06-30,-72.1726531982422,42.5369110107422,HARV,222,3975,0,0,0.646721074180786
2004-07-01,-72.1726531982422,42.5369110107422,HARV,222,3976,0,0,0.646848808998677
2004-07-02,-72.1726531982422,42.5369110107422,HARV,224,4008,0,0,0.650368496315037
2004-08-19,-72.1726531982422,42.5369110107422,HARV,199,3565,0,0,0.599248002506658
2004-08-20,-72.1726531982422,42.5369110107422,HARV,199,3559,0,0,0.598435518572874
2004-08-21,-72.1726531982422,42.5369110107422,HARV,186,3559,0,0,0.602089194167964
2004-08-22,-72.1726531982422,42.5369110107422,HARV,185,3552,0,0,0.601421834809946
2004-08-23,-72.1726531982422,42.5369110107422,HARV,185,3545,0,0,0.600471799270856
2004-08-24,-72.1726531982422,42.5369110107422,HARV,185,3538,0,0,0.59952081247318
2004-08-25,-72.1726531982422,42.5369110107422,HARV,185,3531,0,0,0.598568872987478
2004-08-26,-72.1726531982422,42.5369110107422,HARV,177,3501,0,0,0.596734119404271
2004-08-27,-72.1726531982422,42.5369110107422,HARV,175,3494,0,0,0.596341814000288
2004-08-28,-72.1726531982422,42.5369110107422,HARV,181,3481,0,0,0.592868332926111
2004-08-29,-72.1726531982422,42.5369110107422,HARV,181,3474,0,0,0.591908486957522
2004-08-30,-72.1726531982422,42.5369110107422,HARV,180,3466,0,0,0.591092243488272
2004-08-31,-72.1726531982422,42.5369110107422,HARV,179,3458,0,0,0.590274777499352
2004-09-01,-72.1726531982422,42.5369110107422,HARV,178,3441,0,0,0.588216206861741
2004-09-02,-72.1726531982422,42.5369110107422,HARV,177,3434,0,0,0.58753283112535
2004-09-03,-72.1726531982422,42.5369110107422,HARV,173,3414,0,0,0.58589795505163
2004-09-05,-72.1726531982422,42.5369110107422,HARV,178,3263,0,0,0.563359191246293
2004-09-06,-72.1726531982422,42.5369110107422,HARV,187,3180,0,0,0.549021190420286
2004-09-07,-72.1726531982422,42.5369110107422,HARV,186,3165,0,0,0.547151652291462
2004-09-08,-72.1726531982422,42.5369110107422,HARV,185,3150,0,0,0.545277328233044
2004-09-09,-72.1726531982422,42.5369110107422,HARV,184,3134,0,0,0.543254073484782
2004-09-10,-72.1726531982422,42.5369110107422,HARV,183,3118,0,0,0.541225326763639
2004-09-11,-72.1726531982422,42.5369110107422,HARV,184,2902,0,0,0.509232890674181
2004-09-15,-72.1726531982422,42.5369110107422,HARV,184,2912,0,0,0.510723699976037
2004-09-16,-72.1726531982422,42.5369110107422,HARV,188,2928,0,0,0.511988758670175
2004-09-17,-72.1726531982422,42.5369110107422,HARV,188,2931,0,0,0.512434427822032
2004-09-18,-72.1726531982422,42.5369110107422,HARV,188,2933,0,0,0.512731429596091
2004-09-19,-72.1726531982422,42.5369110107422,HARV,183,3001,0,0,0.524173747414473
2004-09-20,-72.1726531982422,42.5369110107422,HARV,202,3166,0,0,0.542825328918452
2004-09-21,-72.1726531982422,42.5369110107422,HARV,202,3177,0,0,0.544401177004494
2004-09-22,-72.1726531982422,42.5369110107422,HARV,202,3168,0,0,0.543112035626392
2004-09-23,-72.1726531982422,42.5369110107422,HARV,201,3160,0,0,0.542243300299068
2004-09-24,-72.1726531982422,42.5369110107422,HARV,201,3153,0,0,0.541238247502824
2004-09-25,-72.1726531982422,42.5369110107422,HARV,202,3146,0,0,0.539953634416175
2004-09-26,-72.1726531982422,42.5369110107422,HARV,202,3145,0,0,0.539809828464101
2004-09-27,-72.1726531982422,42.5369110107422,HARV,209,3112,0,0,0.53310659928307
2004-09-28,-72.1726531982422,42.5369110107422,HARV,206,3074,0,0,0.528433713628726
2004-09-29,-72.1726531982422,42.5369110107422,HARV,215,3058,0,0,0.5236113157507
2004-09-30,-72.1726531982422,42.5369110107422,HARV,217,3045,0,0,0.521163514131124
2004-10-01,-72.1726531982422,42.5369110107422,HARV,239,3009,0,0,0.509843476212213
2004-10-02,-72.1726531982422,42.5369110107422,HARV,250,2989,0,0,0.503900213407903
2004-10-03,-72.1726531982422,42.5369110107422,HARV,250,3008,0,0,0.506687242798354
2004-10-04,-72.1726531982422,42.5369110107422,HARV,251,2989,0,0,0.503627293729859
2004-10-05,-72.1726531982422,42.5369110107422,HARV,274,2973,0,0,0.495025897612725
2004-10-06,-72.1726531982422,42.5369110107422,HARV,310,2894,0,0,0.473676492154275
2004-10-07,-72.1726531982422,42.5369110107422,HARV,311,2888,0,0,0.472518042598134
2004-10-08,-72.1726531982422,42.5369110107422,HARV,312,2883,0,0,0.471507797943045
2004-10-09,-72.1726531982422,42.5369110107422,HARV,313,2878,0,0,0.470497167845508
2004-10-10,-72.1726531982422,42.5369110107422,HARV,314,2873,0,0,0.469486152084893
2004-10-11,-72.1726531982422,42.5369110107422,HARV,314,2865,0,0,0.468293363488171
2004-10-12,-72.1726531982422,42.5369110107422,HARV,317,2851,0,0,0.465405016235913
2004-10-13,-72.1726531982422,42.5369110107422,HARV,371,2783,0,0,0.441002237921804
2004-10-14,-72.1726531982422,42.5369110107422,HARV,375,2785,0,0,0.440263061746438
2004-10-15,-72.1726531982422,42.5369110107422,HARV,395,2769,0,0,0.432674783115842
2004-10-19,-72.1726531982422,42.5369110107422,HARV,406,2673,0,0,0.415280566261706
2004-10-25,-72.1726531982422,42.5369110107422,HARV,509,2466,0,0,0.357440310938368
2004-10-26,-72.1726531982422,42.5369110107422,HARV,509,2459,0,0,0.356344019999123
2004-10-27,-72.1726531982422,42.5369110107422,HARV,482,2309,0,0,0.339192621307312
2004-10-28,-72.1726531982422,42.5369110107422,HARV,482,2300,0,0,0.337747458533975
2004-10-29,-72.1726531982422,42.5369110107422,HARV,482,2090,0,0,0.30346951716641
2004-10-30,-72.1726531982422,42.5369110107422,HARV,468,2048,0,0,0.299896744412051
2004-10-31,-72.1726531982422,42.5369110107422,HARV,434,1971,0,0,0.295290718226949
2004-11-01,-72.1726531982422,42.5369110107422,HARV,447,2005,0,0,0.297832968847971
2004-11-02,-72.1726531982422,42.5369110107422,HARV,446,1999,0,0,0.297067960273616
2004-11-03,-72.1726531982422,42.5369110107422,HARV,444,1992,0,0,0.296379120205857
2004-11-04,-72.1726531982422,42.5369110107422,HARV,443,1981,0,0,0.2947670228914
2004-11-05,-72.1726531982422,42.5369110107422,HARV,442,1977,0,0,0.294336467808986
2004-11-06,-72.1726531982422,42.5369110107422,HARV,444,2009,0,0,0.29924433634681
2004-11-07,-72.1726531982422,42.5369110107422,HARV,414,1906,0,0,0.289156252907067
2004-11-08,-72.1726531982422,42.5369110107422,HARV,407,1903,0,0,0.290377179769872
2004-11-09,-72.1726531982422,42.5369110107422,HARV,407,1902,0,0,0.29020560921825
2004-11-10,-72.1726531982422,42.5369110107422,HARV,418,1901,0,0,0.287309558128361
2004-11-11,-72.1726531982422,42.5369110107422,HARV,417,1898,0,0,0.287042205476478
2004-11-12,-72.1726531982422,42.5369110107422,HARV,415,1899,0,0,0.287708414113998
2004-11-13,-72.1726531982422,42.5369110107422,HARV,415,1897,0,0,0.287365236950283
2004-11-14,-72.1726531982422,42.5369110107422,HARV,414,1895,0,0,0.287269369830703
2004-11-15,-72.1726531982422,42.5369110107422,HARV,419,1904,0,0,0.287576687116564
2004-11-16,-72.1726531982422,42.5369110107422,HARV,378,1764,0,0,0.273454763558305
2004-11-19,-72.1726531982422,42.5369110107422,HARV,375,1721,0,0,0.266619126852072
2004-11-20,-72.1726531982422,42.5369110107422,HARV,373,1715,0,0,0.266054463846727
2004-11-21,-72.1726531982422,42.5369110107422,HARV,371,1709,0,0,0.265488832801562
2004-11-22,-72.1726531982422,42.5369110107422,HARV,369,1697,0,0,0.263856436666508
2004-11-23,-72.1726531982422,42.5369110107422,HARV,335,1586,0,0,0.252421307506053
2004-11-27,-72.1726531982422,42.5369110107422,HARV,344,1601,0,0,0.252884940369852
2004-11-28,-72.1726531982422,42.5369110107422,HARV,338,1585,0,0,0.251488359335926
2004-11-29,-72.1726531982422,42.5369110107422,HARV,337,1582,0,0,0.251194434580495
2004-11-30,-72.1726531982422,42.5369110107422,HARV,336,1580,0,0,0.251081831686366
2004-12-01,-72.1726531982422,42.5369110107422,HARV,335,1577,0,0,0.250787496971165
2004-12-08,-72.1726531982422,42.5369110107422,HARV,344,1602,0,0,0.253065756863755
2004-12-09,-72.1726531982422,42.5369110107422,HARV,344,1603,0,0,0.253246544260818
2004-12-10,-72.1726531982422,42.5369110107422,HARV,352,1618,0,0,0.253955772378599
2004-12-11,-72.1726531982422,42.5369110107422,HARV,353,1608,0,0,0.251902819705826
2004-12-12,-72.1726531982422,42.5369110107422,HARV,353,1609,0,0,0.252083299882789
2004-12-13,-72.1726531982422,42.5369110107422,HARV,350,1617,0,0,0.254274704985149
2004-12-14,-72.1726531982422,42.5369110107422,HARV,360,1642,0,0,0.256276987046218
2004-12-15,-72.1726531982422,42.5369110107422,HARV,360,1639,0,0,0.255738622730545
2004-12-16,-72.1726531982422,42.5369110107422,HARV,360,1638,0,0,0.255559110542313
2004-12-17,-72.1726531982422,42.5369110107422,HARV,360,1636,0,0,0.2552
2004-12-18,-72.1726531982422,42.5369110107422,HARV,361,1634,0,0,0.254591853060702
2004-12-19,-72.1726531982422,42.5369110107422,HARV,361,1634,0,0,0.254591853060702
2004-12-20,-72.1726531982422,42.5369110107422,HARV,361,1634,0,0,0.254591853060702
2004-12-21,-72.1726531982422,42.5369110107422,HARV,361,1634,0,0,0.254591853060702
2004-12-22,-72.1726531982422,42.5369110107422,HARV,361,1634,0,0,0.254591853060702
2004-12-23,-72.1726531982422,42.5369110107422,HARV,355,1600,0,0,0.249959845807902
2005-04-03,-72.1726531982422,42.5369110107422,HARV,595,2071,0,0,0.273353581746796
2005-04-04,-72.1726531982422,42.5369110107422,HARV,576,2063,0,0,0.276488613206004
2005-04-05,-72.1726531982422,42.5369110107422,HARV,579,2065,0,0,0.276113745484816
2005-04-06,-72.1726531982422,42.5369110107422,HARV,578,2076,0,0,0.278165666409175
2005-04-07,-72.1726531982422,42.5369110107422,HARV,613,2133,0,0,0.279325502418371
2005-04-08,-72.1726531982422,42.5369110107422,HARV,612,2180,0,0,0.287204735947483
2005-04-09,-72.1726531982422,42.5369110107422,HARV,621,2194,0,0,0.287371021016632
2005-04-10,-72.1726531982422,42.5369110107422,HARV,622,2194,0,0,0.287137972352924
2005-04-11,-72.1726531982422,42.5369110107422,HARV,631,2213,0,0,0.288109911563734
2005-04-12,-72.1726531982422,42.5369110107422,HARV,623,2210,0,0,0.28948866123807
2005-04-13,-72.1726531982422,42.5369110107422,HARV,624,2216,0,0,0.290222844475557
2005-04-14,-72.1726531982422,42.5369110107422,HARV,616,2204,0,0,0.290153774191662
2005-04-15,-72.1726531982422,42.5369110107422,HARV,613,2205,0,0,0.291016510434185
2005-04-16,-72.1726531982422,42.5369110107422,HARV,615,2211,0,0,0.291517498356104
2005-04-17,-72.1726531982422,42.5369110107422,HARV,614,2216,0,0,0.292557854137447
2005-04-18,-72.1726531982422,42.5369110107422,HARV,626,2238,0,0,0.293295682803994
2005-04-19,-72.1726531982422,42.5369110107422,HARV,623,2247,0,0,0.295440322510224
2005-04-20,-72.1726531982422,42.5369110107422,HARV,633,2264,0,0,0.295831156770561
2005-04-21,-72.1726531982422,42.5369110107422,HARV,633,2271,0,0,0.296950007976679
2005-04-22,-72.1726531982422,42.5369110107422,HARV,638,2288,0,0,0.298497742271622
2005-04-23,-72.1726531982422,42.5369110107422,HARV,613,2273,0,0,0.301945547940222
2005-04-24,-72.1726531982422,42.5369110107422,HARV,615,2279,0,0,0.302435478007997
2005-04-25,-72.1726531982422,42.5369110107422,HARV,597,2280,0,0,0.306830114929117
2005-04-26,-72.1726531982422,42.5369110107422,HARV,595,2291,0,0,0.309060427144836
2005-04-27,-72.1726531982422,42.5369110107422,HARV,561,2277,0,0,0.314899364329022
2005-04-28,-72.1726531982422,42.5369110107422,HARV,613,2287,0,0,0.304182233140963
2005-04-29,-72.1726531982422,42.5369110107422,HARV,621,2292,0,0,0.30310395867193
2005-04-30,-72.1726531982422,42.5369110107422,HARV,630,2336,0,0,0.307986712882727
2005-05-01,-72.1726531982422,42.5369110107422,HARV,651,2349,0,0,0.305145420302773
2005-05-02,-72.1726531982422,42.5369110107422,HARV,654,2351,0,0,0.304764162464262
2005-05-03,-72.1726531982422,42.5369110107422,HARV,650,2350,0,0,0.305535585909418
2005-05-04,-72.1726531982422,42.5369110107422,HARV,625,2357,0,0,0.312477448221116
2005-05-05,-72.1726531982422,42.5369110107422,HARV,634,2371,0,0,0.31257647956466
2005-05-06,-72.1726531982422,42.5369110107422,HARV,619,2431,0,0,0.325510541367863
2005-05-07,-72.1726531982422,42.5369110107422,HARV,623,2446,0,0,0.326908730955728
2005-05-08,-72.1726531982422,42.5369110107422,HARV,601,2420,0,0,0.328045648661127
2005-05-09,-72.1726531982422,42.5369110107422,HARV,602,2426,0,0,0.328748161605675
2005-05-10,-72.1726531982422,42.5369110107422,HARV,602,2433,0,0,0.329843346928188
2005-05-11,-72.1726531982422,42.5369110107422,HARV,602,2440,0,0,0.330937427978797
2005-05-12,-72.1726531982422,42.5369110107422,HARV,603,2447,0,0,0.331793122310029
2005-05-13,-72.1726531982422,42.5369110107422,HARV,603,2453,0,0,0.332729025481648
2005-05-14,-72.1726531982422,42.5369110107422,HARV,580,2522,0,0,0.348929136121892
2005-05-15,-72.1726531982422,42.5369110107422,HARV,581,2525,0,0,0.349152980731928
2005-05-16,-72.1726531982422,42.5369110107422,HARV,582,2529,0,0,0.349531086185354
2005-05-17,-72.1726531982422,42.5369110107422,HARV,582,2532,0,0,0.349994256504509
2005-05-18,-72.1726531982422,42.5369110107422,HARV,583,2534,0,0,0.350063158499124
2005-05-29,-72.1726531982422,42.5369110107422,HARV,280,3669,0,0,0.590788647932501
2005-05-30,-72.1726531982422,42.5369110107422,HARV,273,3759,0,0,0.604612118605264
2005-05-31,-72.1726531982422,42.5369110107422,HARV,267,3790,0,0,0.610326523824043
2005-06-01,-72.1726531982422,42.5369110107422,HARV,271,3843,0,0,0.616142520043606
2005-06-02,-72.1726531982422,42.5369110107422,HARV,271,3843,0,0,0.616142520043606
2005-06-03,-72.1726531982422,42.5369110107422,HARV,272,3844,0,0,0.615998013354671
2005-06-04,-72.1726531982422,42.5369110107422,HARV,272,3854,0,0,0.617296716022831
2005-06-05,-72.1726531982422,42.5369110107422,HARV,272,3863,0,0,0.618464018517753
2005-06-06,-72.1726531982422,42.5369110107422,HARV,276,3836,0,0,0.613860839816807
2005-06-07,-72.1726531982422,42.5369110107422,HARV,275,3840,0,0,0.614655172413793
2005-06-08,-72.1726531982422,42.5369110107422,HARV,275,3843,0,0,0.61504516306971
2005-06-09,-72.1726531982422,42.5369110107422,HARV,275,3844,0,0,0.615175124103696
2005-06-10,-72.1726531982422,42.5369110107422,HARV,275,3845,0,0,0.615305067218201
2005-06-11,-72.1726531982422,42.5369110107422,HARV,275,3848,0,0,0.615694789081886
2005-06-26,-72.1726531982422,42.5369110107422,HARV,252,4576,0,0,0.7120836846543
2005-06-27,-72.1726531982422,42.5369110107422,HARV,243,4541,0,0,0.710450800703508
2005-06-28,-72.1726531982422,42.5369110107422,HARV,243,4536,0,0,0.709858987248003
2005-06-29,-72.1726531982422,42.5369110107422,HARV,243,4544,0,0,0.710805700988947
2005-06-30,-72.1726531982422,42.5369110107422,HARV,243,4539,0,0,0.710214122283795
2005-07-01,-72.1726531982422,42.5369110107422,HARV,246,4428,0,0,0.696146060832046
2005-07-02,-72.1726531982422,42.5369110107422,HARV,250,4392,0,0,0.690701707577375
2005-07-03,-72.1726531982422,42.5369110107422,HARV,219,4300,0,0,0.688167763867904
2005-07-05,-72.1726531982422,42.5369110107422,HARV,208,4278,0,0,0.688560755758872
2005-07-06,-72.1726531982422,42.5369110107422,HARV,207,4277,0,0,0.68871921915824
2005-07-07,-72.1726531982422,42.5369110107422,HARV,207,4275,0,0,0.688473984213163
2005-07-08,-72.1726531982422,42.5369110107422,HARV,207,4273,0,0,0.688228682852849
2005-07-09,-72.1726531982422,42.5369110107422,HARV,207,4272,0,0,0.688106007258545
